osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,addr:city,addr:full,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,check_date,colour,contact:phone,covered,defibrillator:location,description,email,emergency,emergency:phone,fixme,healthcare,healthcare:speciality,id,indoor,latitude,level,loc_name,location,longitude,mapillary,name,note,note:de,opening_hours,operator,operator:phone,outdoor,phone,ref,source,website,wheelchair,wikipedia:de
7637812551,node,47.2387757,8.0511201,,,,,,,,,,,,,,,,Fabrikation,,defibrillator,144,,,,node/7637812551,,,,,,,,Lifetec Biene AG,,,,,,,,,,,,
7637812552,node,47.1174412,7.9889202,,,,,,,,,,,,,,,,Eingangsbereich Haupteingang EG,,defibrillator,144,,,,node/7637812552,,,,,,,,Berufsbildungszentrum Willisau,,,,,,,,,,,,
7637812553,node,47.1180851,8.002684,,,,,,,,,,,,,,,,bei Kartonentsorgung hinter Telefonzentrale,,defibrillator,144,,,,node/7637812553,,,,,,,,Diwisa Distillerie AG,,,,,,,,,,,,
7637812554,node,47.1174643,7.9916086,yes,,,,,,,,,,,,,,,Eingang Hallenbad,,defibrillator,144,,,,node/7637812554,,,,,,,,Hallenbad,,,24/7,,,,,,,,,
7637812555,node,47.1226178,7.9920625,,,,,,,,,,,,,,,,Parterre Lehrerzimmer,,defibrillator,144,,,,node/7637812555,,,,,,,,HPS Heilpäd. Schule,,,,,,,,,,,,
7637812556,node,47.1254943,7.9958825,,,,,,,,,,,,,,,,Büro Filialleiter,,defibrillator,144,,,,node/7637812556,,,,,,,,Lifetec Müller Handels AG,,,,,,,,,,,,
7637812557,node,47.1215519,7.9944943,,,,,,,,,,,,,,,,EG,,defibrillator,144,,,,node/7637812557,,,,,,,,Polizeiposten,,,,,,,,,,,,
7637812558,node,47.1210921,7.9891554,,,,,,,,,,,,,,,,Eingang Büro,,defibrillator,144,,,,node/7637812558,,,,,,,,Stutz AG Bauunternehmung,,,,,,,,,,,,
7637812559,node,47.1176392,8.0062249,,,,,,,,,,,,,,,Sanitätszimmer hinter dem Empfang,,,defibrillator,144,,,,node/7637812559,,,,,,,,Brack.Alltron Logistik AG,,,,,,,,,,,,
7637812560,node,47.2727748,7.9599263,yes,,,,,,,,,,,,,,,vor dem Haus,,defibrillator,144,,,,node/7637812560,,,,,,,,Privathaus Regener Helge,,,24/7,,,,,,,,,
7637812561,node,47.2634006,7.9661599,,,,,,,,,,,,,,,,Eingang,,defibrillator,144,,,,node/7637812561,,,,,,,,Turnhalle/Schulhaus,,,,,,,,,,,,
7637812562,node,46.895748,7.910933,yes,,,,,,,,,,,,,,Beim Haupteingang im Aussenkasten,Hinter dem Schulhaus,,defibrillator,144,,,,node/7637812562,,,,,,,,Gemeinde Escholzmatt-Marbach,,,24/7,,,,,,,,,
7637812564,node,47.026812,8.4025127,,,,,,,,,,,,,,,,Rezeption,,defibrillator,144,,,,node/7637812564,,,,,,,,Campus Hotel Hertenstein,,,,,,,,,,,,
7637812565,node,47.0320392,8.4298941,,,,,,,,,,,,,,,,in der Praxis,,defibrillator,144,,,,node/7637812565,,,,,,,,"Hug Doreen, Praxis",,,,,,,,,,,,
7637812566,node,47.0316611,8.430966,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637812566,,,,,,,,"Klinger Roger, Praxis",,,,,,,,,,,,
7637812567,node,47.0288806,8.4195476,,,,,,,,,,,,,,,,Eingang Restaurant,,defibrillator,144,,,,node/7637812567,,,,,,,,Lido / Hallenbad,,,,,,,,,,,,
7637812568,node,47.0338542,8.4259673,yes,,,,,,,,,,2025-04-19,,,,,Eingangsbereich,,defibrillator,144,,,,node/7637812568,,,,,,,,Neubühl Markt,,,24/7,,,,,,,,,
7637812569,node,47.0319852,8.4330245,yes,,,,,,,,,,,,,,,Rezeption 1. Stock,,defibrillator,144,,,,node/7637812569,,,,,,,,Post Hotel,,,24/7,,,,,,,,,
7637812570,node,47.0341305,8.4408008,yes,,,,,,,,,,,,,,,beim Kassenautomat auf dem Parkplatz,,defibrillator,144,,,,node/7637812570,yes,,,,,,,Rigi-Bahnen Talstation,,,24/7,,,,,,,,,
7637812571,node,47.0315157,8.4332131,yes,,,,,,,,,,,,,,aussen beim Ticket-Schalter,Nordseite Stationsgebäude,,defibrillator,144,,,,node/7637812571,no,,,,,,,Schiffstation SGV,,,24/7,,,,,,,,,
7637812572,node,47.0327787,8.4348812,,,,,,,,,,,,,,,,Foyer,,defibrillator,144,,,,node/7637812572,,,,,,,,Schulhaus Sigristhofstatt,,,,,,,,,,,,
7637812576,node,47.1836815,8.0304881,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637812576,,,,,,,,Wauwiler Champignos,,,,,,,,,,,,
7637812577,node,47.1843236,8.0262864,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637812577,,,,,,,,Zelt- und Festinventarvermietung,,,,,,,,,,,,
7637812578,node,46.7143595,8.6087968,,,,,,,,,,,,,,,,Zentrale,,defibrillator,144,,,,node/7637812578,,,,,,,,Kraftwerk Wassen AG,,,,,,,,,,,,
7637812579,node,47.0147803,8.4784752,,,,,,,,,,,,,,,,im Laborraum,,defibrillator,144,,,,node/7637812579,,,,,,,,Cereneo Klinik,,,,,,,,,,,,
7637812580,node,47.0077273,8.4832067,,,,,,,,,,,,,,,,Haupteingang,,defibrillator,144,,,,node/7637812580,,,,,,,,Hotel Vitznauerhof,,,,,,,,,,,,
7637812581,node,47.0150542,8.4778751,,,,,,,,,,,,,,,,Haupteingang und Personalhaus,,defibrillator,144,,,,node/7637812581,,,,,,,,Park Hotel Vitznau,,,,,,,,,,,,
7637812582,node,47.0096382,8.4828277,yes,,,,,,,,,,2026-04-18,,,,"Am Gebäude aussen, Gleis 1",,,defibrillator,144,,,,node/7637812582,,,0,,,,,,,,24/7,Rigi Bahnen AG,,,,,,,,
7637812583,node,47.010137,8.4863048,yes,,,,,,,,,,,,,,,Aussenwand Gerätehaus,,defibrillator,144,,,,node/7637812583,,,,,,,,Sportplatz,,,24/7,,,,,,,,,
7637812584,node,47.153306,8.2923876,yes,,,,,,,,,,,,,,,Eingang Personal Frontseite,,defibrillator,144,,,,node/7637812584,,,,,,,,LKW Garage Lang,,,24/7,,,,,,,,,
7637818385,node,47.1162326,7.897666,yes,,,,,,,,,,,,,,vor Eingang,Haupteingang,,defibrillator,144,,,,node/7637818385,no,,,,,,,Gemeindeverwaltung,,,24/7,,,,,,,,,
7637818386,node,47.2184761,8.0276794,yes,,,,,,,,,,,,,,"Eingang unten, linke Seite",Jederzeit verfügbar,,defibrillator,144,,,,node/7637818386,no,,0,,,,,Schützenhaus,,,24/7,Schützenverein Uffikon / Achermann Flavia,,,+41 79 297 70 75,,,,,
7637818387,node,47.0872513,8.3996221,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818387,,,,,,,,"Hausarztpraxis Udligenswil,",,,,,,,,,,,,
7637818388,node,47.0915712,8.4033407,yes,,,,,,,,,,,,,,Eingang Turnhalle / rechte Hausecke,immer verfügbar,,defibrillator,144,,,,node/7637818388,no,,0,,,,,Schulhaus Bühlmatt,,,24/7,Gemeinde Udligenswil,,,+41413711313,,,,,
7637818389,node,47.2362484,8.0759459,yes,,,,,,,,,,,,,,,beim Haupteingang,,defibrillator,144,,,,node/7637818389,,,,,,,,Kultur- und Gemeindezentrum Triengen,,,24/7,,,,,,,,,
7637818390,node,47.2455339,8.0705485,,,,,,,,,,,,,,,,Haupteingang,,defibrillator,144,,,,node/7637818390,,,,,,,,Trisa Accessoires AG,,,,,,,,,,,,
7637818391,node,47.2328774,8.0771999,,,,,,,,,,,,,,,,"Bau 73, 2. OG, neben Warenlift",,defibrillator,144,,,,node/7637818391,,,,,,,,Trisa AG Werk 1,,,,,,,,,,,,
7637818392,node,47.2290091,8.077711,,,,,,,,,,,,,,,,"Bau 98, FAZ vor dem Schichtleiterbüro",,defibrillator,144,,,,node/7637818392,,,,,,,,Trisa AG Werk 2,,,,,,,,,,,,
7637818393,node,47.2445025,8.070008,,,,,,,,,,,,,,,,"Bau 69, FA1 vor dem Schichtleiterbüro",,defibrillator,144,,,,node/7637818393,,,,,,,,Trisa AG Werk 3,,,,,,,,,,,,
7637818394,node,47.234923,8.07981,,,,,,,,,,,,,,,"EG, Gang zwischen IV WC und Besucher WC",,,defibrillator,144,,,,node/7637818394,,,,,,,,Betagtenzentrum Lindenrain Triengen,,,,,,,,,,,,
7637818395,node,46.793897,8.399027,,,,,,,,,,,,,,,Beim Lift gegenüber des Sanitätszimmers,,,defibrillator,144,,,,node/7637818395,,,,,,,,Bergbahnen Engelberg-Trübsee-Titlis AG,,,,,,,,,,,,
7637818396,node,47.1799004,8.1097738,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818396,,,,,,,,Alimo Sursee AG,,,,,,,,,,,,
7637818397,node,47.1708008,8.1045286,yes,,,,,,,,,,,,,,,Innenhof Haus 6 Eingang Mensa,,defibrillator,144,,,,node/7637818397,,,,,,,,Ausbildungszentrum BBZN,,,24/7,,,,,,,,,
7637818398,node,47.1738161,8.0947915,,,,,,,,,,,,,,,,"Notausgang E 10 Erdgeschoss, neben Haupteingang",,defibrillator,144,,,,node/7637818398,,,,,,,,Berufsbildungszentrum,,,,,,,,,,,,
7637818399,node,47.1680324,8.0979125,,,,,,,,,,,,,,,,"1x Empfang, 1x 3.OG Süd",,defibrillator,144,,,,node/7637818399,,,,,,,,Bison Schweiz AG,,,,,,,,,,,,
7637818401,node,47.1793831,8.1090154,,,,,,,,,,,,,,,,Eingang Magazin,,defibrillator,144,,,,node/7637818401,,,,,,,,CKW,,,,,,,,,,,,
7637818402,node,47.1726018,8.1025109,yes,,,,,,,,Surseepark,,,,,,"Seiteneingang Surseepark II ,Do it Garden, Kundendiest, Apotheke",,,defibrillator,144,,,,node/7637818402,no,,,,,,,Einkaufscenter Surseepark,,,24/7,Einkaufscenter Surseepark,,,+41 41 926 30 00,,,,limited,
7637818403,node,47.1760531,8.1077732,,,,,,,,,,,,,,,,Haupteingang neben Getränkeautomat,,defibrillator,144,,,,node/7637818403,,,,,,,,Eishalle,,,,,,,,,,,,
7637818404,node,47.1880027,8.1055212,,,,,,,,,,,,,,,,Eingang Fabrikationsgebäude,,defibrillator,144,,,,node/7637818404,,,,,,,,Electrolux AG,,,,,,,,,,,,
7637818405,node,47.1780351,8.1103309,,,,,,,,,,,,,,,,Haupteingang,,defibrillator,144,,,,node/7637818405,,,,,,,,Enterprisegebäude,,,,,,,,,,,,
7637818406,node,47.1715608,8.1068728,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818406,,,,,,,,Formis Architektur & Realisation,,,,,,,,,,,,
7637818407,node,47.1743877,8.0986503,,,,,,,,,,,,,,,,Eingangsbereich,,defibrillator,144,,,,node/7637818407,,,,,,,,Formis Architektur & Realisation,,,,,,,,,,,,
7637818409,node,47.1779738,8.1069529,,,,,,,,,,,,,,,,Eingang Produktion,,defibrillator,144,,,,node/7637818409,,,,,,,,Granol AG,,,,,,,,,,,,
7637818410,node,47.1716311,8.1117938,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818410,,,,,,,,"Harte Ulrich, Praxis",,,,,,,,,,,,
7637818411,node,47.1772647,8.1066934,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818411,,,,,,,,Kantonsschule Sursee,,,,,,,,,,,,
7637818412,node,47.1702839,8.1021348,,,,,,,,,,,,,,,,Cafeteria 2.Stock,,defibrillator,144,,,,node/7637818412,,,,,,,,Landwirtschaft und Wald (lawa),,,,,,,,,,,,
7637818413,node,47.1785889,8.1079104,,,,,,,,,,,,,,,,Warenannahme / Ersatzteillager,,defibrillator,144,,,,node/7637818413,,,,,,,,Lanz + Marti AG,,,,,,,,,,,,
7637818414,node,47.1780196,8.1103517,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818414,,,,,,,,McDonalt s Restaurant,,,,,,,,,,,,
7637818415,node,47.1798835,8.1097738,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818415,,,,,,,,Mobil Kronenberg Elektro AG,,,,,,,,,,,,
7637818417,node,47.1749058,8.0977069,,,,,,,,,,,,,,,Cafeteria EG,nur während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/7637818417,,,0,,,,,Network 41 AG,,,,,,,,,,,,
7637818418,node,47.1708285,8.1028538,,,,,,,,,,,,,,,,EG,,defibrillator,144,,,,node/7637818418,,,,,,,,Polizeiposten,,,,,,,,,,,,
7637818420,node,47.1735717,8.0934825,,,,,,,,,,,,,,,,Geräteraum (mittlere Sporthalle),,defibrillator,144,,,,node/7637818420,,,,,,,,Sporthalle Kottenmatte,,,,,,,,,,,,
7637818421,node,47.1735853,8.1067662,,,,,,,,,,,,,,,,Foyer,,defibrillator,144,,,,node/7637818421,,,,,,,,Stadthalle Sursee,,,,,,,,,,,,
7637818422,node,47.1715193,8.1068567,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818422,,,,,,,,Stadtverwaltung Sursee,,,,,,,,,,,,
7637818423,node,47.1766707,8.1082954,,,,,,,,,,,,,,,,am Hintereingang zur Eishalle gewandt,,defibrillator,144,,,,node/7637818423,,,,,,,,Tennisclub Sursee,,,,,,,,,,,,
7637818424,node,47.1726162,8.108072,yes,,,,,,,,,,,,,,Wirtshaus Wilder Mann,,,defibrillator,144,,,,node/7637818424,,,,,,,,,,,24/7,,,,,,,,limited,
7637818425,node,47.1764718,8.1100211,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818425,,,,,,,,Woche-Pass AG,,,,,,,,,,,,
7637818426,node,47.1804536,8.1090986,yes,,,,,,,,,,,,,,beim Haupteingang,,,defibrillator,144,,,,node/7637818426,,,,,,,,ONE Training Center,,,24/7,,,,,,,,,
7637818427,node,46.9712496,8.3388549,,,,,,,,,,,,,,,,Treppenhaus 1.OG,,defibrillator,144,,,,node/7637818427,,,,,,,,CKW Conex AG,,,,,,,,,,,,
7637818428,node,46.9727354,8.3409563,,,,,,,,,,,,,,,,im Treppenhaus 2. Stock,,defibrillator,144,,,,node/7637818428,,,,,,,,Fa. Polytrona,,,,,,,,,,,,
7637818430,node,46.980403,8.3416897,,,,,,,,,,,,,,,,Foyer / Eingangsbereich Turnhalle,,defibrillator,144,,,,node/7637818430,,,,,,,,Schulhaus,,,,,,,,,,,,
7637818431,node,46.9804916,8.3362956,,,,,,,,,,,,,,,"Auf der Hafen Seite neben dem Eingang, Jugendbüro/ Hafenmeister",Aussenanlage,,defibrillator,144,,,,node/7637818431,no,,0,,,,,Stationsgebäude,,,24/7,Gemeinde Stansstad,,,,,,,,
7637818432,node,46.9801803,8.3391099,,,,,,,,,,,,,,,Während der Saison im Badmeisterbüro. Ausserhalb der Saison im Areal im Aussenkasten beim Altbau.,Im Winter 24/7 Sommer Öffnungszeiten beachten,,defibrillator,144,,,,node/7637818432,no,,0,,,,,Strandbad Stansstad,,,,Gemeinde Stansstad,,,,,,,,
7637818433,node,46.9303554,8.3429955,yes,,,,,,,,,,,,,,"Haupteingang Restaurant, Rechte Seite Innen",,,defibrillator,144,,,,node/7637818433,yes,,,,,,,Bergstation Stanserhornbahn,,,Mo-Su 08:45-17:15; Th-Sa 08:45-23:00,Stanserhorn-Bahn,,,+41 41 618 80 40,,,,yes,
7637818436,node,46.9646845,8.3556565,,,,,,,,,,,,,,,,EG Kundentreppenhaus b. Plakatwand / 1. OG Migros-Kundendienst an Rückwand / 2. OG Kundentreppenhaus,,defibrillator,144,,,,node/7637818436,yes,,,,,,,Einkaufszentrum Länderpark,,,,,,,,,,,,
7637818437,node,46.9643694,8.383377,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818437,,,,,,,,Fitness One,,,,,,,,,,,,
7637818438,node,46.96935,8.36481,,,,,,,,,,,,,,,,Hauptgebäude,,defibrillator,144,,,,node/7637818438,yes,,,,,,,Job-Vision Kt. NW,,,,,,,,,,,,
7637818439,node,46.9566455,8.3667386,,,,,,,,,,,,,,,,Eingang zum Zivilstandsamt,,defibrillator,144,,,,node/7637818439,no,,,,,,,Kantonale Verwaltung,,,24/7,,,,,,,,,
7637818440,node,46.9671958,8.3587772,yes,,,,,,,,,,2025-07-04,,,,In der Mitte des Gebäudes bei Laderampe/Fahrstühlen.,Werkstatt EG,,defibrillator,144,,,,node/7637818440,no,,,,,,,Lifetec Montana Sport,,,,,,,,,,,,
7637818441,node,46.9733526,8.3806979,,,,,,,,,,,,,,,"Erdgeschoss, Flur, rechte Wand hinter der Schiebetür",,,defibrillator,144,,,,node/7637818441,yes,,,,,,,Pilatus Flugzeugwerke,,,,,,,,,,,,
7637818445,node,46.9674156,8.3640387,,,,,,,,,,,,,,,,Eingang zur Truppenunterkunft,,defibrillator,144,,,,node/7637818445,,,,,,,,Sportanlage Eichli,,,,,,,,,,,,
7637818447,node,46.9626143,8.3602993,,,,,,,,,,,,,,,Nidwaldner Kantonalbank,neben Briefkästen,,defibrillator,144,,,,node/7637818447,no,,,,,,,Staatsarchiv,,,24/7,,,,,,,,,
7637818448,node,46.9644515,8.3854284,,,,,,,,,,,,,,,,Haupteingang re.,,defibrillator,144,,,,node/7637818448,,,,,,,,Strassenverkehrsamt,,,,,,,,,,,,
7637818449,node,46.958546,8.3635244,yes,,,,,,,,,,,,,,Links vom Eingang neben Postbriefkasten,,,defibrillator,144,,,,node/7637818449,no,,,,,,,Talstation Stanserhornbahn,,,24/7,Stanserhorn-Bahn,,,+41 41 618 80 40,,,,yes,
7637818453,node,47.2300905,7.8428807,yes,,,,,,,,,,,,,,"Haus A, Erdgeschoss, Empfang A158",A 158 Eingang Information/Empfang,,defibrillator,144,,,,node/7637818453,,,0,,,,,Lups Haus A,,,24/7,,,,+41 58 856 55 54,,,,,
7637818454,node,47.2308205,7.8427573,yes,,,,,,,,,,,,,,"Haus C, 1. Obergeschoss West, Station D&S, Stationszimmer C260",,,defibrillator,144,,,,node/7637818454,yes,,1,,,,,Haus C,,,24/7,Luzerner Psychiatrie AG (lups),,,+41 58 856 62 60,,,,,
7637818458,node,47.2295924,7.842815,yes,,,,,,,,,,,,,,"Haus T, 1. Untergeschoss, Korridor vor Ein- gang Hallenbad T002",Hallenbad 1.UG Kasten an Wand montiert,,defibrillator,144,,,,node/7637818458,yes,,0,,,,,Lups Haus T (Hallenbad),,,Mo-Su 08:00-18:00,Luzerner Psychiatrie AG (lups),,,+41 58 856 55 54,,,,,
7637818460,node,47.2319201,7.8396312,yes,,,,,,,,,,,,,,"Konvent West, Erdgeschoss, Eingang/Trep- penhaus, in Feuerlöschkasten integriert",,,defibrillator,144,,,,node/7637818460,yes,,0,,,,,,,,Mo-Su 08:00-18:00,Luzerner Psychiatrie AG (lups),,,+41 58 856 55 55,,,,,
7637818461,node,47.2284272,7.8378704,yes,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818461,no,,,,,,,,,,24/7,Gemeinde Pfaffnau,,,+41 62 747 30 70,,,,,
7637818462,node,47.0587121,8.0693216,yes,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818462,,,,,,,,Strassengenossenschaft,,,24/7,,,,,,,,,
7637818463,node,47.1859564,8.0709444,yes,,,,,,,,,,,,,,Am Gartenzaun,,,defibrillator,144,,,,node/7637818463,,,,,,,,Herzstarkes Sursee,,,24/7,,,,,,,,,
7637818464,node,47.17954,8.08193,,,,,,,,,,,,,,,Haupteingang rechts,,,defibrillator,144,,,,node/7637818464,,,,,,,,CKW,,,,,,,,,,,,
7637818465,node,46.8722739,8.7276474,,,,,,,,,,,,,,,,rechts beim Eingang,,defibrillator,144,,,,node/7637818465,,,,,,,,Primarschulhaus,,,,,,,,,,,,
7637818468,node,47.116587,8.1974262,,,,,,,,,,,,,,,,Gemeinschaftspraxis Nikolaidis,,defibrillator,144,,,,node/7637818468,,,,,,,,"Nikolaidis, Praxis",,,,,,,,,,,,
7637818469,node,47.1173397,8.1966634,yes,,,,,,,,,,,,,,Beim Eingang,,,defibrillator,144,,,,node/7637818469,no,,,,,,,AED Schulhaus,,,24/7,,,,,,,,,
7637818471,node,47.1233101,8.1955182,,,,,,,,,,,,,,,,1x Verwaltungsgebäude 1x Produktionsgebäude,,defibrillator,144,,,,node/7637818471,,,,,,,,Braun Medical AG,,,,,,,,,,,,
7637818472,node,47.1256672,8.1899898,,,,,,,,,,,,,,,,Lieferanteneingang Restaurant,,defibrillator,144,,,,node/7637818472,,,,,,,,Strandbad/Camping/Restaurant Seeland,,,,,,,,,,,,
7637818473,node,47.1347297,8.193545,,,,,,,,,,,,,,,Hängt an der äusseren Gebäudehülle,,,defibrillator,144,,,,node/7637818473,no,,,,,,,Städtlipraxis Sempach,,,24/7,,,,,,,,,
7637818475,node,46.9784928,8.5871685,yes,,,,,,,,,,2026-01-04,,,,Aussenwand Rest. Bahnhöfli,Bahnhöfli Restaurant,,defibrillator,144,,,,node/7637818475,no,,,,,,,,,,24/7,,,,,,,,yes,
7637818477,node,46.8847365,8.6052124,yes,,,,,,,,,,2024-03-24,,,,,Eingang MZH,,defibrillator,144,,,,node/7637818477,,,0,,,,,Mehrzweckhalle,,,24/7,,,,,,,,,
7637818479,node,46.8883495,8.6032726,yes,,,,,,,,,,2024-04-28,,,,,,,defibrillator,144,,,,node/7637818479,yes,,0,,,,,Seerestaurant,,,Mar: 09:00-18:00; Apr-Sep: 09:00-22:00; Oct: 09:00-18:00; Nov-Feb: off,Seerestaurant,,,,,,,,
7637818480,node,47.0153254,8.1740915,yes,,,,,,,,,,,,,,"Eingang Mehrzweckhalle, an der weissen Mauer",,,defibrillator,144,,,,node/7637818480,no,,0,,,,,Gemeinde Schwarzenberg,,,24/7,Gemeinde Schwarzenberg,,,,,,,,
7637818481,node,47.2287817,8.1087516,yes,,,,,,,,,,,,,,Mehrzweckhalle links vor dem Eingang,Mehrzweckhalle links vor dem Eingang,,defibrillator,144,,,,node/7637818481,,,,,,,,Einwohnergemeinde Schlierbach,,,24/7,,,,,,,,,
7637818482,node,47.1766887,8.1315675,,,,,,,,,,,,,,,,Foyer,,defibrillator,144,,,,node/7637818482,,,,,,,,Gemeindebegegnungszentrum,,,,,,,,,,,,
7637818483,node,47.1768036,8.1316667,yes,,,,,,,,,,,,,,,Eingang links,,defibrillator,144,,,,node/7637818483,,,,,,,,Gemeindehaus,,,24/7,,,,,,,,,
7637818484,node,47.1774814,8.1233974,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818484,,,,,,,,Lehner Verand,,,,,,,,,,,,
7637818485,node,47.16896,8.1358849,,,,,,,,,,,,,,,,Mitte Mai - Mitte September,,defibrillator,144,,,,node/7637818485,,,,,,,,Strandbad Seematte Schenkon,,,,,,,,,,,,
7637818486,node,47.179788,8.1272792,,,,,,,,,,,,,,,,am Seiteneingang,,defibrillator,144,,,,node/7637818486,,,,,,,,VICI,,,,,,,,,,,,
7637818487,node,47.1715111,8.1400139,yes,,,,,,,,,,,,,,Wand beim Pavillon,,,defibrillator,144,,,,node/7637818487,,,,,,,,b&i wohnart ag,,,24/7,,,,,,,,,
7637818488,node,46.8633022,8.6462162,,,,,,,,,,,,,,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/7637818488,yes,,,,,,,Brand Metallbau AG,,,,,,,,,,,,
7637818489,node,46.8567214,8.6432227,permissive,,,,,,,,,,,,,,Betriebssanität. 6 Stock,,,defibrillator,144,,,,node/7637818489,yes,,6,,,,,Dätwyler Sealing Solutions,,,,,,,,,,,,
7637818490,node,46.8644843,8.6551973,yes,,,,,,,,,,2024-05-01,,,,Gemeindehaus Schattdorf,li. neben Haupteingang öffentlich,,defibrillator,144,,,,node/7637818490,no,,0,,,,,Gemeindehaus Dorfplatz,,,24/7,Gemeinde Schattdorf,,,+41 41 874 04 74,,"local_knowledge, defikarte.ch",,,
7637818491,node,46.853049,8.6468124,,,,,,,,,,,,,,,,Gebäude 048 (878) Aufgang zum Aufenthaltsraum,,defibrillator,144,,,,node/7637818491,,,,,,,,Nr. 5 RUAG Rynächt,,,,,,,,,,,,
7637818492,node,46.8570067,8.6448286,private,,,,,,,,,,,,,,"Erdgeschoss, beim Feuerloeschposten",,,defibrillator,144,,,,node/7637818492,yes,,1,,,,,,,,Mo-Fr 07:30-17:00,Sisag AG,,,+41 41 875 07 11,,,,yes,
7637818493,node,46.854931,8.640834,,,,,,,,,,,,,,,In Ausstellung / Büro,,,defibrillator,144,,,,node/7637818493,,,,,,,,Garage Walker GmbH,,,,,,,,,,,,
7637818494,node,47.0387917,8.1486935,,,,,,,,,,,,,,,,Wekstatt,,defibrillator,144,,,,node/7637818494,,,,,,,,Lifetec Husmann Transporte,,,,,,,,,,,,
7637818495,node,46.9589374,8.0248201,yes,,,,,,,,,,,,,,,Haupteingang Inenhof,,defibrillator,144,,,,node/7637818495,,,,,,,,BBZ Natur u. Ernährung,,,24/7,,,,,,,,,
7637818496,node,46.9549307,8.0149234,yes,,,,,,,,,,,,,,,Aussenmontage an der Hausfassade,,defibrillator,144,,,,node/7637818496,,,,,,,,CKW Schüpfheim,,,24/7,,,,,,,,,
7637818497,node,46.9487461,8.0134582,,,,,,,,,,,,,,,bei der Feuerwehr,nur im Winter an diesem Standort,,defibrillator,144,,,,node/7637818497,,,,,,,,Feuerwehrmagazin,,,,,,,,,,,,
7637818498,node,46.9584672,8.0235537,,,,,,,,,,,,,,,,beim Hallenbad,,defibrillator,144,,,,node/7637818498,,,,,,,,Heilpäd. Zentrum Sunnebüel,,,,,,,,,,,,
7637818499,node,46.9552039,8.0213768,,,,,,,,,,,,,,,,Lehrerzimmer,,defibrillator,144,,,,node/7637818499,,,,,,,,Kantonsschule Schüpfheim,,,,,,,,,,,,
7637818500,node,46.9531552,8.0192532,yes,,,,,,,,,,,,,,,Haupteingang,,defibrillator,144,,,,node/7637818500,,,,,,,,kath. Pfarrkirche,,,24/7,,,,,,,,,
7637818501,node,46.9486608,8.0135631,,,,,,,,,,,,,,,,EG,,defibrillator,144,,,,node/7637818501,,,,,,,,Polizeiposten,,,,,,,,,,,,
7637818502,node,46.9568206,8.0165333,,,,,,,,,,,,,,,,im Sanitätszimmer / Mai - September,,defibrillator,144,,,,node/7637818502,,,,,,,,Schwimmbad Schüpfheim,,,,,,,,,,,,
7637818503,node,46.9510109,8.0162607,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818503,yes,,,,,,,"Studer Thomas, Praxis",,,,,,,,,,,,
7637818504,node,46.9550577,8.025356,permissive,,,,,,,,,,,,,,WPZ Schüpfheim,Beim Eingang in die Cafeteria,,defibrillator,144,,,,node/7637818504,yes,,1,,,,,Wohn- und Pflegezentrum,,,24/7,WPZ Schüpfheim,,,+41 41 485 75 75,,,,,
7637818505,node,46.8924016,8.2433682,,,,,,,,,,,,,,,,Foyer Eingang Halle 4,,defibrillator,144,,,,node/7637818505,,,,,,,,3-fach Turnhalle,,,,,,,,,,,,
7637818506,node,46.8971584,8.2487413,,,,,,,,,,,,,,,,Hintereingang,,defibrillator,144,,,,node/7637818506,,,,,,,,Behindertenwerkstätte Hüetli,,,,,,,,,,,,
7637818507,node,46.8974657,8.2488127,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637818507,,,,,,,,,,,,"Britschgi Franz, Praxis",,,,,,,,
7637818508,node,46.8944019,8.2480174,,,,,,,,,,,,,,,,Eingang re. hinter der Türe,,defibrillator,144,,,,node/7637818508,yes,,,,,,,BWZ Obwalden,,,,,,,,,,,,
7637818510,node,46.8919821,8.2492801,,,,,,,,,,,,,,,,Amt für Wald und Landschaft / Eingang re.,,defibrillator,144,,,,node/7637818510,,,,,,,,Kantonale Verwaltung,,,,,,,,,,,,
