osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:floor,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,foot,id,indoor,latitude,level,level:ref,longitude,name,note,opening_hours,operator,operator:type,phone,postal_code,ref,source,start_date,survey:date,website,wheelchair
8554778669,node,47.3605993,8.5638609,,,,,,,,,,"Geschäftsstelle Pro Senectute Kanton Zürich EG, Foyer/Haupteingang",,,während den Öffnungszeiten verfügbar,,defibrillator,144,,,node/8554778669,yes,,,,,,,"Mo-Fr 08:30-12:00, 13:00-17:00","Pro Senectute Kanton Zürich, Interne Dienste, Andre Barfuss",,+41 58 451 51 83,,,,,,,
8554787355,node,47.3358098,8.51907,yes,,,,,,,,2025-11-21,"im Treppenhaus, direkt beim Hauseingang",,,"24h, Tür muss jedoch von einem Bewohner oder Praxis geöffnet werden (ca 20 Klingelknöpfe)",,defibrillator,144,,,node/8554787355,yes,,,,,,,24/7,Praxis Sihlbogen - Micha Bloch,,+41 44 500 19 25,,,,,,,
8556563378,node,47.3414991,8.5340837,,,,,,,,,,Beim Haupteingang ins Gebäude und ins 1. OG vor dem Teamzimmer in einer Kunststoffbox aufgehängt,,,,,defibrillator,144,,,node/8556563378,yes,,,,,,,Mo-Fr 07:45-16:45,"Stadt Zürich, SIBE Hans Asper",,+41 44 413 13 36,,,,,,,
8556682159,node,47.3909584,8.5099424,,,,,,,,,,Standort: Garderobe Cafeteria 1. OG (via Empfang zugänglich),,,,,defibrillator,144,,,node/8556682159,yes,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00","Swissmem, Verband der Maschinen-, Elektro- und Metallindustrie",,+41 44 384 41 11,,,,,,,
8557047322,node,47.3645727,8.5666309,,,,,,,,,,In Apotheke,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/8557047322,yes,,,,,,,,"Frau Dr. Fröhlich, Apothekerin",,,,,,,,,
8557062520,node,47.4014279,8.5080515,yes,,,,,,,,,Im Eingang zum Büro an der Wand,,,,,defibrillator,144,,,node/8557062520,yes,,,,,,,Mo-Fr 07:00-18:00,Baupool Baumanagement AG Sylvia Krebs,,+41 44 342 91 11,,,,,,,
8557288918,node,47.3830087,8.5424736,,,,,,,,,,"Obstgartenstrasse 21, 8006 Zürich",,,Am Empfang melden,,defibrillator,144,,,node/8557288918,yes,,,,,,,Mo-Fr 08:00-17:00,BVK,,+41584704600,,,,,,,
8562506992,node,47.3633441,8.5520075,,,,,,,,,,2. Stock rechts bei Eingangstüre in der Garderobe,,,,,defibrillator,144,,,node/8562506992,no,,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,
8562553021,node,47.4124015,8.5480653,yes,,,,,,,,,Treppenhaus 2.OG,,,,,defibrillator,144,,,node/8562553021,yes,,,,,,,Mo-Fr 06:45-18:00,"Herbert Heeb, Preisig AG 079 692 28 74",,+41 44 315 41 41,,,,,,,
8562820772,node,47.4160733,8.5423098,permissive,,,,,,,,,Im Treppenhaus,,,,,defibrillator,144,,,node/8562820772,yes,,ug,,,,,Mo-Fr 07:00-18:00,"Alessandro Ghisletta, Städtische Gesundheitsdienste",,+41 44 412 18 17,,,,,,,limited
8570581775,node,47.3898698,8.508537,,,,,,,,,,1. OG - Empfangsdesk Genossenschaft Migros Zürich,,,24h verfügbar via Portier,,defibrillator,144,,,node/8570581775,yes,,1,,,,,24/7,"Genossenschaft Migros Zürich, Adrian Eigenmann (Verantwortlich für die Betriebssanität Areal",,+41 58 561 51 11,,,,,,,
8573701621,node,47.3628967,8.5106298,yes,,,,,,,,,3. Stock bei Reavita,,,,,defibrillator,144,,,node/8573701621,yes,,,,,,,Mo-Fr 07:00-19:00,Reavita AG,,+41 44 466 80 66,,,,,,,
8573989124,node,47.4044888,8.5496002,yes,,,,,,,,,Hauseingang,,,,,defibrillator,144,,,node/8573989124,no,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,
8574001445,node,47.4040901,8.5501089,yes,,,,,,,,,Hauseingang,,,,,defibrillator,144,,,node/8574001445,no,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,
8575469417,node,47.3591048,8.585583,yes,,,,,,,,,"Migros Witikon, bei Selfcheck-Kasse",,,während Öffnungszeiten verfügbsr,,defibrillator,144,,,node/8575469417,yes,,,,,,,Mo-Sa 08:00-20:00,Migros,,+41 58 563 52 70,,,,,,,
8597448710,node,47.3581896,8.5288922,no,,,,,,,,,Bei Familie Neufeld läuten,,,nur bei Anwesenheit Familie verfügbar,,defibrillator,144,,,node/8597448710,yes,,,,,,,,Uri Neufeld,,+41 76 503 73 49,,,,,,,
8601768098,node,47.3882293,8.4873039,permissive,,,,,,,,,"Richtung Eingang Migros, linke Seite an einer schwarzen Säule bei LUX Mobile",,,,,defibrillator,144,,,node/8601768098,yes,,0,,,,,Mo-Sa 08:00-20:00,,,,,,,,,,
8617262275,node,47.3863342,8.4997088,yes,,,,,,,,,bei den Kassen des Coop,,,,,defibrillator,144,,,node/8617262275,yes,,0,,,,,Mo-Sa 09:00-20:00,Letzipark,,,,,,,,,
8617262276,node,47.3864207,8.4983069,yes,,,,,,,,,Beim Eingang links,,,,,defibrillator,144,,,node/8617262276,yes,,1,,,,,Mo-Sa 09:00-20:00,Letzipark,,,,,,,,,
8626412817,node,47.421011,8.5448611,,,,,,,,,,Beim Eingang aussen an der Tür.,,,,,defibrillator,144,,,node/8626412817,no,,,,,,,,,,,,,,,,,
8629993020,node,47.3911458,8.4684112,,,,,,,,,,Alters- und Pflegezentrum Herrenbergli,,,24 h verfügbar,,defibrillator,144,,,node/8629993020,yes,,,,,,,24/7,Alterszentrum,,+41 44 434 80 70,,,,,,,
8636063917,node,47.4005006,8.5839815,yes,,,,,,,,,"Sunnige Hof, Dübendorfstrasse 190, von der Hauptstrasse her auf den Weg einbiegen, zweiter Eingabgsbereich,  Box Sichtbar aussen",,,Box Sichtbar von der Hauptstrasse her,,defibrillator,144,,,node/8636063917,no,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,
8639527698,node,47.3755132,8.5271904,no,,,,,,,,,"Untergeschoss, im Hamam in der Reception in Wandschrank mit AED Kleber an Tür - nur für Mitarbeiter zugänglich",,,Nur für Mitarbeiter Zugänglich,,defibrillator,144,,,node/8639527698,yes,,,,,,,,Stadtbad Zürich,,,,,,,,,
8644298813,node,47.3577099,8.5332985,yes,,,,,,,,,"Am Empfang Belvoirpark Restaurant, rechts in einem Kasten (mit einem Aufkleber Signalisiert)",,,,,defibrillator,144,,,node/8644298813,yes,,,,,,,Tu-Sa 07:30-24:00,"Adrian Aeschlimann, Belvoirpark Restaurant",,+41 44 286 88 07,,,,,,,
8644298814,node,47.3564966,8.5325804,yes,,,,,,,,,"1x am Empfang der Belvoirpark Hotelfachschule, rechts nach dem Eingang (Signalisiert mit einem Aufkleber)",,,,,defibrillator,144,,,node/8644298814,yes,,,,,,,Tu-Sa 05:30-19:30,"Adrian Aeschlimann, Belvoirpark Restaurant",,+41 44 286 88 07,,,,,,,
8649748320,node,47.4121349,8.5369758,,,,,,,,,,beim Empfang,,,,,defibrillator,144,,,node/8649748320,yes,,,,,,,Mo-Fr 07:30-17:30,Rheinmetall Air Defence AG,,+41 44 316 22 11,,,,,,,
8658143939,node,47.3847419,8.5340402,yes,,,,,,,,,Eingang SQ125 an Innenkasten,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/8658143939,yes,,,,,,,,Kollektiv Werk Yanis Labhart / Raumbörse Dynamo,,+41 77 961 84 66,,,,,,,
8794499680,node,47.3760507,8.4922967,,,,,,,,,,,,,,,defibrillator,144,,,node/8794499680,yes,,,,,,,,,,,,,,,,,
8823593804,node,47.397077,8.5322656,yes,,,,,,,,,Im EG für alle Bewohner zugänglich,,,für Bewohner verfügbar,,defibrillator,144,,,node/8823593804,yes,,,,,,,,Büro für Betriebsschutz AG,,+41 43 255 05 05,,,,,,,
8832545418,node,47.4157701,8.5526044,,,,,,,,,,,,,,,defibrillator,144,auf welcher Etage liegt der AED?/description:location überarbeiten. /source? woher stammen die Daten?,,node/8832545418,yes,,,,,,"die bisherige Anmerkung in der discription ""während der Öffnungszeiten"" ergibt sich durch ""opening_hours"", doppelte Nennung daher entfernt.",Mo-Fr 06:00-23:00; Sa-Su 09:00-21:00,John Reed Fitness,,+41 44 500 56 40,,,,,,,
8838291617,node,47.3774582,8.5318261,yes,,,,,,,,,Beim Empfangsdesk;Eingang links gleich an der Wand  (Zoll Defibrillator),,,,,defibrillator,144,,,node/8838291617,yes,,,,,,,Mo-Fr 08:00-17:00,Sanitas Krankenversicherung Facility Management,,+41 76 566 96 21,,,,,,,
8838495918,node,47.3812898,8.5622782,,,,,,,,,,Büro 1 Stock,,,vom 7.00 uhr bis 17.00,,defibrillator,144,,,node/8838495918,yes,,,,,,,24/7,Firma,,+41 44 258 88 88,,,,,,,
8838505917,node,47.3676549,8.5537522,,,,,,,,,,Büro 1 stock,,,,,defibrillator,144,,,node/8838505917,yes,,,,,,,24/7,Firma,,+41 44 258 88 88,,,,,,,
8840651017,node,47.3781587,8.5438452,,,,,,,,,,"Kantonale Verwaltung, Stsmofenbachstrasse 12",,,während Öffnungszeiten der Verwaltung verfügbar,,defibrillator,144,,,node/8840651017,yes,,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:00",Kantonale Verwaltung,,+41 43 259 32 71,,,,,,,
8840773017,node,47.3640093,8.499976,no,,,,,,,,,"Schulhaus EG, Vorbereitungszimmer",,,"Nur mit Schlüssel zugänglich, Personal fragen",,defibrillator,144,,,node/8840773017,no,,,,,,,,,,,,,,,,,
8840853517,node,47.3667519,8.5386215,permissive,,,,,,,,,Baur au Lac Garage,,,Während Öffnungszeiten verfügbar,,defibrillator,144,,,node/8840853517,yes,,0,,,,,Mo-Fr 7:45 - 17:00,Baur au Lac,,+41442205020,,,,,,,
8840856418,node,47.3675821,8.5389178,permissive,,,,,,,,,Baur au Lac,,,"Bei Warenanlieferung, eingeschränkt zugänglich",,defibrillator,144,,,node/8840856418,yes,,0,,,,,,Baur au Lac,,+41442205020,,,,,,,
8840866217,node,47.3670468,8.5394229,yes,,,,,,,,,Baur au Lac Haupteingang,,,Lobby bei Telefonzentrale,,defibrillator,144,,,node/8840866217,yes,,0,,,,,24/7,Baur au Lac,,+41442205020,,,,,,,
8841003517,node,47.4189692,8.5567311,,,,,,,,,,The Metropolitans West,,,"Privatwohngebäude / Schärenmoosstr. 76 / Aufzüge A / Etage 7 / Defi in Feuerwehrschrank auf Etagenvorplatz zu den Wohnungen A, B und C / Nur mit Hausschlüssel erreichbar",,defibrillator,144,,,node/8841003517,yes,,,,,,,24/7,Privatperson,,+41 76 202 08 07,,,,,,,
8841327418,node,47.3979036,8.496719,no,,,,,,,,,Stadt Zürich Wasserversorgung,,,Während den Öffnnungszeiten,,defibrillator,144,,,node/8841327418,yes,,,,,,,,Stadt Zürich Wasserversorgung,,,,,,,,,
8841334217,node,47.3979677,8.4961395,no,,,,,,,,,Stadt Zürich Wasserversorgung ,,,Während den Öffnungszeiten,,defibrillator,144,,,node/8841334217,yes,,,,,,,,Stadt Zürich Wasserversorgung,,,,,,,,,
8841334220,node,47.3310996,8.5319136,no,,,,,,,,,Stadt Zürich Wasserversorgung,,,während der Öffnungszeiten,,defibrillator,144,,,node/8841334220,yes,,,,,,,,Stadt Zürich Wasserversorgung,,,,,,,,,
8841345318,node,47.3498687,8.5726037,no,,,,,,,,,Wasserversorgung Stadt Zürich,,,Während den Öffnungszeiten,,defibrillator,144,,,node/8841345318,yes,,,,,,,,Stadt Zürich Wasserversorgung,,,,,,,,,
8841354417,node,47.3330879,8.5314432,no,,,,,,,,,Stadt Zürich Wasserversorgung,,,Während Öffnungszeiten,,defibrillator,144,,,node/8841354417,yes,,,,,,,,Stadt Zürich Wasserversorgung,,,,,,,,,
8842619822,node,47.3735711,8.5342129,yes,,,,,,,,,Nüschelerstrasse 45. 2. OG. Eingangsbereich med. Rücken-Center,,,während Öffnungszeit,,defibrillator,144,,,node/8842619822,yes,,,,,,,"Mo-Fr 08:00-20:00, Sa 10:00-13:00","med. Rücken-Center, Therapie & Training",,+41442116080,,,,,,,
8852182217,node,47.4000725,8.517939,,,,,,,,,,"Suchtfachklinik Zürich, Emil-Klöti-Str. 18, 8037 Zürich, Pflegestation 3.Stock",,,Bei Pflegepersonal melden 044 415 56 51,,defibrillator,144,,,node/8852182217,yes,,,,,,,24/7,Suchtfachklinik Zürich,,+41444155651,,,,,,,
8853928717,node,47.3693595,8.5415623,,,,,,,,,,"Stadthaus Zürich, Stadthausquai 17",,,wärend Öffnungszeiten verfügbar,,defibrillator,144,,,node/8853928717,yes,,,,,,,Mo-Fr 07:30-21:00; Sa 07:30-12:30,Immo Stadt Zürich,,+41444121313,,,,,,,
8869389117,node,47.4067667,8.5515029,no,,,,,,,,,Foyer Pfarreizentrum,,,Nur bei einer Veranstaltung im Zentrum zugänglich ,,defibrillator,144,,,node/8869389117,yes,,,,,,,,Röm. Kath. Kirchgemeinde Herz Jesu Oerlikon,,+41 44 315 65 65,,,,,,,
8882971239,node,47.3530982,8.5506345,yes,,,,,,,,,"Restaurant Fischerstube, Hauptgebäude, nach Windfang des Haupteingangs links in der Wand",,,,,defibrillator,144,,,node/8882971239,yes,,0,,,,,Mo-Su 11:30-23:00,Restaurant Fischerstube,,+41 44 250 59 50,,,,,,,yes
8887207417,node,47.3583982,8.5176804,,,,,,,,,,Migros Brunaupark 8045 Zürich,,,,,defibrillator,144,,,node/8887207417,yes,,,,,,,Mo-Sa 08:00-20:00,,,,,,,,,,
8895296417,node,47.3714924,8.5384222,,,,,,,,,,Bahnhofstrasse 39,,,4. Stock Bürogebäude,,defibrillator,144,,,node/8895296417,yes,,,,,,,24/7,BlackRock,,,,,,,,,
8912885217,node,47.3530108,8.5070622,yes,,,,,,,,,tennisclub engematt,,,in den sommermonaten bei gutem wetter von 10 bis 22 Uhr,,defibrillator,144,,,node/8912885217,yes,,,,,,,,tennisclub engematt,,,,,,,,,
8913469331,node,47.3371253,8.5397202,,,,,,,,,,1. Stock linker Flügel - Grünes Symbol gut sichtbar,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/8913469331,yes,,,,,,,,Filipe Sampaio,,+41764007644,,,,,,,
8920427417,node,47.4257824,8.5373219,yes,,,,,,,,,"Hauseingang, Köschenrütistrasse 74, 8052 Zürich",,,,,defibrillator,144,,,node/8920427417,yes,,,,,,,24/7,Baugenossenschaft Schönau,,,,,,,,,
8956636317,node,47.3872467,8.5326688,no,,,,,,,,,EWZ Kraftwerk Letten,,,,,defibrillator,144,,,node/8956636317,yes,,,,,,,,EWZ,,,,,,,,,
8977158256,node,47.3765314,8.5441741,no,,,,,,,,,"Seilbahn Polybahn, Betriebsgebäude",,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158256,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158257,node,47.3858838,8.5489082,no,,,,,,,,,"Seilbahn Rigiblick, Betriebsgebäude",,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158257,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158258,node,47.4154601,8.5574055,no,,,,,,,,,"Halle EG, Seite Meisterbüro",,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158258,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158259,node,47.4151352,8.5580358,no,,,,,,,,,Betriebsgebäude UB-B,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158259,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158260,node,47.3820519,8.5075942,no,,,,,,,,,Betriebsgebäude UB-B,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158260,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158261,node,47.3819411,8.5080421,no,,,,,,,,,,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158261,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158262,node,47.3822716,8.506929,no,,,,,,,,,Fahrzeughalle neben Hallenausfahrt Bullingerstrasse,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158262,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158263,node,47.3818557,8.5068727,no,,,,,,,,,1. Untergeschoss,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158263,yes,,-1,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158264,node,47.4093807,8.5480749,no,,,,,,,,,Gleis 1-3,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158264,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158265,node,47.4092216,8.5489163,no,,,,,,,,,neben dem Ausfahrtshaus,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158265,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158266,node,47.3950037,8.5440424,no,,,,,,,,,in der linken Depothalle auf der rechten Seite,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158266,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158267,node,47.3914205,8.5211916,no,,,,,,,,,in der Tramhalle Seite Hardturmstrasse,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158267,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158268,node,47.373838,8.5208729,no,,,,,,,,,gegenüber vom Ausfahrtshüsli,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158268,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158270,node,47.3372813,8.5309938,no,,,,,,,,,Haupteingang Halle links,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158270,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158271,node,47.3825513,8.4912045,no,,,,,,,,,Fluchtweg Treppenhaus Süd 1. / 3. und 5. OG,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158271,yes,,1,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158272,node,47.3828319,8.4912957,no,,,,,,,,,Eingang SW,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158272,yes,,0,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158273,node,47.3861666,8.4917812,no,,,,,,,,,Treppenhaus,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158273,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158274,node,47.3852482,8.4905326,no,,,,,,,,,Elektroverteilraum HG-UG,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158274,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158275,node,47.3853953,8.4914768,no,,,,,,,,,Gleis 38,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158275,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158276,node,47.3846925,8.4910288,no,,,,,,,,,Gleis 16/18,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158276,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158277,node,47.3851428,8.4908867,no,,,,,,,,,Büro Betriebsanität,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158277,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158278,node,47.3858892,8.4912515,no,,,,,,,,,Eingang ZW beim Kaffeeautomaten,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158278,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158279,node,47.3844763,8.4904327,no,,,,,,,,,Vor Kantine,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158279,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8977158280,node,47.3852409,8.4909081,no,,,,,,,,,Bei den Garderoben,,,nur für Mitarbeiter der VBZ zugänglich,,defibrillator,144,,,node/8977158280,yes,,,,,,,,VBZ,,+41 44 411 41 44,,,,,,,
8989529256,node,47.4151284,8.5557988,,,,,,,,,,1.OG beim Durchgang zur Garderobe,,,,,defibrillator,144,,,node/8989529256,yes,,,,,,,Mo-Fr 07:00-16:00,"Stadt Zürich, Dienstabteilung Verkehr",,+41 44 411 88 88,,,,,,,
9007992006,node,47.3715746,8.5275568,,,,Zürich,,30,8004,Morgartenstrasse,,"2. OG, Wandschrank Korridor - jedoch nicht zugänglich - an Glastüre klopfen",,,Koffer Orange,,defibrillator,144,,,node/9007992006,yes,,2,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG,,+41 44 412 52 12,,1366LTM,,,,,
9028142165,node,47.3594819,8.524026,,,,,,,,,,"Im Kieser Training, im 1. Stock, hinter der Rezeption",,,,,defibrillator,144,,,node/9028142165,yes,,1,,,,,Mo-Fr 06:30-21:00; Sa-Su 09:00-18:00,"Kieser Training Schweiz AG, Studio Zürich Enge",,+41 44 250 20 50,,,,,,,
9036239617,node,47.3740262,8.5413585,yes,,,,,,,,,Urania Parkhaus bei den Kassen,,,,,defibrillator,144,,,node/9036239617,yes,,0,,,,,24/7,,,,,,,,,,
9047970539,node,47.3688096,8.5530505,,,,,,,,,,,,,,,defibrillator,144,,,node/9047970539,yes,,,,,,,,,,,,,,,,,
9053956917,node,47.3764068,8.5405329,yes,,,,,,,,,Haus Stadthof,,,zu Bürozeiten,,defibrillator,144,,,node/9053956917,yes,,,,,,,Mo-Fr 07:00-19:00; Sa 09:00-16:00,,private,,,,,,,,
9078511741,node,47.3422506,8.5204285,,,,,,,,,,Beim Eingang des Bildungszentrums Erste Hilfe im 2. Stock,,,,,defibrillator,144,,,node/9078511741,yes,,,,,,,"Mo-Fr 07:00-17:15, Sa-Su 08:00-17:00",Bildungszentrum Erste Hilfe,,+41 43 817 69 49,,,,,,,
9078630877,node,47.4102321,8.5567342,customers,,,,,,,,,Inside lifeguard office / Im Badmeisterbüro,,,,,defibrillator,144,,,node/9078630877,yes,,0,,,,,,Hallenbad Oerlikon,,,,,,,,,no
9094570217,node,47.4038265,8.5559138,,,,,,,,,,im Büro bei Held & Partner GmbH,,,während der Öffnungszeiten,,defibrillator,144,,,node/9094570217,yes,,,,,,,Mo-Fr 07:30-16:30,Held & Partner GmbH - Sanitäre Reparaturen,,+41443504070,,,,,,,
9115252217,node,47.3879521,8.4935273,no,,,,,,,,,Colt Technology services AG,,,nur zu Bürozeiten,,defibrillator,144,,,node/9115252217,yes,,,,,,,,Colt Technology Services AG,,+41585601600,,,,,,,
9125922857,node,47.3970402,8.551223,yes,,,,,,,,,"Y19-G Fakultätsache, Uni Irchel",,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/9125922857,yes,,,,,,,,"Universität Zürich, Sicherheit und Umwelt, Betriebssanität",,+41 44 635 41 41,,,,,,,
9134262228,node,47.3793775,8.4915157,customers,,,,,,,,,"Beim Empfang, links unter dem Tisch.",,,,,defibrillator,144,,,node/9134262228,yes,,,,,,,Mo-Fr 07:30-18:00,Siemens Abteilung EHS,,+41 44 558 52 52,,,,,,,
9144102517,node,47.4160244,8.5397238,no,,,,,,,,,Schulhaus im Birch,,,,,defibrillator,144,,,node/9144102517,yes,,,,,,,,,,,,,,,,,
9164605183,node,47.3601419,8.5994786,,,,,,,,,,AED befindet sich in Garage Hausnummer 35/39,,,24h verfügbar über Bewohner,,defibrillator,144,,,node/9164605183,yes,,,,,,,24/7,Prisedes AG/Verwaltung,,,,,,,,,
9178451953,node,47.348429,8.5637351,,,,,,,,,,,,,,,defibrillator,144,,,node/9178451953,yes,,,,,,,,Booster Transform - Studio Seefeld,,,,,,,,,
9199447901,node,47.3385887,8.5183451,,,,,,,,,,Direkt an der Reception,,,24h verfügbar,,defibrillator,144,,,node/9199447901,yes,,,,,,,Mo-Fr 07:30-17:30,Administrations Team,,+41 58 316 10 10,,,,,,,
9215556181,node,47.3678875,8.5348984,,,,,,,,,,In der Apotheke (Beratungsraum),,,,,defibrillator,144,,,node/9215556181,yes,,,,,,,"Mo-Fr 7:30-18:30, Sa 9:00-17:00",A. Endrass-Korach / S. Allen,,+41 44 201 17 25,,,,,,,
9221432969,node,47.4142724,8.5259442,yes,,,,,,,,2025-12-03,outside of the entry to building 308,,,,,defibrillator,144,,,node/9221432969,no,,0,,,,,24/7,,,,,,,,,,
9227261896,node,47.3719078,8.5271413,,,,,,,,,,Verbindungstrakt (Pausenzone),,,In Wandkasten,,defibrillator,144,,,node/9227261896,yes,,9,,,,,Mo-Fr 07:30-17:00,Stadt Zürich,,,,,,,,,yes
9227265862,node,47.3719408,8.5270971,yes,,,,,,,,,"EG, Loge Securitas",,,,,defibrillator,144,,,node/9227265862,yes,,0,,,,,Mo-Fr 07:30-17:00,Stadt Zürich,,,,,,,,,yes
9245636467,node,47.3717597,8.5447309,yes,,,,,,,,,Aussenfassade neben Hauseingang,,,,,defibrillator,144,,,node/9245636467,no,,0,,,,,24/7,Procamed AG,,+41 52 368 60 00,,,,,,,yes
9253648219,node,47.381974,8.5354897,yes,,,,,,,,,Digicomp: Beim Empfang,,,,,defibrillator,144,,,node/9253648219,yes,,,,,,,Mo-Fr 08:00-20:00,Digicomp,,,,,,,,,
9263267818,node,47.3919884,8.5136057,,,,,,,,,,"Inside JustEat Takeaway office, on the ground flood of the building.",,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/9263267818,yes,,,,,,,,Marina Juaneda,,+41795547616,,,,,,,
9280380543,node,47.3899675,8.5156319,permissive,,,,,,,,,"Rechts, neben den Liften",,,,,defibrillator,144,,,node/9280380543,yes,,0,,,,,Mo-Fr 06:00-20:00; Sa 06:00-17:00,Stiftung TECHNOPARK® Zürich,,+41 44 445 11 11,,,,,,,limited
9280404594,node,47.3900777,8.5153856,permissive,,,,,,,,,"Rechts, neben den Market und Café",,,,,defibrillator,144,,,node/9280404594,yes,,0,,,,,Mo-Fr 06:00-20:00; Sa 06:00-17:00,Stiftung TECHNOPARK® Zürich,,+41 44 445 11 11,,,,,,,limited
9281134317,node,47.4064077,8.5819271,yes,,,,,,,,,beim Eingangsbereich 593,,,öffentlich zugänglich an der Wand Montiert. Gekennzeichnet an der Fassade.,,defibrillator,144,,,node/9281134317,no,,0,,,,,24/7,Genossenschaft Baufreunde,,+41 43 299 20 60,,,,,,,limited
