osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,contact:phone,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,entrance,fixme,id,image,image:license,indoor,latitude,layer,level,longitude,name,opening_hours,operator,operator:wikidata,operator:wikipedia,phone,postal_code,ref,source,support,wheelchair
10910676201,node,46.6424545,10.023846,yes,,,,,,,,,,Entsorgungsgebäude an der Fassade Süd,,,oranger Koffer,defibrillator,,144,,,,node/10910676201,,,no,,,,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910676202,node,46.95733,9.56227,no,,,,,,,,,,Nach Eingang rechts im Büro,,,oranger Koffer,defibrillator,,144,,,,node/10910676202,,,yes,,,,,von Salis AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10915509205,node,47.0119795,9.5117694,no,,,,,,,,,,rechts neben Eingang - Marche Restaurant,,,während Öffnungszeiten,defibrillator,,144,,,,node/10915509205,,,yes,,,0,,,,Marché,,,,,,,,
10924928105,node,46.730636,9.5531756,yes,,,,,,,,,,Tennishüsli,,,jederzeit Verfügbar,defibrillator,,144,,,,node/10924928105,,,no,,,,,,,Tennisclub Lenzerheide,,,+41796350058,,,"local_knowledge, defikarte.ch",,
10956986705,node,46.5327188,9.8693827,yes,,,,,,,,,,Raiffeisenbank,,,"Innen, rechts neben Bankomat",defibrillator,,144,,,,node/10956986705,,,yes,,,0,,,24/7,Raiffeisenbank Samedan,,,,,,,,
10961485805,node,46.8371035,9.4622376,yes,,,,,,,,,,Ardisla Fitness & Physio,,,während Öffnungszeiten,defibrillator,,144,,,,node/10961485805,,,yes,,,0,,,,Firma,,,+41792944768,,,,,
10962960810,node,46.7852446,9.684841,yes,,,,,,,,,,seilpark arosa,,,"immer verfügbar, rechts am Haus",defibrillator,,144,,,,node/10962960810,,,no,,,,,,,arosa tourismus,,,,,,,,
10972521105,node,46.5307168,9.8728689,,,,,,,,,,,"Activ Fitness, Samedan",,,,defibrillator,,144,,,,node/10972521105,,,yes,,,2,,,Mo-Fr 08:00-21:30,movemi AG,,,+41 81 515 08 10,,,,,
10973697705,node,46.8543584,9.534325,yes,,,,,,,,,,"Museum, seitlich vor Personaleingang",,,Serie Nr. X10L480848,defibrillator,,144,,,,node/10973697705,,,no,,,,,,24/7,"Amt für Kultur, Naturmuseum Graubünden",,,+41 81 257 28 51,,,"local_knowledge, defikarte.ch",,
11037266730,node,46.4562773,9.7930912,yes,,,,,,,,,,Campingplatz,,,,defibrillator,,144,,,,node/11037266730,,,yes,46.4562773,,,9.793091164,Gemeinde Silvaplana,,Lifetec AG,,,+41 800 122 144,,,,,
11037266742,node,46.4987799,9.8460377,,,,,,,,,,,Im SPA-Bereich;Bei Reception,,,,defibrillator,,144,,,,node/11037266742,,,yes,46.49877989,,,9.846037688,Grace St. Moritz GmbH,,Lifetec AG,,,+41 800 122 144,,,,,
11037266758,node,46.8009659,9.8313876,no,,,Davos,90,7270,Promenade,,,,"Haus C, bei Toiletten",,,Koffer Gelb,defibrillator,,144,,,,node/11037266758,,,yes,,,,,Davos Congress,,Lifetec AG,,,+41 800 122 144,,1194LTM,,,
11037266759,node,46.8004851,9.8316512,no,,,Davos-Platz,49a,7270,Talstrasse,,,,"HAUS A, Backoffice",,,Koffer Gelb,defibrillator,,144,,,,node/11037266759,,,yes,,,0,,Davos Congress,,Lifetec AG,,,+41 800 122 144,,1193LTM,,,
11037266762,node,46.82661,9.28653,no,,,,,,,,,,Eingang Spa Bereich,,,,defibrillator,,144,,,,node/11037266762,,,yes,46.82661,,,9.28653,Waldhaus Flims,,Lifetec AG,,,+41 800 122 144,,,,,
11038063111,node,46.7755339,9.8111585,,,,,,,,,,,"Sammel&Sortierplatz Islen, Bürokontainer",,,wärend Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11038063111,,,yes,,,0,,,Mo-Fr: 07:00-18:00,,,,+41 81 413 33 33,,,,,
11038063726,node,46.8466357,9.5110971,,,,,,,,,,,Zurich HelpPoint Chur,,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11038063726,,,yes,,,,,,Mo-Fr: 07.30 - 12.00; 13.30 - 17.00,Zürich Versicherungs-Gesellschaft AG,,,+41 800808080,,,"local_knowledge, defikarte.ch",,
11042194105,node,46.8404237,9.5420873,yes,,,,,,,,,,UW Sand ( Sandstrasse),,,24h verfügbar,defibrillator,,144,,,,node/11042194105,,,no,,,,,,,IBC Energie Wasser Chur,,,+41 81 254 48 16,,,"local_knowledge, defikarte.ch",,
11042221705,node,46.8716452,9.5431226,yes,,,,,,,,,,Waisenhausstrasse 20 ( Reservoir Waisenhaus),,,,defibrillator,,144,,,,node/11042221705,,,no,,,,,,24/7,IBC Energie Wasser Chur,,,+41 81 254 48 16,,,"local_knowledge, defikarte.ch",,
11043433505,node,46.8245479,9.2811275,yes,,,,,,,,,,TCS Camping Reception,,,,defibrillator,,144,,,,node/11043433505,,,no,,,0,,,24/7,Camping,,,+41819111575,,,,,
11054349205,node,46.8499735,9.5339617,yes,,,,,,,,,,"zwischen Kantonsbibliothek und Regierungsgebäude (Reichsgasse 37, 7001 Chur)",,,"Serie Nr. X23B582677, Defi ID: 00847946031428",defibrillator,,144,,,,node/11054349205,,,yes,,,0,,,24/7,Kantonsbibliothek Graubünden,,,+41 81 257 28 28,,,"local_knowledge, defikarte.ch",,
11066142205,node,46.9541266,9.5623076,,,,,,,,,,,Emmi Schweiz AG Landquart,,,während der Öffnungszeiten,defibrillator,,144,,,,node/11066142205,,,yes,,,0,,,Mo-Fr 05:00-22:00,Emmi Schweiz AG Landquart,,,+41 81 300 64 64,,,,,
11070159205,node,47.0440535,9.6836489,,,,,,,,,,,"Schesaplanahütte, beim Eingang rechts",,,Verfügbar während der Hüttensaison (wenn die Hütte bewartet ist),defibrillator,,144,,,,node/11070159205,,,yes,,,0,,,24/7,Hütten-Team Schesaplana,,,+41 81 325 11 63,,,"local_knowledge, defikarte.ch",,
11077009005,node,46.6114371,9.9029386,no,,,,,,,,,,Schuhraum,,,,defibrillator,,144,,,,node/11077009005,,,yes,,,0,,,,SAC Bernina,,,,,,,,
11081491934,node,46.6980486,10.0900409,yes,,,,,,,,,,"Neben den Mülleimern, zwischen Gleis 1 und dem Restaurant gegenüber. Runder Plastikkasten an weisser Wand hängend.",,,,defibrillator,,144,,,,node/11081491934,,,,,,0,,,24/7,,,,,,,,,limited
11097839005,node,46.812032,9.8473133,,,,,,,,,,,beim Empfang,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11097839005,,,yes,,,0,,,,SLF,,,,,,,,
11107111005,node,46.831379,9.4301406,,,,,,,,,,,Industriepark Vial 2,,,"Während Öffnungszeiten verfügbar, im Einfangsbereich links unter der Treppe",defibrillator,,144,,,,node/11107111005,,,yes,,,0,,,Mo-Fr 07:00-18:00,Emsodur,,,+41816328011,,,,,
11107863005,node,46.4580749,9.7938716,yes,,,,,,,,,,"Via vers Mulin 41
an Hausfassade Gewerbehaus K+M Haustechnik AG
1262 LTS",,,Grüner Kasten /  Koffer Orange,defibrillator,,144,,,,node/11107863005,,,no,,,,,Gemeinde Silvaplana,24/7,Lifetec AG Schweiz,,,+41 81 838 70 80,,,"local_knowledge, defikarte.ch",,
11107885709,node,46.4569145,9.8121107,,,,,,,,,,,Schweizer Skischule Corvatsch,,,Mitte November bis Mitte April,defibrillator,,144,,,,node/11107885709,,,yes,,,,,,09:00-16:00,Gemeinde Silvaplana,,,+41818387080,,,"local_knowledge, defikarte.ch",,
11107924405,node,46.4580954,9.810302,yes,,,,,,,2026-02-13,,,"Via da l'Alp 6
neben Hoteleingang Hotel Bellavista
1259LTS",,,Grüner Kasten /  Koffer Orange,defibrillator,,144,,,,node/11107924405,,,no,,,,,Gemeinde Silvaplana,24/7,Lifetec AG Schweiz,,,+41818387080,,,"local_knowledge, defikarte.ch",,
11107933505,node,46.4617185,9.796688,yes,,,,,,,,,,"Via Maistra 24
Neben Eingang Gemeindeverwaltung
1260lts",,,Grüner Kasten /  Koffer Orange,defibrillator,,144,,,,node/11107933505,,,no,,,,,Gemeinde Silvaplana,24/7,Lifetec AG Schweiz,,,+41818387080,,,"local_knowledge, defikarte.ch",,
11110428906,node,46.4039044,9.8800691,no,,,,,,,,,,beim Empfang,,,nur wenn bewartet,defibrillator,,144,,,,node/11110428906,,,yes,,,0,,,,SAC,,,,,,,,
11122115505,node,46.9611156,9.5570755,,,,,,,,,,,"Werkstatt, neben dem Eingang",,,während den Arbeitszeiten verfügbar,defibrillator,,144,,,,node/11122115505,,,yes,,,0,,,Mo-Fr 07:30-17:00,Toldo Strassen- und Tiefbau AG Landquart,,,+41 81 322 48 66,,,"local_knowledge, defikarte.ch",,
11135443605,node,46.4546805,9.8138182,yes,,,,,,,,,,"Corvatsch Talstation, neben Drehkreuz beim Bahnperron",,,während den Betriebszeiten der Corvatsch AG,defibrillator,,144,,,,node/11135443605,,,yes,,,2,,,,Corvatsch AG,,,+41818387373,,,,,
11142075905,node,46.3970136,10.1187299,no,,,,,,,,,,SAC Hütte Rifugio Saoseo,,,,defibrillator,,144,,,,node/11142075905,,,yes,,,0,,,,SAC,,,,,,,,
11142929306,node,46.5398398,9.2449576,yes,,,,,,,,,,Sennerei Nufenen,,,Defi befindet sich beim Eingang zur Sennerei,defibrillator,,144,,,,node/11142929306,,,no,,,,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,
11151228705,node,46.4694004,9.6526342,yes,,,,,,,,,,links neben Reception,,,,defibrillator,,144,,,,node/11151228705,,,no,,,,,,24/7,,,,,,,,,
11153233905,node,46.8522123,9.5164937,yes,,,,,,,,,,Pulvermühlestrasse 42,,,Während Büroöffnungszeiten,defibrillator,,144,,,,node/11153233905,,,yes,,,1,,,,IBG Engineering AG,,,+41 58 356 64 00,,,"local_knowledge, defikarte.ch",,
11173721447,node,46.8327614,9.3398005,yes,,,,,,,,,,Aussenwand Entsorgungshaeuschen,,,,defibrillator,,144,,,,node/11173721447,,,no,,,,,,24/7,,,,,,,,,
11204930537,node,46.7209436,9.4343914,no,,,,,,,,,,St. Martin 15,,,,defibrillator,,144,,,,node/11204930537,,,yes,,,0,,,,,,,,,,,,
11224319885,node,46.6551559,10.0341971,yes,,,,,,,,,,Chesa Polivalenta,,,Öffentlich zugänglich,defibrillator,,144,,,,node/11224319885,,,no,,,,,,24/7,Gemeinde Zernez,,,,,,,,
11236867771,node,46.6301384,9.7425304,permissive,,,,,,,,,,Reka-Feriendorf Bergün,,,,defibrillator,,144,,,,node/11236867771,,,no,,,0,,,24/7,Schweizer Reisekasse (Reka),,,+41 81 407 12 57,,,,,limited
11238031406,node,46.5344651,9.8764161,,,,,,,,,,,"In der Halle, nur mit Schlüssel erreichbar",,,,defibrillator,,144,,,,node/11238031406,,,yes,,,,,,,,,,,,,,,
11251127937,node,46.2680824,9.1103784,yes,,,,,,,,,,Molina 112 Buseno,,,,defibrillator,,144,,,,node/11251127937,,,no,,,,,,24/7,,,,,,,,,
11254991937,node,46.5962427,9.9634516,yes,,,,,,,,,,Resgia Zuoz zwischen Willy Shop und Restaurant Sur En,,,,defibrillator,,144,,,,node/11254991937,,,no,,,0,,,24/7,Gemeinde Zuoz,,,+41 81 851 22 22,,,,,
11255840637,node,46.9548268,9.5580533,,,,,,,,,,,Eingang dhp-technology AG,,,,defibrillator,,144,,,,node/11255840637,,,yes,,,0,,,MO-FR 8:00-17:00,dhp Technology AG,,,,,,,,
11268733569,node,47.0010803,9.5554018,yes,,,,,,,,,,Rathaus Eingang (Aussenbereich),,,,defibrillator,,144,,,,node/11268733569,,,no,,,,,,24/7,Politische Gemeinde Jenins,,,+41 81 300 41 50,,,"local_knowledge, defikarte.ch",,
11274687269,node,46.7867244,9.2269438,yes,,,,,,,,,,Scola Schluein | Schulhaus Schluein,,,Aussen vor dem Haupteingang,defibrillator,,144,,,,node/11274687269,,,no,,,0,,,24/7,defibrillator.ch,,,,,,,,
11303237769,node,46.6737975,8.7548,yes,,,,,,,,,,Camping Viva ,,,immer zugänglich,defibrillator,,144,,,,node/11303237769,,,no,,,,,,24/7,Gemeinde Tujetsch,,,+41797761528,,,"local_knowledge, defikarte.ch",,
11324758271,node,46.7893056,9.6390885,yes,,,,,,,2024-07-30,,,Beim seitlichen Eingang innen an der Wand Richtung talwärts (Bergstation Weisshorn).,,,,defibrillator,,144,,,,node/11324758271,,,yes,,,0,,,09:00-17:30,,,,,,,,,
11332731169,node,46.6786228,9.4997406,yes,,,,,,,,,,Gemeindehaus Mutten,,,"Aussen, immer zugänglich",defibrillator,,144,,,,node/11332731169,,,no,,,0,,,24/7,Gemeinde Thusis,,,+41 81 650 09 37,,,"local_knowledge, defikarte.ch",,
11350668569,node,46.6942074,9.4376796,yes,,,,,,,,,,"Rathaus, Aussen  1255LTS",,,Grüner Kasten /  Koffer Orange,defibrillator,,144,,,,node/11350668569,,,no,,,0,,Gemeinde Thusis,24/7,Lifetec AG Schweiz,,,+4181 650 09 37,,,"local_knowledge, defikarte.ch",,
11362550269,node,46.6747133,9.5508452,yes,,,,,,,,,,"Alvsschein, Posthaltestelle, Parterre",,,,defibrillator,,144,,,,node/11362550269,,,no,,,0,,,24/7,Gemeinde Alvra,,,,,,,,
11398160069,node,46.7717394,9.8010492,yes,,,,,,,,,,Tiefbauamt Graubünden Bezirk 5 Landwasserstrasse 17 7276 Davos Frauenkirch,,,Beim Hauteingang,defibrillator,,144,,,,node/11398160069,,,no,,,,,,24/7,Tiefbauamt Graubünden,,,+41812576860,,,"local_knowledge, defikarte.ch",,
11411997671,node,46.7543534,9.547097,no,,,,,,,,,,Restaurant Buffet,,,Während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11411997671,,,yes,,,0,,,,Berghotel Sartons AG,,,+41813841193,,,,,
11412039369,node,46.7287907,9.5540872,yes,,,,,,,,,,EG - Reception Sunstar Hotel,,,während Hotelöffnungszeit,defibrillator,,144,,,,node/11412039369,,,yes,,,0,,,,Sunstar Hotel,,,+41813858888,,,,,
11419968969,node,46.8133562,9.844449,yes,,,,,,,,,,Observatorium Davos,,,,defibrillator,,144,,,,node/11419968969,,,yes,,,1,,,Mo-Fr 08:00-17:00,Observatorium Davos,,,+41814175111,,,,,
11425423169,node,46.7772576,9.5454424,yes,,,,,,,,,,Eingangsbereich Hotel Krone Churwalden,,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11425423169,,,yes,,,0,,,Mo-Su 06:30-23:00,Hotel Krone Churwalden AG,,,+41 81 552 57 57,,,"local_knowledge, defikarte.ch",,
11459282869,node,46.7381391,9.4544897,yes,,,,,,,,,,"Wartehaus Postauto, aussen am Gebäude",,,,defibrillator,,144,,,,node/11459282869,,,no,,,0,,,24/7,Gemeinde Domleschg,,,+41 81 650 13 13,,,,,
11463362672,node,46.6125418,10.3803105,yes,,,,,,,,,,Müllhaus Lüsai,,,,defibrillator,,144,,,,node/11463362672,,,no,,,,,,24/7,Samariter Val Müstair,,,+41792869135,,,,,
11463377269,node,46.6083633,10.3728995,yes,,,,,,,,,,Gemeindehaus Fuldera,,,,defibrillator,,144,,,,node/11463377269,,,no,,,,,,24/7,Samariter Val Müstair,,,+41 79 286 91 35,,,"local_knowledge, defikarte.ch",,
11463377271,node,46.6015309,10.4035116,yes,,,,,,,,,,Samariterlokal Valchava,,,,defibrillator,,144,,,,node/11463377271,,,no,,,,,,24/7,Samariter Val Müstair,,,+41792869135,,,,,
11463377272,node,46.6008321,10.420556,yes,,,,,,,,,,Polizeiposten Sta.Maria,,,,defibrillator,,144,,,,node/11463377272,,,no,,,,,,24/7,Samariter Val Müstair,,,+41792869135,,,,,
11463379771,node,46.624035,10.3673062,yes,,,,,,,,,,Gemeindehaus Lü,,,,defibrillator,,144,,,,node/11463379771,,,no,,,,,,24/7,Samariter Val Müstair,,,+41792869135,,,,,
11463384570,node,46.6003027,10.4066048,yes,,,,,,,,,,Bushaltestelle Valchava,,,,defibrillator,,144,,,,node/11463384570,,,no,,,,,,24/7,Samariter Val Müstair,,,+41792869135,,,,,
11463421769,node,46.6394999,10.2925524,no,,,,,,,,,,Hotel Süsom Give,,,"NUR IM SOMMER VERFÜGBAR!

",defibrillator,,144,,,,node/11463421769,,,yes,,,,,,,Hotel Süsom Give,,,,,,,,
11465662469,node,46.6388409,10.3298301,,,,,,,,,,,Skigebiet Minschuns,,,Im Restaurant Alp da Munt  NUR IM WINTER VERFÜGBAR!,defibrillator,,144,,,,node/11465662469,,,yes,,,,,,Mo-Fr 8:00 - 17:00,Skigebiet Minschuns,,,,,,,,
11508940569,node,46.8333633,9.2823046,yes,,,,,,,,,,Arztpraxis Stenna,,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11508940569,,,yes,,,2,,,"Mo 08:00-12:00, 16:00-20:00, Tu-Fr 08:00-12:00, 14:00-18:00",Arztpraxis Stenna,,,+4181 911 12 07,,,"local_knowledge, defikarte.ch",,
11522054775,node,46.6291136,9.4296169,yes,,,,,,,2024-05-25,,,Im Sitzungszimmer der Gemeinde im alten Schulhaus.,,,,defibrillator,,144,144,,,node/11522054775,,,yes,,,,,,24/7,,,,,,,,,
11531692170,node,46.7752448,9.683207,yes,,,,,,,,,,Aussenfassade Langlauf Häuschen,,,,defibrillator,,144,,,,node/11531692170,,,no,,,0,,,24/7,Gemeinde Arosa,,,,,,"local_knowledge, defikarte.ch",,
11535073869,node,46.7329799,9.4454646,yes,,,,,,,,,,Bauamt Domleschg Pratval,,,auf Seite Domleschgerstrasse,defibrillator,,144,,,,node/11535073869,,,no,,,,,,24/7,Gemeinde Domleschg,,,+41 81 650 13 13,,,,,
11542573769,node,46.9453587,10.3623068,yes,,,,,,,,,,Beim Samnaun Tourismus vor Eingang Chasa Riva im Aussenbereich,,,,defibrillator,,144,,,,node/11542573769,,,no,,,,,,24/7,Gemeinde Samnaun,,,+41 81 861 83 00,,,"local_knowledge, defikarte.ch",,
11543385569,node,46.9596652,10.4019874,no,,,,,,,,,,Im Alpenquell Erlebnisbad,,,Während Öffnungszeiten Erlebnisbad beim Bademeister,defibrillator,,144,,,,node/11543385569,,,yes,,,,,,,Gemeinde Samnaun,,,+41 81 861 83 00,,,"local_knowledge, defikarte.ch",,
11563663369,node,46.7508691,9.0463524,,,,,,,,,,,Eingang Hauptgebäudd,,,Am Eingang läuten.,defibrillator,,144,,,,node/11563663369,,,yes,,,0,,,24/7,Axpo Hydro Surselva,,,+41819292511,,,,,
11563669769,node,46.7746899,9.1954363,no,,,,,,,,,,Eingang Hauptgebäude,,,Nur zugänglich wenn Betriebspersonsl anwesend.,defibrillator,,144,,,,node/11563669769,,,no,,,0,,,,Axpo Hydro Surselva,,,+41819292511,,,,,
11563675969,node,46.8377367,9.4472538,no,,,,,,,,,,Maschinensaal,,,Nur zugänglich wenn Betriebspersonal anwesend ist.,defibrillator,,144,,,,node/11563675969,,,no,,,0,,,,Axpo Hydro Surselva,,,+41819292511,,,,,
11563690669,node,46.6748988,8.76642,no,,,,,,,,,,Haupteingang,,,Nur zugänglich wenn Betriebspersonal anwesend ist.,defibrillator,,144,,,,node/11563690669,,,no,,,0,,,,Axpo Hydro Surselva,,,+41819292511,,,,,
11564426069,node,46.7777169,9.4479471,yes,,,,,,,,,,Feuerwehrlokal,,,(in alter Telefonkabine),defibrillator,,144,,,,node/11564426069,,,no,,,,,,24/7,Gemeinde Domleschg,,,+41 81 650 13 13,,,"local_knowledge, defikarte.ch",,
11564438469,node,46.7914826,9.4403996,yes,,,,,,,,,,Talstation Sesselbahn SSF,,,Bei der Kasse,defibrillator,,144,,,,node/11564438469,,,no,,,,,,24/7,Gemeinde Domleschg,,,+41 81 650 13 13,,,"local_knowledge, defikarte.ch",,
11591303369,node,46.6228987,9.7709495,,,,,,,,,,,Restaurante La Diala Rechts neben Eingang,,,,defibrillator,,144,,,,node/11591303369,,,yes,,,0,,,,Sportbahnen Bergün,,,,,,,,
11591833369,node,46.7489203,9.1003821,yes,,,,,,,,,,"Defibrillator bei der Postautohaltestelle in Meierhof, Fahrtrichtung Ilanz",,,,defibrillator,,144,,,,node/11591833369,,,no,,,0,,,24/7,Gemeinde,,,,,,,,
11594535269,node,46.4989889,9.8503771,yes,,,,,,,,,,Aussenfassade Werkhof Bauamt Gemeinde St. Moritz,,,,defibrillator,,144,,,,node/11594535269,,,no,,,0,,,24/7,Gemeinde St. Moritz,,,+41818333017,,,,,
11594567669,node,46.4883908,9.8375061,yes,,,,,,,,,,Öffentliche Toilette,,,Aussenwand,defibrillator,,144,,,,node/11594567669,,,no,,,0,,,24/7,Gemeinde St. Moritz,,,+41818333017,,,,,
11594587569,node,46.4859241,9.8366473,yes,,,,,,,,,,Öffentliches WC Plazza Rosatsch,,,,defibrillator,,144,,,,node/11594587569,,,no,,,0,,,24/7,Gemeinde St. Moritz,,,+41818333017,,,,,
11594640669,node,46.488901,9.835269,yes,,,,,,,,,,Bushaltestelle Chalavus,,,,defibrillator,,144,,,,node/11594640669,,,no,,,0,,,24/7,Gemeinde St. Moritz,,,+41818333017,,,,,
11594648069,node,46.4979632,9.8396208,yes,,,,,,,,,,Rathaus Aussenfassade neben Postbriefkasten,,,,defibrillator,,144,,,,node/11594648069,,,no,,,0,,,24/7,,,,+41818333017,,,,,
11657485095,node,46.5283756,9.8743015,yes,,,,,,,,,,Eingangsbereich Strassenverkehrsamt / Tiefbauamt 0478LTM,,,Koffer orange,defibrillator,,144,,,,node/11657485095,,,yes,,,0,,Strassenverkehrsamt Graubünden,"Mo-Th 07:30-12:00,13:15-17:00; Fr 07:30-12:00, 13:15-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11658202159,node,46.6927568,9.5558816,private,,,,,,,,,,im Betriebsgebäude bei der Schiessanlage. Zugänglich nur durch Personal und nur während Öffnungszeiten. Vor allem für Events und Einsätze in und um Biathlon Arena gedacht.,,,,defibrillator,,144,,,,node/11658202159,,,yes,,,,,,,Biathlon Lenzerheide c/o Verein Arena Nordic-Events,,,,,,,,
11664602570,node,46.6691337,8.7438726,,,,,,,,,,,Kassen Bergbahn Dieni-Milez,,,während Kassenöffnungszeiten oder anwesendem Bahnpersonal,defibrillator,,144,,,,node/11664602570,,,yes,,,0,,,07:30 - 17:00,Andermatt-Sedrun Sport AG,,,+41 58 200 68 80,,,"local_knowledge, defikarte.ch",,
11668904769,node,46.7809532,9.6632996,no,,,,,,,,,,Tschuggenhütte,,,während den Öffnungszeiten,defibrillator,,144,,,,node/11668904769,,,yes,,,0,,,,Privatbetrieb,,,,,,,,
11685933883,node,46.7296802,9.5548298,yes,,,,,,,,,,"Aussen, beim Eingang",,,Immer verfügbar,defibrillator,,144,,,,node/11685933883,,,no,,,0,,,24/7,Gemeinde Vaz/Oberavaz,,,,,,,,
11693308970,node,47.0001511,9.5248514,yes,,,,,,,,,,Empfang,,,während Bürozeiten verfügbar,defibrillator,,144,,,,node/11693308970,,,yes,,,0,,,Mo-Fr 08:00-17:00,Firma,,,+41 800 303 800,,,"local_knowledge, defikarte.ch",,
11693345870,node,46.9708639,9.5511425,yes,,,,,,,,,,Anmeldung,,,während Bürozeiten verfügbar,defibrillator,,144,,,,node/11693345870,,,yes,,,1,,,Mo-Fr 08:00-17:00,Firma,,,+41 81 553 50 01,,,"local_knowledge, defikarte.ch",,
11693378869,node,46.7974485,9.8485297,yes,,,,,,,,,,Dischmastrasse 63 · 7260 Davos / Empfang,,,während Bürozeiten verfügbar,defibrillator,,144,,,,node/11693378869,,,yes,,,0,,,Mo-Fr 08:00-17:00,Firma,,,+41 81 555 80 70,,,"local_knowledge, defikarte.ch",,
11696889269,node,46.9707541,9.5941444,yes,,,,,,,,,,"Waldcamping Landquart, Sanitärgebäude I",,,während Campingöffnungszeiten zugänglich,defibrillator,,144,,,,node/11696889269,,,yes,,,,,,24/7,Waldcamping.ch,,,+41 79 482 65 95,,,"local_knowledge, defikarte.ch",,
11697826069,node,46.959365,10.3937497,yes,,,,,,,,,,"Am Haus, Eingang Sulai",,,,defibrillator,,144,,,,node/11697826069,,,no,,,0,,,24/7,Jenal Ludwig,,,+41797233232,,,,,
11697884269,node,46.9593314,10.393795,yes,,,,,,,,,,Haupeingang Chasa Sulai,,,,defibrillator,,144,,,,node/11697884269,,,no,,,0,,,24/7,Privatperson,,,+41797233232,,,,,
11730969869,node,46.8529094,9.5129102,,,,,,,,,,,"FHGR, Pulvermühlestrasse 57",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11730969869,,,yes,,,0,,,Mo-Fr 07:00 - 20:30,FHGR,,,+41812862424,,,"local_knowledge, defikarte.ch",,
11730974769,node,46.8538118,9.5143104,,,,,,,,,,,"FHGR, Ringstrasse 34",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11730974769,,,yes,,,3,,,Mo-Fr 07:00 - 20:30,FHGR,,,+41812862424,,,"local_knowledge, defikarte.ch",,
11730977969,node,46.8543291,9.5089781,,,,,,,,,,,"FHGR, Pulvermühlestrasse 80",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11730977969,,,yes,,,1,,,Mo-Fr 07:00 - 20:30,FHGR,,,+41812862424,,,"local_knowledge, defikarte.ch",,
11730979669,node,46.8475617,9.5097808,,,,,,,,,,,"FHGR, Comercialstrasse 22",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11730979669,,,yes,,,1,,,Mo-Fr 07:00 - 20:30,FHGR,,,+41 81 286 24 24,,,"local_knowledge, defikarte.ch",,
11730981169,node,46.8470245,9.5099872,,,,,,,,,,,"FHGR, Comercialstrasse 19",,,Während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/11730981169,,,yes,,,1,,,Mo-Fr 07:00 - 20:30,FHGR,,,+41812862424,,,"local_knowledge, defikarte.ch",,
11733894909,node,46.6951794,9.4368186,private,,,,,,,,,,"Im Eingangsbereich (Vorraum) Turnhalle

1252LTM",,,Oranger Koffer,defibrillator,,144,,,,node/11733894909,,,yes,,,,,Gemeinde Thusis,Während Schulzeit,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11733915483,node,46.695741,9.43741,private,,,,,,,,,,"Im Eingangsbereich, Turnhalle Dorf

1253TM",,,Oranger Koffer,defibrillator,,144,,,,node/11733915483,,,yes,,,,,Gemeinde Thusis,Während der Schulzeit,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11733939695,node,46.7002841,9.4430981,private,,,,,,,,,,Erdgeschoss im Schulhaus ( von Sicht Parkplatz her linkes Gebäude)  1254LTM,,,Oranger Koffer,defibrillator,,144,,,,node/11733939695,,,yes,,,0,,Gemeinde Thusis,Während der Schulzeit,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11740704190,node,46.687308,9.5632652,yes,,,,,,,,,,Gemeinde Lantsch/Lenz GR Verwaltung Voia Principala 90  7083 Lantsch/Lenz Verwaltungsgebäude  1288LTS,,,Grüner Kasten /  Koffer Orange,defibrillator,,144,,,,node/11740704190,,,no,,,0,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11741306696,node,46.8149695,9.8520369,yes,,,,,,,,,,"Gemeinde Davos, Strandbad, 1294LTS",,,Grüner Kasten /  Koffer Gelb,defibrillator,,144,,,,node/11741306696,,,no,,,0,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
11742050860,node,46.3012412,9.123491,yes,,,,,,,,,,"Via Braggio, station arrivée téléphérique",,,,defibrillator,,144,,,,node/11742050860,,,yes,,,0,,,24/7,,,,,,,,,
