osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,access:note,activation,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:addr,contact:city,contact:country,contact:email,contact:emergency,contact:housenumber,contact:mobile,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,description:en,destination,email,emergency,emergency:phone,entrance,fitness,fixme,floor,foot,healthcare,healthcare:speciality,horse,id,image,image_1,image_2,indoor,internet_access,latitude,layer,level,level:ref,loc_name,location,longitude,motor_vehicle,name,name:en,note,note:de,object:housenumber,object:street,office,opening_hours,opening_hours:covid19,opening_hours:note,opening_hours:url,operator,operator:email,operator:phone,operator:type,operator:wikidata,operator:wikipedia,outdoor,outdoor_seating,panoramax,phone,phone:CH,phone:mobile,postal_code,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,recycling_type,ref,seasonal,social_facility,social_facility:for,source,start_date,support,survey:date,temporary,website,wheelchair,wikimedia_commons,wikipedia:de
4131376202,node,45.8464798,9.0121122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All'interno della farmacia,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376202,,,,yes,,,,,,,,,,,,,,,,,Mo-We 09:00-19:00; Th 09:00-21:00; Fr-Sa 09:00-19:00,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376203,node,45.8395741,9.0256979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infermeria piscina,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376203,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376205,node,45.8339617,9.0158238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infermeria stadio,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376205,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376206,node,45.8343304,9.0132026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infermeria Palapenz,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376206,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376215,node,45.8619315,8.9485281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entrata palestra,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376215,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376219,node,45.8558115,8.9416166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376219,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131376220,node,45.8554354,8.9410902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4131376220,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424370,node,45.8735056,8.9585547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presso Tennis Club,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424370,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424373,node,45.8679173,8.969543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presso spogliatoio centro sportivo,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424373,,,,,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424374,node,45.8719799,8.9690278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestra Scuole elementare,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424374,,,,,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424375,node,45.8727011,8.9768603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reception Hotel Coronado,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424375,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424376,node,45.8748051,8.9786651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ufficio Casinò,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424376,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424377,node,45.8749512,8.9795582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infopoint 1° piano,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424377,,,,yes,,,,,,,,,,,,,,,,,Mo-Su 11:00-19:00,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424378,node,45.8673685,8.9766733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interno centro giovani,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424378,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131424380,node,45.8662358,8.9849845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4131424380,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131430495,node,45.8807299,8.9796428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4131430495,,,,yes,,,,,,,,,,,,,,,,,,,,,Fondazione Ticino Cuore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132686802,node,47.2010431,7.9627459,,,,,,Altishofen,,,,,,,9,,6246,Oberdorf,,,,,,,,,,,,,,,,,,,,Oberdorf 9,,,,,,,,,defibrillator,144,,,,,,,,,node/4132686802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162994703,node,46.0050686,8.8821277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"On the outside, close to the street.",,,,,,,,,defibrillator,144,,,,,,,,,node/4162994703,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164686872,node,45.9297268,8.9200508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4164686872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313408793,node,47.546757,7.5847019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attached to pillar in the middle of the Ibis lobby, just inside the main entrance.",,,,,,,,,defibrillator,144,,,,,,,,,node/4313408793,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321924249,node,47.242923,8.0686386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grenzzaun zwischen Tennis- und Fussballplatz,,,,,Für beide Vereine und öffentlich Zugängig,,,,defibrillator,144,,,,,,,,,node/4321924249,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351219239,node,46.181129,8.8509344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4351219239,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353787897,node,46.6174767,8.0564963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben Kasse Bergbahn,,,,,,,,,defibrillator,144,,,,,,,,,node/4353787897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4393108726,node,46.4111655,7.7743446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben der Kasse,,,,,,,,,defibrillator,144,,,,,,,,,node/4393108726,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540248425,node,47.2371301,7.6602122,permissive,,,,,Wangen an der Aare,,,CH,,,,24,,3380,Schachenstrasse,,,,,,,,,,,,,,,,,,,,Schwimmbad,,,,,,,,,defibrillator,144,,,,,,,,,node/4540248425,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Wangen an der Aare,,,,,,,,,+41 32 631 10 41,,,,,,,,,,,,,,,,,,,,,,,,,
4542841737,node,47.0337968,8.4260361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aussenwand, bei Geldautomat",,,,,,,,,defibrillator,144,,,,,,,,,node/4542841737,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549758133,node,47.2547443,8.691181,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staff area of bank,Personalzone der Bank,,,,,,,,defibrillator,144,,,,,,,,,node/4549758133,,,,yes,,,,,,,,,,,,,,,,,"Mo-Fr 09:00-12:30,14:00-16:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553822516,node,47.4571334,8.2870928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4553822516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581540073,node,46.4987584,7.5456343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4581540073,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589240465,node,46.4912255,7.5617978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/4589240465,,,,yes,,,,,,,,,,,,,,,,,,,,,Freizeit und Sportarena Adelboden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665771002,node,47.413107,8.2669967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4665771002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286555,node,47.2463083,7.6587215,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286556,node,47.2435456,7.6581144,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286556,,,,yes,,,,0,,,,,,,,,,,,,,,,,defibrillator.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286557,node,47.2387228,7.6639892,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286557,,,,,,,,,,,,,,,,,,,,,,,,,Schweizer Armee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286558,node,47.2391745,7.6612883,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286558,,,,,,,,,,,,,,,,,,,,,,,,,Schweizer Armee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286559,node,47.2371205,7.6663547,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286559,,,,,,,,,,,,,,,,,,,,,,,,,Schweizer Armee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286560,node,47.2360935,7.6553712,permissive,,,,,Wangen an der Aare,,,CH,,,,12,,3380,Weihergasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286560,,,,,,,,,,,,,,,,,,,,,,,,,Schweizer Armee,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,
4674286561,node,47.2359929,7.6643145,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674286562,node,47.2364481,7.6635356,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674286562,,,,,,,,,,,,,,,,,,,,,,,,,Schweizer Armee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674324014,node,47.2316056,7.6570988,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4674324014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734458797,node,46.9515907,7.4289693,yes,,,,,,,,,,,,,,,,,,,,2025-04-08,,,,,,,,,,,,,,,"ground floor, on the left",,,,,,,,,defibrillator,144,,,,,,,,,node/4734458797,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738423504,node,46.8258118,7.3010113,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,Türautomat Knopf links von Türe,,,,defibrillator,144,,,,,yes,,,no,node/4738423504,,,,yes,,,,,,,,,no,Defibrillator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745081017,node,47.2043418,7.543505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4745081017,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745088306,node,47.1814942,7.5565722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4745088306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 32 671 12 12,,,,,,,,,,,,,,,,,,,,,,,,,
4745211002,node,46.9520997,7.427977,yes,,,,,,,,,,,,,,,,,,,,2025-04-08,,,,,,,,,,,,,,,Hauswand,,,,,,,,,defibrillator,144,,,,,,,,,node/4745211002,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745211003,node,46.9516338,7.428341,,,,,,,,,,,,,,,,,,,,,,,,"Baltzerstrasse 3, 3012 Bern",,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4745211003,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745211004,node,46.9518301,7.4285125,yes,,,,,,,,,,,,,,,,,,,,2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4745211004,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150739,node,46.9526477,7.4227274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG Automatenraum bei Foyer,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150740,node,46.9527723,7.4231679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OG1 Eingang ins Atrium links,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150741,node,46.9578562,7.4260349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assistentenbüro (Glashaus),,,,,,,,,defibrillator,144,,,,,,,,,node/4753150741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150742,node,46.951792,7.4382108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopiernische,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150742,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150743,node,46.9500826,7.4369239,,,,,,,,,,,"Hochschulstrasse 6, 3012 Bern",,,,,,,,,,,,,,,,,,,,,,,,,Sanitätszimmer,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150743,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150744,node,46.9473602,7.449003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raum 011 (Medienausleihe),,,,,,,,,defibrillator,144,,,,,,,,,node/4753150744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150745,node,46.9540883,7.4302537,yes,,,,,,,,,,,,,,,,,,,,2024-08-22,,,,,,,,,,,,,,,"EG, SanZimmer B043",,"Eingang rein, links Sanitätszimmer",,,,,,,defibrillator,144,,,,,,,,,node/4753150745,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150747,node,46.9520632,7.4289945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vor Eingang Turnhalle,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150747,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150748,node,46.9616599,7.432024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftraum,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150749,node,46.9542781,7.4333654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150749,,,,yes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150750,node,46.953684,7.445508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H Birrlihus EG Raum 004,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150751,node,46.9485224,7.4266098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OG2, neben Feuerlöscher",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150751,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150752,node,46.9489433,7.4301049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emfang 1. OG,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150753,node,46.9569438,7.4272983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingangshalle,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150753,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150755,node,46.9510176,7.4291974,,,,,,,,,,,,,,,,,,,,,,,,"Bühlstrasse 20, 3012 Bern",,,,,,,,,,,,"Eingangshalle, links gerade hinter Türe",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150756,node,46.949144,7.4256064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Sekretariat",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150756,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150757,node,46.9478557,7.4220798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150758,node,46.9532423,7.4230144,,,,,,,,,,3,,,,,,,,,,,,,,"Fabrikstrasse 8, 3012 Bern",,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150758,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150759,node,46.9504014,7.4376246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1. Stock, Raum 118",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150759,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150760,node,46.9506537,7.4379305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliothek JBB,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150761,node,46.967064,7.397578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingangsbereich,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150762,node,46.9509125,7.4390047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werkstatt UG1,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150762,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150763,node,46.9512609,7.4384388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vor Raum C33,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150763,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150764,node,46.9538349,7.4396412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hofgeschoss, Sanitätszimmer, 006",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150765,node,46.9494236,7.4250793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geschoss B, Haupteingang",,,,,,,,,defibrillator,144,,,,,,,,,node/4753150765,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150766,node,46.9502596,7.42462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG Eingangsbereich,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150767,node,46.9526284,7.4293626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nach Eingang rechts an Wand bei Liften,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150767,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753150768,node,46.9535643,7.4453423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4753150768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771300788,node,47.3567882,8.0476612,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4771300788,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774892294,node,47.1316127,7.2528012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bei Einkaufswagen der Migros, 1. Etage.",,,,,,,,,defibrillator,144,,,,,,,,,node/4774892294,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783026180,node,46.7937048,7.1568378,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/4783026180,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
4783196007,node,46.8021295,7.1655386,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"outside, next to building entry",,,,,,,,,defibrillator,144,,,,,,,,,node/4783196007,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,+41 21 637 02 30,,,,,,,,,,,,,,,,,,,,,,,yes,,
4857047694,node,46.5328099,6.7042974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/4857047694,,,,,,,,,,,,,,,,,,,,,,,,,Cobalt Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864052199,node,46.9552873,7.433708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kassenbereich Migros,,,,,,,,,defibrillator,144,,,,,,,,,node/4864052199,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867633692,node,47.0339027,8.4405848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Kassenautomaten,,,,,,,,,defibrillator,144,,,,,,,,,node/4867633692,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
