osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:housenumber,addr:postcode,addr:street,addr:street:en,check_date,covered,defibrillator:location,description,description:en,emergency,emergency:phone,fixme,id,image,image:license,indoor,latitude,level,location,longitude,name,opening_hours,operator,phone,phone:mobile,postal_code,ref,source,website,wheelchair,wheelchair:description
10240188816,node,47.49385,8.90472,yes,,,,,,,,,Im Badebereich,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188816,,,yes,,,,,,,Bäder Aadorf,+41 79 662 20 80;+41 52 368 48 50,,,,,,,
10240188818,node,47.4994,8.90813,yes,,,,,,,,,Neben Tür zum Kassenhaus,"während Öffnungszeiten verfügbar
In Wintersaison (Sep-Mai) nicht Verfügbar",,defibrillator,144,,node/10240188818,,,no,,,,,,,Bäder Aadorf,+41 52 368 48 50,,,,,,,
10240188819,node,47.48627,8.9087,yes,,,,,,,,,bei Hauseingang AXA Versicherung ;Bei AXA Versicherung Hauseingang,,,defibrillator,144,,node/10240188819,,,yes,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:00",Garage Fisch;AXA Versicherung,+41 52 365 13 14,,,,,,,
10240188821,node,47.49663,8.9008,yes,,,,,,,,,Halle 11 / EG / neben dem Verkaufsbüro,gut zugänglich,,defibrillator,144,,node/10240188821,,,,,,,,,,Alme AG,+41 52 368 02 68,,,,,,,
10240188822,node,47.48969,8.90039,yes,,,,,,,,,in der Apotheke,,,defibrillator,144,,node/10240188822,,,yes,,,,,,"Mo-Fr 08:00-12:15, 13:30-18:30, Sa 08:00-16:00",Aadorf Apotheke Drogerie,+41 52 368 05 05,,,,,,,
10248441838,node,47.5664426,9.1119629,yes,,,,,,,,,Unterdach bei der Turnhalle,,,defibrillator,144,,node/10248441838,,,no,,,,,,24/7,Vojkan Lapcevic,+41765767394,,,,,,,
10248450974,node,47.5666932,9.1133355,yes,,,,,,,,,Innen in der Halle,,,defibrillator,144,,node/10248450974,,,no,,,,,,Mo-Fr 07:00-21:30,Vojkan Lapcevic,+41765767394,,,,,,,
10248457168,node,47.5928605,8.9679605,yes,,,,,,,,,Aussen am Clubhaus beim Hintereingang (auf Seite des Fussballfeldes),,,defibrillator,144,,node/10248457168,,,no,,,,,,24/7,Politische Gemeinde Pfyn,+41796300022,,,,,,,
10249632709,node,47.5523786,9.2749567,,,,,,,,,,Zugang zur Werkstatt,während Bürozeiten verfügbar,,defibrillator,144,,node/10249632709,,,yes,,0,,,,Mo-Fr 07:30-17:30,Müssig AG,+41 71 414 02 44,,,,,,,
10255171484,node,47.6458525,9.1705316,yes,,,,,,,,,Im Grundbuchamt,,,defibrillator,144,,node/10255171484,,,yes,,,,,,"Mo-Fr 08:00-11:30, 13:30-17:00",Sascha Ahrens,+41 58 345 78 30,,,,,,,
10255882009,node,47.5732432,8.9164084,yes,,,,,,,,,"2. Stock beim Empfang, rechts der Türe zum Treppenhaus",nur wärend Öffnungszeiten verfügbar,,defibrillator,144,,node/10255882009,,,yes,,2,,,,"Mo-Fr 08:00-12:00,13:00-17:00",Sky-Frame AG,+41793058857,,,,,,,
10287125709,node,47.4329885,8.9609063,yes,,,,,,,,,linke Seite beim Poolhaus,"Vorplatz, links über Gartenplatten, Rasen zum Poolhaus, links an der Aussenwand",,defibrillator,144,,node/10287125709,,,no,,0,,,,24/7,Privatperson,+41797595739,,,,,,,
10287162510,node,47.4252637,8.9669144,yes,,,,,,,,,"Vorplatz links vor Haupteingang, zurückversetzt an der Holzwand",,,defibrillator,144,,node/10287162510,,,no,,0,,,,24/7,Firma,+41719771567,,,,,,,
10287427010,node,47.4781273,8.8927779,no,,,,,,,,,Eingang EG,,,defibrillator,144,,node/10287427010,,,yes,,0,,,,,Privatperson,+41792912086,,,,,,,
10314446209,node,47.5478442,8.8928131,yes,,,,,,,,,Treppenhaus,während Öffnungszeiten,,defibrillator,144,,node/10314446209,,,yes,,0,,,,,welcome Fit,,,,,,,,
10548328809,node,47.6879114,8.7481105,,,,,,,,,,Senioren Zentrum Vogelsang,"im Gebäude im ersten Untergeschoss unter der Treppe, an der Tür klingeln",,defibrillator,144,,node/10548328809,,,yes,,-1,,,,24/7,Stiftung Senioren Zentrum Vogelsang,+41 52 657 3828,,,,"local_knowledge, defikarte.ch",,,
10563420109,node,47.4847323,8.9069344,,,,,,,,,,Halle L,,,defibrillator,144,,node/10563420109,,,yes,,0,,,,Mo-Fr 07:00-17:00,Griesser AG,,,,,,,,
10564859710,node,47.6879085,8.7480851,,,,,,,,,,Senioren Zentrum Vogelsang,"im Gebäude, an der Tür klingeln",,defibrillator,144,,node/10564859710,,,yes,,-1,,,,24/7,Stiftung Senioren Zentrum Vogelsang,+41526573828,,,,,,,
10578739441,node,47.5115112,9.4306213,yes,,,,,,,,,bei den Kassen,während Öffnungszeiten,,defibrillator,144,,node/10578739441,,,yes,,0,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00,Coop,,,,,,,,
10608328229,node,47.5302525,8.9397519,yes,,,,,,,,,"Aussenwand der Turnhalle, unter Vordach",,,defibrillator,144,,node/10608328229,,,no,,,,,,24/7,Sekundarschule Halingen,+41 52 369 30 50,,,,,,,
10655107905,node,47.5995151,9.3148073,yes,,,,,,,,,Badeplatz Kesswil,an der Fassade von WC/Dusch Anlage,,defibrillator,144,,node/10655107905,,,no,,,,,,24/7,Politische Gemeinde Kesswil,+41 58 346 17 00,,,,"local_knowledge, defikarte.ch",,,
10669129409,node,47.6739195,8.7617589,yes,,,,,,,,,Haupteingang,,,defibrillator,144,,node/10669129409,,,no,,0,,,,24/7,Grob Gemüse AG,+41 52 646 40 00,,,,"local_knowledge, defikarte.ch",,,
10669505820,node,47.5627854,9.1074957,yes,,,,,,,,,im Innenhof hinzer dem Haus Wilerstrasse 22,jeder Zeit Verfügbar,,defibrillator,144,,node/10669505820,,,no,,,,,,,Kradolfer Gipserhandwerk,+41716263080,,,,,,,
10670787340,node,47.5214255,9.421425,no,,,,,,,,,Eingang Süd,Während den Öffnungszeiten,,defibrillator,144,,node/10670787340,,,yes,,0,,,,,Hotel Seegarten,+41714475757,,,,,,,
10681097106,node,47.6108828,8.8661867,,,,,,,,,,"Nüssli (Schweiz) AG - Aufgang Monteur-/Aufenthaltsraum, rechts neben Tor 2",,,defibrillator,144,,node/10681097106,,,yes,,0,,,,Mo-Fr 07:00-17:00,Nüssli (Schweiz) AG,+41 52 748 22 11,,,,"local_knowledge, defikarte.ch",,,
10686448905,node,47.4157031,8.968909,yes,,,,,,,,,"WASU Baukeramik AG, links neben Schaufenster","Aussenwandkasten, jederzeit verfügbar",,defibrillator,144,,node/10686448905,,,no,,0,,,,24/7,Feuerwehr Fischingen,+41799585817,,,,"local_knowledge, defikarte.ch",,,
10694455107,node,47.4901152,8.8989843,,,,,,,,,,EW Aadorf,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10694455107,,,yes,,,,,,Mo-Fr 07:00-17:00,EW Aadorf,+41 52 3686688,,,,"local_knowledge, defikarte.ch",,,
10694479105,node,47.4921964,8.8977879,,,,,,,,,,Im Eingang der reformierten Kirche Aadorf,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10694479105,,,yes,,,,,,08:00-20:00,Reformierte Kirche Aadorf,+41 52 365 23 46,,,,"local_knowledge, defikarte.ch",,,
10725923850,node,47.5705041,9.3752503,yes,,,,,,,,,Eingangsbereich,,,defibrillator,144,,node/10725923850,,,no,,,,,,24/7,Maron AG,+41714669040,,,,,,,
10732845305,node,47.6307817,9.2326455,,,,,,,,,,Gemeindeverwaltung Münsterlingen,Im Eingangsbereich während den Öffnungszeiten erreichbar,,defibrillator,144,,node/10732845305,,,yes,,0,,,,"Mo,We-Th 08:30-11:30,13:30-17:00; Tu 08:30-11:30; Fr 08:30-13:00",Gemeinde Münsterlingen,+41 71 686 85 55,,,,"local_knowledge, defikarte.ch",,,
10739341806,node,47.6261457,9.2495978,,,,,,,,,,Zelglihalle,"Erdgeschoss, eingangsbereich",,defibrillator,144,,node/10739341806,,,yes,,,,,,"Mo-Fr 06:00-12:00,13:00-16:00",Primarschulgemeinde Münsterlingen,+41 71 686 51 28,,,,"local_knowledge, defikarte.ch",,,
10741248105,node,47.6191241,9.2504883,,,,,,,,,,"Bächlihalle, Buregass 3, 8596 Scherzingen, EG nach Windfang",Während Schulzeit zugänglich,,defibrillator,144,,node/10741248105,,,yes,,1,,,,Mo-Fr 07:00-15:15,Primarschule Scherzingen,+41716865110,,,,"local_knowledge, defikarte.ch",,,
10745040905,node,47.5318974,9.3555987,yes,,,,,,,,,"Kirche Steinebrunn, aussen an der Südwand nahe beim Haupteingang","An der Aussenwand, 24/7 zugänglich",,defibrillator,144,,node/10745040905,,,no,,,,,,,Kath. Pfarrei Steinebrunn,+41 71 477 11 70,,,,,,,
10751066305,node,47.6336797,9.2290198,yes,,,,,,,,,Haus P,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10751066305,,,yes,,0,,,,07:00-21:00,Stiftung Maniso,+4171554 55 40,,,,"local_knowledge, defikarte.ch",,,
10751066307,node,47.6333544,9.2329895,,,,,,,,,,Haus GZ,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10751066307,,,yes,,,,,,Su-Fr 08:30-17:00; Sa 12:00-17:00,Stiftung Maniso,+41 71 554 55 40,,,,,,,
10751070105,node,47.6353028,9.2317986,yes,,,,,,,,,Haus HH,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10751070105,,,yes,,,,,,07:00-21:00,Stiftung Maniso,+4171554 55 40,,,,"local_knowledge, defikarte.ch",,,
10761049705,node,47.4727716,8.9670094,yes,,,,,,,,,Holzmannshaus 57/59,DEFI-Box neben Hauseingang Holzmannshaus 59 bei Briefkästen,,defibrillator,144,,node/10761049705,,,no,,0,,,,24/7,Privatperson,,,,,"local_knowledge, defikarte.ch",,,
10763310109,node,47.67971,8.69135,,,,,,,,,,"1.OG, Komandozentrale",oranger Koffer,,defibrillator,144,,node/10763310109,,,yes,,,,,Kubrix AG,"Mo-Fr 06:30-11:45, 13:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310180,node,47.58416,8.89011,no,,,,,,,,,"EG, Garderobe",oranger Koffer,,defibrillator,144,,node/10763310180,,,yes,,,,,Daniela Spuhler-Hofmann (Privat Person),,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310181,node,47.6243866,9.1906011,no,,,,,,,,,In der Warehalle,in weissem Kasten,,defibrillator,144,,node/10763310181,,,yes,,,,,TEGO Metall,,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310182,node,47.56398,8.88046,no,,,,,,,,,Eingangshalle,oranger Koffer,,defibrillator,144,,node/10763310182,,,yes,,,,,Iscar Hartmetall AG,,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310183,node,47.567,8.9134,yes,,,,,,,,,"EG, beim Abholschalter",gelber Koffer,,defibrillator,144,,node/10763310183,,,yes,,,,,Woodpecker Services GmbH,"Mo-Th 07:00-12:00, 13:00-17:30; Fr 07:00-12:00, 13:00-16:30",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310184,node,47.57799,9.17635,,,,,,,,,,In der Garderobe,in weissem Kasten,,defibrillator,144,,node/10763310184,,,yes,,,,,Kita Atlantis & Hort GmbH,Mo-Fr 06:30-18:30,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310185,node,47.59532,8.96773,,,,,,,,,,Eingangsbereich,in weissem Kasten,,defibrillator,144,,node/10763310185,,,yes,,0,,,Cornu AG,Mo-Fr 08:30-17:00,Lifetec AG Schweiz,+41 800 122 144,,,0205 LTI,,,,
10763310186,node,47.57996,8.9507,,,,,,,,,,In Produktionshalle,in weissem Kasten,,defibrillator,144,,node/10763310186,,,yes,,,,,Riguzzi Immobilien AG,"Mo-Fr 07:00-12:00, 13:00-17:00; Fr 07:00-12:00, 13:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310188,node,47.42509,8.96648,,,,,,,,,,1.OG Links bei Qualitätssicherung,gelber Koffer,,defibrillator,144,,node/10763310188,,,yes,,,,,Parmaco Metal Injection Molding AG,Mo-Fr 08:00-16:00,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310189,node,47.4592498,8.9630802,,,,,,,,,,"EG, Werkraum, hinter Reception",gelber Koffer,,defibrillator,144,,node/10763310189,,,yes,,,,,Gautschi Fensterbau AG,"Mo-Fr 07:00-18:00, Sa 08:00-12:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310190,node,47.50273,9.24123,,,,,,,,,,Im Eingangsbereich,oranger Koffer,,defibrillator,144,,node/10763310190,,,yes,,,,,Biplast AG,"Mo-Th 07:30-12:00, 13:15-17:00; Fr 07:30-12:00, 13:15-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310191,node,47.64,9.2046,,,,,,,,,,Empfang/ Büro,oranger Koffer,,defibrillator,144,,node/10763310191,,,yes,,,,,Erni Gartenbau + Planung AG,"Mo-Fr 09:00-12:00, 13:00-18:00; Sa 09:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310192,node,47.56005,8.90946,no,,,,,,,,,"1.OG, Floor Heimleitung",oranger Koffer,,defibrillator,144,,node/10763310192,,,yes,,,,,Thurgauische Evangelische Frauenhilfe (Kanzler),,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310193,node,47.68034,8.74856,,,,,,,,,,"EG, Werkstatt bei Sanitätskasten",oranger Koffer,,defibrillator,144,,node/10763310193,,,yes,,,,,MOBIL in TIME AG,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310194,node,47.55642,8.90091,no,,,,,,,,,"EG, Küche",oranger Koffer,,defibrillator,144,,node/10763310194,,,yes,,,,,PCS Holding AG (STADLER RAIL),,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310195,node,47.52995,9.18993,no,,,,,,,,,"EG, Eingang",oranger Koffer,,defibrillator,144,,node/10763310195,,,yes,,,,,EKT AG,,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10763310232,node,47.51273,9.43408,,,,,,,,,,"1.OG, Empfang",oranger Koffer,,defibrillator,144,,node/10763310232,,,yes,,,,,EKT AG,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10813883808,node,47.4362016,8.9598931,yes,,,,,,,,,"Untere Haushaldenstr. 5, 8374 Dussnang, beim linken Haus auf dem Sitzplatz",,,defibrillator,144,,node/10813883808,,,no,,0,,,,24/7,Privat,+41764806312,,,,,,,
10819327706,node,47.5319187,9.3555521,yes,,,,,,,,,"Kirche Winzelnberg, Südwand nahe Haupteingang","An der Aussenwand, 24/7 verfügbar",,defibrillator,144,,node/10819327706,,,no,,,,,,24/7,Kath. Pfarrei Steinebrunn,+41 71 477 11 70,,,,,,,
10827783905,node,47.5221512,8.9498026,,,,,,,,,,Schwimmbad am Sonnenberg,,,defibrillator,144,,node/10827783905,,,yes,,0,,,,May-Sep 10:00-19:00,Schwimmbadkommision,+41 52 376 13 00,,,,,,,
10830023605,node,47.552071,9.2260373,,,,,,,,,,Lista AG im Mitarbeitereingang des Bürogebäude,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10830023605,,,yes,,,,,,"Mo-Fr 08:00-12:00,13:30-17:00",Lista AG,+41716492299,,,,"local_knowledge, defikarte.ch",,,
10871723325,node,47.6475892,9.1518369,,,,,,,,,,"Bei Haupteingang link, Schmutzschleuse",,,defibrillator,144,,node/10871723325,,,yes,,,,,,Su-Th 06:00-23:00,,,,,,,,,
10871727081,node,47.6404618,9.157987,,,,,,,,,,Nebeneingang zur Küche,,,defibrillator,144,,node/10871727081,,,yes,,,,,,Mo-Fr 07:30-17:00,,,,,,,,,
10907222505,node,47.5691013,9.0935967,yes,,,,,,,,,Auto Bickel BMW,Vor Haupteingang links,,defibrillator,144,,node/10907222505,,,no,,0,,,,,"Unbekannt, vermutlich Auto Bickel",,,,,,,,
10910676187,node,47.6518228,9.1748561,,,,,,,,,,Treppe zwischen EG und 1.UG,oranger Koffer,,defibrillator,144,,node/10910676187,,,yes,,,,,Ceposa AG,"Mo-Th 07:30-12:00,13:00-16:00; Fr 07:30-12:00,13:00-15:30",Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10918435305,node,47.6553584,9.1314586,yes,,,,,,,,,"Primarschule Hauptstrasse 66, Tägerwilen",Draussen links vor dem Eingang,,defibrillator,144,,node/10918435305,,,no,,,,,,24/7,Schule,+41 77 503 89 43,,,,,,,
10928896406,node,47.6904203,8.7482179,yes,,,,,,,,,Aussen am Riegelhaus / On wall,,,defibrillator,144,,node/10928896406,,,no,,,,,,24/7,,,,,,,,yes,
10941847006,node,47.4972851,9.3023515,,,,,,,,,,"Kinder- und Jugendlagerhaus Camp Rock, Eingang rechts bei Garderobe","Während den Schulferien (eigene Camps) durchgehend verfügbar, restliche Zeit während Öffnungszeiten, mit Ausnahmen",,defibrillator,144,,node/10941847006,,,yes,,,,,,Mo-Fr 7:30-17:00,Verein Camp Rock,+41714331049,,,,"local_knowledge, defikarte.ch",,,
10946259405,node,47.5290682,9.369573,,,,,,,,,,"Amriswilerstrasse 2a, 9315 Neukirch (Egnach)",,,defibrillator,144,,node/10946259405,,,yes,,0,,,,"Mo-Fr: 08:30-12:00, 13:30-16:30",Raiffeisenbank Neukirch-Romanshorn,+41 71 474 74 44,,,,"local_knowledge, defikarte.ch",,,
10946263405,node,47.5646871,9.3773246,yes,,,,,,,,,"Alleestrasse 31, 8590 Romanshorn",aussen an Bankgebäude,,defibrillator,144,,node/10946263405,,,no,,,,,,24/7,Raiffeisenbank Neukirch-Romanshorn,+41714747444,,,,"local_knowledge, defikarte.ch",,,
10965028005,node,47.5074033,9.2247981,yes,,,,,,,,,"9216 Hohentannnen, Hauptstrasse 18, ""Hirschenschüür"", Politische Gemeinde Hohentannen am Gebäude vor dem Haupteingang",,,defibrillator,144,,node/10965028005,,,no,,,,,,24/7,Politische Gemeinde Hohentannen,+41796649286,,,,"local_knowledge, defikarte.ch",,,
10965030605,node,47.529108,9.2206138,yes,,,,,,,,,"9216 Heldswil, Hauptstrasse,  Alte Bushaltestelle, vis-a-vis Restaurant Blume",AED bei der alten Bushaltestelle,,defibrillator,144,,node/10965030605,,,no,,,,,,24/7,Politische Gemeinde Hohentannen,+41796649286,,,,"local_knowledge, defikarte.ch",,,
10965349705,node,47.5206388,9.2047513,yes,,,,,,,,,"Freibad Thurfeld, 9215 Schönenberg TG",während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10965349705,,,no,,,,,,Mo-So:09:00-19:00,Genossenschaft Freibad Thurfeld,+41 79 664 92 86,,,,"local_knowledge, defikarte.ch",,,
11037266770,node,47.50681,9.41075,no,,,,,,,,,Labor bei Eingang,,,defibrillator,144,,node/11037266770,,,yes,47.50681,,,9.41075,Mosterei Möhl AG,"Mo-Fr 08:00-12:00, 13:30-18:30; Sa 08:00-17:00",Lifetec AG,+41 800 122 144,,,,,,,
11038060224,node,47.5992472,9.0348977,yes,,,,,,,,,"Haus im Grund 3, Nebeneingang rechts von Garagen",,,defibrillator,144,,node/11038060224,,,no,,,,,,24/7,Privatperson,+41 79 329 37 27,,,,"local_knowledge, defikarte.ch",,,
11038063821,node,47.6662432,9.0594463,yes,,,,,,,,,"Primarschulhaus Salenstein, vor dem Eingang Schulhaus",,,defibrillator,144,,node/11038063821,,,no,,,,,,24/7,Gemeinde,,,,,,,,
11043402005,node,47.5971332,9.026825,yes,,,,,,,,,"Bahnhofstrasse 30, 8556 Wigoltingen",Säule zwischen Feuerwehr und Werkhof,,defibrillator,144,,node/11043402005,,,no,,0,,,,24/7,Politische Gemeinde Wigoltingen,+41 58 346 81 07,,,,,,yes,
11050729306,node,47.480103,8.8996553,yes,,,,,,,,,Schulhaus Primarschule Ettenhausen Haupteingang,öffentlich zugänglich,,defibrillator,144,,node/11050729306,,,no,,,,,,24/7,Schule,+41 52 368 83 03,,,,"local_knowledge, defikarte.ch",,,
11050753305,node,47.4943965,8.9050359,,,,,,,,,,"Sporthalle Aadorf, Haupteingang links",während Öffnungszeiten zugänglich,,defibrillator,144,,node/11050753305,,,yes,,,,,,Mo-Fr 06:00-22:00,"Gemeinde, Schule",+41 52 368 83 03,,,,"local_knowledge, defikarte.ch",,,
11052327408,node,47.6562247,9.1440046,yes,,,,,,,,,"Sportplatz, Garderobengebäude, Nordseite unter Tribünendach (beim Clublokal)",Dauernd verfügbar,,defibrillator,144,,node/11052327408,,,no,,0,,,,24/7,Politische Gemeinde Tägerwilen,+41 71 666 80 20,,,,"local_knowledge, defikarte.ch",,,
11063557505,node,47.6767106,8.7814413,yes,,,,,,,,,Camping Läui (Dschungel),Ecke Restaurant/WC,,defibrillator,144,,node/11063557505,,,no,,0,,,,24/7,Gemeinde Diessenhofen,+41 52 646 42 42,,,,,,,
11071334205,node,47.5541394,8.8960444,,,,,,,,,,Coop Schlosspark,Neben Infoschalter,,defibrillator,144,,node/11071334205,,,yes,,0,,,,"Mo-Fr 08:00-20:00, Sa 08:00-18:30",Schlosspark Einkaufszentrum,,,,,,,,
11110146695,node,47.6591046,8.971019,yes,,,,,,,,,Beim Sitzplatz vom Kiosk des Strandbad an der seitlichen Wand im roten Koffer. Nur erreichbar wenn Strandbad offen.,,,defibrillator,144,,node/11110146695,,,no,,,,,,May 19-Sep 17 Mo-Su 08:00-21:00,,,,,,,,yes,
11135828505,node,47.5470164,9.2903244,yes,,,,,,,,,Clubhaus FC Amriswil,n/A,,defibrillator,144,,node/11135828505,,,no,,,,,,24/7,Stadt Amriswil / Sportanlagen ,+41714141133,,,,"local_knowledge, defikarte.ch",,,
11153241105,node,47.5612989,9.1320473,yes,,,,,,,,,Oberfeldstrasse 13,Während Bürozeiten verfügbar,,defibrillator,144,,node/11153241105,,,yes,,3,,,,,IBG Engineering AG,+41 58 356 63 00,,,,"local_knowledge, defikarte.ch",,,
11201838537,node,47.5675461,9.2459016,yes,,,,,,,,,Schulhaus Kümmertshausen,Aussenwand Garage,,defibrillator,144,,node/11201838537,,,no,,0,,,,24/7,Gemeinde Erlen,+41716493060,,,,,,,
11201843937,node,47.557424,9.2515675,yes,,,,,,,,,Bushaltestelle Engishofen,Aussenwand Bushaltestelle,,defibrillator,144,,node/11201843937,,,no,,0,,,,24/7,Gemeinde Erlen,+41716493060,,,,,,,
11235321637,node,47.5017429,9.399147,,,,,,,,,,Standort direkt beim Eingang in die Werkstatt,während Öffnungszeiten Verfügbar,,defibrillator,144,,node/11235321637,,,yes,,0,,,,Mo-Fr 08:00-17:00,Firma,+41 71 278 60 00,,,,"local_knowledge, defikarte.ch",,,
11235325137,node,47.4847761,9.3945551,,,,,,,,,,Firmengebäude direkt beim Eingang im Treppenhaus,,,defibrillator,144,,node/11235325137,,,yes,,0,,,,Mo-Fr 08:00-17:00,Firma,+41 71 531 19 91,,,,"local_knowledge, defikarte.ch",,,
11285768369,node,47.5457057,8.8420043,yes,,,,,,,,,"Hauptstrasse 29, 8546 Islikon (links vom Haupteingang Volg)",öffentlich zugänglich,,defibrillator,144,,node/11285768369,,,no,,0,,,,24/7,Politische Gemeinde Gachnang,+4158 346 28 28,,,,"local_knowledge, defikarte.ch",,,
11285778269,node,47.5486024,8.8333833,yes,,,,,,,,,"Dorfstrasse 23, 8546 Kefikon TG (ehemals Rest. Neueck)",öffentlich zugänglich,,defibrillator,144,,node/11285778269,,,no,,0,,,,24/7,Politische Gemeinde Gachnang,+41 58 346 28 28,,,,"local_knowledge, defikarte.ch",,,
11307013969,node,47.5957854,9.0327251,yes,,,,,,,,,"Oberdorfstrasse 15, 8556 Wigoltingen","Gemeindeverwaltung Wigoltingen, zwischen Haupteingang und Anschlagkasten",,defibrillator,144,,node/11307013969,,,no,,0,,,,24/7,Politische Gemeinde Wigoltingen,+41 58 346 81 07,,,,"local_knowledge, defikarte.ch",,limited,
11307541769,node,47.6813098,8.7346619,yes,,,,,,,,,Grüntal Hausecke rechts,frei zugänglich,,defibrillator,144,,node/11307541769,,,no,,,,,,,"Stadtgemeinde Diessenhofen, Bauverwaltung",+41526464220,,,,"local_knowledge, defikarte.ch",,,
11307552469,node,47.6891645,8.7518817,yes,,,,,,,,,Siegelturm -Haus zur Hoffnung,,,defibrillator,144,,node/11307552469,,,no,,,,,,24/7,Stadtgemeinde Diessenhofen,+41526464220,,,,"local_knowledge, defikarte.ch",,,
11329287969,node,47.5086401,9.4222093,,,,,,,,,,Bildungszentrum Arbon,Hauptgebäude  AH /   im Foyer / rechte Beton-Säule,,defibrillator,144,,node/11329287969,,,yes,,,,,,Mo-Fr   07:00-17:45,Bildungszentrum Arbon / Kantonales Hochbauamt TG,+41 58 345 60 45,,,,"local_knowledge, defikarte.ch",,,
11330538769,node,47.5084442,9.422308,,,,,,,,,,Bildungszentrum Arbon,Hauptgebäude  AN /   im Foyer rechts / beim Aula-Eingang,,defibrillator,144,,node/11330538769,,,yes,,,,,,Mo-Fr  07:00-17:45,Bildungszentrum Arbon / Kantonales Hochbauamt TG,+41 58 345 60 45,,,,"local_knowledge, defikarte.ch",,,
11332578370,node,47.5134146,9.429515,no,,,,,,,,,Allemannenstrasse,während Schulzeiten verfügbar,,defibrillator,144,,node/11332578370,,,yes,,16,,,,,SSG Arbon,+41 79 343 35 15,,,,"local_knowledge, defikarte.ch",,,
11345668270,node,47.5922003,9.0685916,yes,,,,,,,,,"Landi Mittelthurgau, Aussenwand",,,defibrillator,144,,node/11345668270,,,no,,,,,,24/7,Politische Gemeinde Märstetten,+41 71 658 60 08,,,,"local_knowledge, defikarte.ch",,,
11345678169,node,47.5925765,9.0649384,yes,,,,,,,,,"Feuerwehrdepot/Werkhof, Aussenwand",dauernd verfügbar,,defibrillator,144,,node/11345678169,,,no,,,,,,24/7,Politische Gemeinde Märstetten,+41 71 658 60 08,,,,"local_knowledge, defikarte.ch",,,
11346129969,node,47.6068466,9.0637797,yes,,,,,,,,,"Hauswand Stöckli, Hauptstrasse 2a, 8564 Wagerswil",,,defibrillator,144,,node/11346129969,,,no,,0,,,,24/7,Politische Gemeinde Wigoltingen,+41583468107,,,,"local_knowledge, defikarte.ch",,,
11352423169,node,47.6535408,9.1370989,,,,,,,,,,egelbachstrasse 3,Wohnhaus,,defibrillator,144,,node/11352423169,,,yes,,,,,,24/7,privatoerson,+41 79 738 36 03,,,,,,,
11352423170,node,47.4301556,8.9634195,,,,,,,,,,Reha Klinik Dussnang,,,defibrillator,144,,node/11352423170,,,yes,,0,,,,24/7,Reha Klinik Dussnang,,,,,,,,
11373229869,node,47.6081016,8.8696414,yes,,,,,,,,,Hauptstrasse 28 bei Bancomat,,,defibrillator,144,,node/11373229869,,,no,,,,,,24/7,Feuerwehrzweckverband Thur-Seebach,,,,,"local_knowledge, defikarte.ch",,,
11373235269,node,47.6248261,8.8287485,yes,,,,,,,,,Trafostation,,,defibrillator,144,,node/11373235269,,,no,,,,,,24/7,Feuerwehrzweckverband Thur-Seebach,,,,,"local_knowledge, defikarte.ch",,,
11373238869,node,47.6096749,8.817451,yes,,,,,,,,,Stammheimerstrasse 3,,,defibrillator,144,,node/11373238869,,,no,,,,,,24/7,Feuerwehrzweckverband Thur-Seebach,,,,,"local_knowledge, defikarte.ch",,,
11373241669,node,47.5974566,8.8359314,yes,,,,,,,,,altes Schulhaus,,,defibrillator,144,,node/11373241669,,,no,,,,,,24/7,Feuerwehrzweckverband Thur-Seebach,,,,,"local_knowledge, defikarte.ch",,,
