osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:en,air_conditioning,alarm,alt_name,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_in,colour,contact:addr:full,contact:email,contact:emergency,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,description:de,description:en,elevator,email,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,fixme,foot,highway,id,image,image:license,image_1,image_2,indoor,internet_access,latitude,layer,leisure,level,level:ref,location,locked,longitude,manufacturer,mapillary,motor_vehicle,name,note,opening_hours,operator,operator:email,operator:phone,operator:type,outdoor,panoramax,phone,phone:CH,planned:tourism,postal_code,ref,source,sport,start_date,support,survey:date,tourism,url,website,wheelchair,wheelchair:description,wikimedia_commons
4444552485,node,47.7668944,8.5361589,,,,,,6,,,Dorfstrasse,,,,,,,,,,,,,,,,,,,,Im Treppenhaus der Gemeindeverwaltung Beggingen unter der Treppe im EG,,,,,,,,,defibrillator,,144,,,,,node/4444552485,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Beggingen,,,,,,,,,,,,,,,,,,,yes,,
4476373834,node,47.4413117,9.135196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,front door,,,,,,,,,defibrillator,,144,,,,,node/4476373834,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4499021417,node,46.1777092,8.8638961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/4499021417,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
4499078766,node,46.1867271,8.8507854,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/4499078766,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
4585510381,node,46.496603,7.4237945,yes,Matten St. Stephan,,,,25a,,3773,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/4585510381,,,,,,,,,,,,,,,,,,,,24/7,Ghüderhüüsli,,,,,,,,,,,,,,,,,,,,,
4705309319,node,47.2569857,8.8011573,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,direkt neben Eingang Volg,,,,,,,,gemeinde@bubikon.ch,defibrillator,,144,,,,,node/4705309319,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde Bubikon,,,,,,+41 55 253 33 55,,,,,,,,,,,,,,,
4716015142,node,47.201108,8.4405222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hinter dem Hauptgebäude an der Mauer,,,,,,,,,defibrillator,,144,,,,,node/4716015142,,,,,no,,,,,0,,,,,,,,,,24/7,Kanton Zug,,,,,,,,,,,,,,,,,,,yes,,
4716202826,node,46.5257961,7.5933913,yes,Achseten,,,,321,,3725,Adelbodenstrasse,,,,,,,,,,,,,,,,,,,,Haupteingang Kirche Achseten,,,,,,,,,defibrillator,,144,,,,,node/4716202826,,,,,,,,,,,,,,,,,,,,24/7,Kirchgemeinde Achseten,,,,,,+41 33 673 37 82,,,,,,,,,,,,,,,
4754554077,node,46.9456379,7.4297874,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First Floor, inside",,,,,,,,,defibrillator,,144,,,,,node/4754554077,,,,,yes,,,,,,,,,,,,,,,24/7,Schweizerische Bundensbahnen AG,,,,,,,,,,,,,,,,,,,limited,,
4776728635,node,47.1803206,8.4588047,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Eingang des Polizeipostens.,,,,,,,,,defibrillator,,144,,,,,node/4776728635,,,,,no,,,,,0,,,,,,,,Polizeidienststelle Cham,,24/7,Kanton Zug,,,,,,,,,,,,,,,,,,,yes,,
4793510704,node,46.5059999,8.3093992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,an der Aussenwand neben der Tourist-Information und der Ladestation für Elektrofahrzeuge,,,,,,,,,defibrillator,,144,,,,,node/4793510704,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4804424768,node,47.1862791,8.4641722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Landwirtschaftliches Berufs- und Bildungszentrum, Aussenwand neben Eingang",,,,,,,,,defibrillator,,144,,,,,node/4804424768,,,,,,,,,,0,,,,,,,,,,24/7,Kanton Zug,,,,,,,,,,,,,,,,,,,,,
4851288661,node,46.9098974,7.5572789,yes,Rubigen,,,,61j,,3113,Beitenwil,,,,,,,,,,,,,,,,,,,,Eingangstüre beim Schwimmbad,,,,,,,,,defibrillator,,144,,,,,node/4851288661,,,,,yes,,,,,,,,,,,,,,,24/7,Humanus Haus Beitenwil,,,,,,+41 79 563 76 50,,,,,,,,,,,,,,,
4903755235,node,46.6504318,9.4250036,yes,,,,,,,,,,,,,,,,,,,2024-05-25,,,,,,,,,Bei der Posthaltestelle im öffentlichen WC,,,,,,,,,defibrillator,,144,,,,,node/4903755235,,,,,yes,,,,,,,,,,,,,,,24/7,First Responder Schams,,,,,,,,,,,,,,,,,,,,,
4939061696,node,46.517121,6.6623598,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collège de Chantemerle,,,,,,,,,defibrillator,,144,,,,,node/4939061696,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4940658457,node,46.5096447,6.6613856,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maison Pulliérane - à droite de l'entrée de la grande salle,,,,,,,,,defibrillator,,144,,,,,node/4940658457,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4940658458,node,46.5123589,6.6719107,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre sportif - sur le mur vers les vestiaires,,,,,,,,,defibrillator,,144,,,,,node/4940658458,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4940660529,node,46.5124332,6.6608876,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complexe Arnold Reymond - Salle omnisports - sur la façade côté Lausanne,,,,,,,,,defibrillator,,144,,,,,node/4940660529,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4940660534,node,46.5105345,6.6596616,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,À côté du postomat,,,,,,,,,defibrillator,,144,,,,,node/4940660534,,,,,no,,,,,,,,,,,,,,,24/7,Ville de Pully,,,,,,,,,,,,,,,,,,,,,
4940669114,node,46.5066593,6.6693979,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outside next to the door,,,,,,,,,defibrillator,,144,,,,,node/4940669114,,,,,no,,,,,,,,,,,,,,,24/7,Ville de Pully,,,,,,,,,,,,,,,,,,,,,
4940669115,node,46.5058483,6.6619909,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abri arrêt TL - façade côté arrêt de bus,,,,,,,,,defibrillator,,144,,,,,node/4940669115,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
4985524992,node,47.2708542,8.8225767,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neben Billetautomat, beim Stationsgebäude",,,,Öffentlich zugänglich,,,,gemeinde@bubikon.ch,defibrillator,,144,,,,,node/4985524992,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde Bubikon,,,,,,+41 55 253 33 55,,,,,,,,,,,,,,,
4985525223,node,47.2251861,8.8154827,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tourist Information,,,,Haupteingang bei Parkhaus See,,,,,defibrillator,,144,,,,,node/4985525223,,,,,no,,,,,,,,,,,,,,,24/7,"Stadt Rapperswil-Jona, Feuerwehr",,,,,,+41552257073,,,,,,,,,,,,,,,
5028745025,node,47.3659638,8.7814866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben Bäckerei Steiners,,,,,,,,,defibrillator,,144,,,,,node/5028745025,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5028745126,node,47.3641984,8.781445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Links aussen am Eingang des Museums, im grünen Metall Ästen an der Wand.",,,,,,,,,defibrillator,,144,,,,,node/5028745126,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Pfäffikon,,,,,,,,,,,,,,,,,,,,,
5028826022,node,47.3652665,8.7857176,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,gleich neben dem Eingang der Tankstelle,,,,24h öffentlich zugänglich,,,,,defibrillator,,144,,,,,node/5028826022,,,,,no,,,,,,,,,,,,,,,24/7,SOCAR,,,,,,,,,,,,,,,,,,,,,
5030710122,node,47.367158,8.7826874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,,,,defibrillator,,144,,,,,node/5030710122,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Pfäffikon,,,,,,,,,,,,,,,,,,,,,
5036047322,node,47.4475817,9.5087004,yes,Grub AR,,,,315,,9035,Dorf,,,,,school,,,,,,,,,,,,,,,Beim Schulhauseingang / an der Hauptstrasse,,,,,,,,,defibrillator,,144,,,,,node/5036047322,,,,,no,,,,,,,,,,,,,Schule Grub AR,,24/7,Gemeinde Grub AR,,,,,,+41 71 891 17 50,,,,,,,,,,,,https://schule.grub.ch/,,,
5077323995,node,47.256444,8.8502259,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Haupteingang zum Gemeindehaus,,,,,,,,,defibrillator,,144,,,,,node/5077323995,,,,,no,,,,,,,,,,,,,,,24/7,Gemeindeverwaltung Rüti,,,,,,+41 55 251 33 33,,,,,,,,,,,,,,,
5111112085,node,47.32368,9.0870699,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich bei den Bankomaten,,,,,,,,,defibrillator,,144,,,,,node/5111112085,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5155567241,node,46.5986073,8.5021515,,,,,,,,,,,,,,,,,,,,2024-05-05,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5155567241,,,,,no,,,,,,,"Gegenüber der Hotel Post, an der Wand befestigt",,,,,,Feuerwehr Magazin,,24/7,,,,,,,,,,,,,,,,,,,,,,
5169234913,node,47.3172366,9.049926,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hängt aussen an der Fassade.,,,,,,,,,defibrillator,,144,,,,,node/5169234913,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5174396825,node,46.7771654,9.6753537,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evangelisches Kirchgemeindehaus
An der Aussenwand",An der Außenwand,,,,,,,,defibrillator,,144,,,,,node/5174396825,,,,,,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
5184755504,node,46.478108,6.2354064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dans le sas menant à l'épicerie sise à la Place du Village 5, 1261 Le Vaud",,,,,,,,,defibrillator,,144,,,,,node/5184755504,,,,,yes,,,,,0,,,,,,,,,,24/7,Personne privée,,,,,,,,,,,,,,,,,,,,,
5194641075,node,47.1087993,8.3660824,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5194641075,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,+41 41 455 87 33,,,,,,,,,,,,,,,
5194646372,node,47.1113824,8.3669676,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5194646372,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,+41 41 455 85 32,,,,,,,,,,,,,,,
5198792009,node,47.6229351,9.2689439,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unter dem Dach des Hafengebäudes bei den Garderoben/Toiletten direkt an der Innenwand im grünen Kasten beim Sichtkasten.,,,,,,,,,defibrillator,,144,,,,,node/5198792009,,,,,yes,,,,,,,,,,,,,,,24/7,defibrillator.ch,,,,,,,,,,,,,,,,,,,yes,,
5214068322,node,46.4542519,6.8707008,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sous le couvert,,,,,,,,,defibrillator,,144,,,,,node/5214068322,,,,,no,,,,,,,,,,,,,,,24/7,Ambulance Riviera,,,,,,,,,,,,,,,,,,,,,
5214074121,node,46.4521777,6.8886613,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sur la façade du bâtiment côté terrain,,,,,,,,,defibrillator,,144,,,,,node/5214074121,,,,,no,,,,,,,,,,,,,,,24/7,Commune de Montreux,,,,,,,,,,,,,,,,,,,,,
5224969715,node,46.902469,7.2389575,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Vis-à-vis Brunnen beim Kellereingang der Gemeindeverwaltung,,,,,,,,,defibrillator,,144,,,yes,,node/5224969715,,,,,no,,,,,,,,,,,,yes,,,24/7,Gemeindeverwaltung Laupen,,,,,,+41317401052,,,,,,,,,,,,,,,
5276056433,node,46.7050988,8.855391,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim AG Gleis 1,,,,,,,,,defibrillator,,144,,,,,node/5276056433,,,,,no,,,,,,,,,,,,,,,24/7,Rhätische Bahn AG,,,,,,+41 81 288 65 65,,,,,,,,,,,,,yes,,
5310338121,node,46.7752175,9.2075029,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim AgG Seite Kiosk,,,,Alarm gesichert und Öffentlich zugänglich,,,,,defibrillator,,144,,,,,node/5310338121,,,,,no,,,,,0,,,,,,,,,,24/7,Rhätische Bahn AG,,,,,,+41 81 288 65 65,,,,,,,,,,,,,,,
5343239855,node,47.3674592,8.7838032,,Pfäffikon ZH,,,,7,,8330,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,Geschäftshaus Molki,,,,"Fassade zur Bahnhofstrasse, neben Informationstafel",,,,,defibrillator,,144,,,yes,,node/5343239855,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Pfäffikon,,,,,,,,,,,,,,,,,,,,,
5358307594,node,47.507372,8.0206425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5358307594,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
5371136952,node,46.9024516,8.6250459,yes,,,,,,,,,,,,,,,,,,,2024-01-28,,,,,,,,,An der Wand im Wartesaal der Bushaltestelle angebracht,,,,,,,,,defibrillator,,144,,,,,node/5371136952,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5387108677,node,46.8824002,8.6454334,yes,,,,,,,,,,,,,,,,,,,2024-08-14,,,,,,,,,Rechts von Eingangstür,,,,,,,,,defibrillator,,144,,,,,node/5387108677,,,,,no,,,,,,,,,,,,,Mehrzweckgebäude Winkel,,24/7,,,,,,,,,,,,,,,,,,,,,,
5390805722,node,47.3681143,8.7771629,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Schulhaus Obermatt,,,,,,,,,defibrillator,,144,,,yes,,node/5390805722,,,,,no,,,,,,,,,,,,no,,,24/7,Gemeinde Pfäffikon,,,,,,,,,,,,,,,,,,,,,
5397732423,node,47.3642997,8.7909494,,,,,,,,,,,,,,,,,,,,2025-11-29,,,,,,,,,Schulhaus Mettlen Unter Vordach,,,,,,,,,defibrillator,,144,,,,,node/5397732423,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Pfäffikon / Schulhaus Mettlen,,,,,,,,,,,,,,,,,,,,,
5401265428,node,46.9612052,8.3645563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bei der Sammelstelle Gemeindeparkplatz,,,,,defibrillator,,144,,,,,node/5401265428,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5412526955,node,46.3921846,8.0642277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AED an Aussenmauer bei Eingang,,,,AED an Aussenmauer bei Eingang,,,,,defibrillator,,144,,,,,node/5412526955,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5462958966,node,46.7264067,9.5572099,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ca. 20 Meter vor dem Gemeindehaus bei den Informationstafeln/Fahnen.,,,,Immer verfügbar,,,,,defibrillator,,144,,,,,node/5462958966,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde Vaz/Obervaz,,,,,,,,,,,,,,,,,,,yes,,
5486406921,node,47.3356666,8.7672576,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alter Bahnhof Westseite,,,,,,,,,defibrillator,,144,,,,,node/5486406921,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Seegräben,,,,,,+41 43 477 40 90,,,,,,,,,,,,,,,
5490281070,node,46.7365172,7.9588765,yes,Oberried am Brienzersee,,,,19,,3854,Hauptstrasse,,,,,,,,,,,,,,,,,,,,Bahnhof Oberried;Vis a Vis Billett Automat,,,,,,,,,defibrillator,,144,,,,,node/5490281070,,,,,,,,,,0,,,,,,,,,,24/7,Genossenschaft Dorfladen Oberried,,,,,,+41 33 849 15 50,,,,,,,,,,,,,,,
5490286055,node,46.7186559,8.0372211,permissive,Axalp,,,,201,,3855,Axalpstrasse,,,,,,,,,,,,,,,,,,,,"SOS-Raum - Haupteingang mit Schlüsseltresor (Code erhältlich via Telefon Brienzer Hausärzte) auf Südseite des Gebäudes, dann in Garage 1. Türe rechts, angeschrieben mit SOS und grünes Defi-Zeichen).Zugang mit Schlüsseltresor",,,,,,,,,defibrillator,,144,,,,,node/5490286055,,,,,,,,,,0,,,,,,,,,,24/7,Sportbahnen Axalp Windegg AG,,,,,,+41 33 951 26 32,,,,,,,,,,,,,,,
5490286056,node,46.7588859,8.0555039,yes,Schwanden b. Brienz,,,,82,,3855,Schwanderstrasse,,,,,,,,,,,,,,,,,,,,Nordfassade Gemeindehaus Schwanden,,,,,,,,,defibrillator,,144,,,,,node/5490286056,,,,,,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Schwanden,,,,,,+41 33 951 14 81,,,,,,,,,,,,,,,
5490286058,node,46.7482097,8.048412,permissive,Brienz,,,,22,,3855,Seestrasse,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich im Vorraum der Sanitäranlage (Mitte des Camping Platzes) in einem kleinen grünen Schrank. Ist ausgeschildert.,,,,,,,,,defibrillator,,144,,,,,node/5490286058,,,,,,,,,,0,,,,,,,,,,24/7,Camping Aaregg,,,,,,+41 33 951 18 43,,,,,,,,,,,,,,,
5490286060,node,46.75484,8.0384915,yes,Brienz,,,,148,,3855,Hauptstrasse,,,,,,,,,,,,,,,,,,,,Gerät befindet sich rechts neben dem Bankomat,,,,,,,,,defibrillator,,144,,,,,node/5490286060,,,,,no,,,,,0,,,,,,,,,,24/7,Bahnhof Brienz,,,,,,+41 33 952 22 40,,,,,,,,,,,,,,,
5490291907,node,46.7875707,8.0415779,yes,Brienz,,,,494,,3855,Brienzer Rothorn,,,,,,,,,,,,,,,,,,,,"Reception Berghaus, Von Juni bis Oktober",,,,,,,,,defibrillator,,144,,,,,node/5490291907,,,,,,,,,,0,,,,,,,,,,24/7,Berghaus Rothorn Kulm,,,,,,+41 33 952 22 22,,,,,,,,,,,,,,,
5496334017,node,46.7423218,7.6187061,yes,Thun,,,,28,,3604,Hallerstrasse,,,,,,,,,,,,,,,,,,,,Haupteingang EG,,,,,,,,,defibrillator,,144,,,,,node/5496334017,,,,,no,,,,,,,,,,,,,,,24/7,Schulanlage Strättligen,,,,,,+41 33 225 84 15,,,,,,,,,,,,,yes,,
5536021478,node,47.0610269,8.8555652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5536021478,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5536021479,node,47.0629144,8.8497233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5536021479,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5566386285,node,46.5602474,7.0383308,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5566386285,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5661079523,node,47.3949785,8.8277923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altes Schulhaus Hermatswil,,,,,,,,,defibrillator,,144,,,,,node/5661079523,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Pfäffikon,,,,,,,,,,,,,,,,,,,,,
5699100721,node,47.4193381,8.8089819,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Bushaltestelle,,,,,,,,,defibrillator,,144,,,,,node/5699100721,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Wildberg,,,,,,,,,,,,,,,,,,,,,
5719351201,node,47.4459018,8.5698704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SR Technics, Building T22",,,,nur mit Zugangskarte erreichbar,,,,,defibrillator,,144,,,,,node/5719351201,,,,,yes,,,,,0,,,,,,,,,,24/7,SR Technics Switzerland Ltd.,,,,,,,,,,,,,,,,,,,,,
5723650345,node,46.9576735,8.3696857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5723650345,,,,,,,,,,,,,,,,,,Schulhaus Pestalozzi,,24/7,,,,,,,,,,,,,,,,,,,,,,
5761310807,node,46.9340704,7.448011,yes,Bern,,,,1,,3005,Tierparkweg,,,,,,,,,,,,,,,,,,,,rechts neben Zoo-Shop an der Aussenwand,,,,vis-a-vis Spielplatz,,,,,defibrillator,,144,,,,,node/5761310807,,,,,no,,,,,0,,,,,,,,,,24/7,Vivarium Tierpark,,,,,,+41 79 250 79 85,,,,,,,,,,,,,,,
5795999240,node,46.6615371,7.8067826,yes,Därligen,,,,4,,3707,Matteweg,,,,,,,,,,,,,,,,,,,,Feuerwehrmagazin,,,,,,,,,defibrillator,,144,,,,,node/5795999240,,,,,,,,,,,,,,,,,,,,24/7,Därligen,,,,,,+41 33 847 13 13,,,,,,,,,,,,,,,
5796686039,node,47.0767798,7.3059903,,Lyss,,,,16b,,3250,Bahnhofstrasse,,,,,,,,,,,,,green,,,,,,,Aussenwand Veloparking,,,,,,,,,defibrillator,,144,,,,,node/5796686039,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Lyss,,,,,,+41 32 387 03 07,,,,,,,,,,,,,yes,,
5804272563,node,47.6882067,8.7500173,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der Rhyhalle beim Haupteingang aussen an der Fassade an der Wand montiert. Von der Strasse aus sichtbar ist ein Hinweisschild an der Fassade angebracht.,,,,hängt außen an der Fassade; von der Straße aus ist ein Hinweisschild an der Fassade angebracht.,,,,,defibrillator,,144,,,,,node/5804272563,,,,,no,,,,,0,,on the wall,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
5807805187,node,47.3666867,8.5484823,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Aufgang,,,,,,,,,defibrillator,,144,,,yes,,node/5807805187,,,,,yes,,,,,-1,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,limited,,
5812071447,node,46.1492479,8.9521133,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der Kreuzung,,,,,,,,,defibrillator,,144,,,,,node/5812071447,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5823349636,node,47.1932953,8.8945908,,Wangen,,,,2,,8855,Seestrasse,,,,,,,,,,,,,,,,,,,,Im Mehrzweckgebäude,,,,,,,,,defibrillator,,144,,,,,node/5823349636,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5836345698,node,47.5510029,9.2283708,,,,,,,,,,,,,,,,,,,,2025-08-03,,,,,,,,,Outside the door,,,,,,,,,defibrillator,,144,,,,,node/5836345698,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Erlen,,,,,,,,,,,,,,,,,,,,,
5846736972,node,47.2003043,8.7928444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5846736972,,,,,yes,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5859259865,node,46.9554125,8.3843037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5859259865,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5859260420,node,46.9588231,8.3672221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der Fassade,,,,Postgebäude,,,,,defibrillator,,144,,,,,node/5859260420,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5859596670,node,47.2356846,7.6881575,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alterszentrum Jurablick,,,,,,,,,defibrillator,,144,,,,,node/5859596670,,,,,,,,,,,,,,,,,,,,24/7,Gemeinde Wangen an der Aare,,,,,,+41 32 631 50 70,,,,,,,,,,,,,,,
5890735756,node,47.0543555,8.3397201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/5890735756,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
5912476336,node,46.7180382,7.9297418,yes,Niederried,,,,19,,3853,Hauptstrasse,,,,,,,,,,,,,,,,,,,,"Seite Hauptstrasse neben Feuerwehrmagazin, 24h zugänglich -",,,,,,,,,defibrillator,,144,,,,,node/5912476336,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Niederried,,,,,,+41 79 600 84 70,,,,,,,,,,,,,yes,,
5928704287,node,47.3457088,8.7746574,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badehaus im Zwischengang Garderobe,,,,,,,,,defibrillator,,144,,,,,node/5928704287,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Seegräben,,,,,,+41 43 477 40 90,,,,,,,,,,,,,,,
5929901485,node,47.0873851,8.4442441,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rigihalle Küssnacht, Beim Eingang rechts",,,,,,,,,defibrillator,,144,,,,,node/5929901485,,,,,,,,,,,,,,,,,,,,24/7,Rettungsdienst Küssnacht,,,,,,+41 79 101 93 00,,,,,,,,,,,,,,,
5964461841,node,46.431839,6.9786405,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dans la gare,,,,,,,,,defibrillator,,144,,,,,node/5964461841,,,,,yes,,,,,-1,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,no,,
5979337846,node,46.6349475,9.4448114,yes,,,,,,,,,,,,,,,,,,,2024-05-25,,,,,,,,,Im grünen Aussenkasten am Gebäude in der Nähe des Postfahrplans,,,,,,,,,defibrillator,,144,,,,,node/5979337846,,,,,yes,,,,,,,,,,,,,,,24/7,First Responder Schams,,,,,,,,,,,,,,,,,,,,,
6010742519,node,46.7745165,9.6574211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermans Häuser,,,,,,,,,defibrillator,,144,,,,,node/6010742519,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
