osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,latitude,level,longitude,name,note,opening_hours,operator,phone,postal_code,ref,source,website,wheelchair
12336605801,node,47.5320346,7.6387489,permissive,,,,,,,Primarschule Gründen bei Haupteingang,,Während Öffnungszeiten,defibrillator,144,,node/12336605801,yes,,,,,,MO-FR 07:00 - 17:00,Gemeinde Muttenz,+41 61 466 62 62,,,"local_knowledge, defikarte.ch",,
12336614201,node,47.5380648,7.6309437,permissive,,,,,,,Primarschulhaus Donnerbaum,,Während Öffnungszeiten,defibrillator,144,,node/12336614201,yes,,,,,,MO-FR 07:00 - 17:00,Gemeinde Muttenz,+41 61 466 62 62,,,"local_knowledge, defikarte.ch",,
12336625601,node,47.5307271,7.6295435,permissive,,,,,,,Primarschulhaus Margelacker,,Während Öffnungszeiten,defibrillator,144,,node/12336625601,yes,,,,,,MO-FR 07:00 - 17:00,Gemeinde Muttenz,+41 61 466 62 62,,,"local_knowledge, defikarte.ch",,
12355091801,node,47.5879022,7.5893265,permissive,,,,,,,Basler Personenschifffahrt AG,,während Betriebszeiten verfügbar,defibrillator,144,,node/12355091801,yes,,-1,,,,24/7,Firma,+41616399500,,,"local_knowledge, defikarte.ch",,
12355094501,node,47.5874644,7.5892621,permissive,,,,,,,Basler Personenschifffahrt AG,,während Betriebszeiten verfügbar,defibrillator,144,,node/12355094501,yes,,1,,,,,Firma,+41616399500,,,"local_knowledge, defikarte.ch",,
12376101201,node,47.5512672,7.6307398,yes,,,,,,,Haupteingang innen rechts,,Ausserhalb Öffnungszeiten an der Türe läuten (24 H),defibrillator,144,,node/12376101201,yes,,0,,,,MO-SU 07:00 - 20:00,Alterszentrum Birsfelden,+41 613198800,,,"local_knowledge, defikarte.ch",,
12393225501,node,47.5514881,7.5920141,permissive,,,,,,,Treppenhaus Kirschgartenstrasse 5 / 7,,während Öffnungdzeiten verfügbar,defibrillator,144,,node/12393225501,yes,,0,,,,MO - FR 7:00-19:00,DECK AG,,,,"local_knowledge, defikarte.ch",,
12397534201,node,47.5619595,7.5832054,yes,,,,,,,Universitätsspital Basel Klinikum 2,,Vom Eingang gerade aus dann links,defibrillator,144,,node/12397534201,yes,,0,,,,24/7,Universitätsspital Basel,,,,,,
12400065101,node,47.4903082,7.5913377,,,,,,,,Bruggstrasse 12a,,"Linke Tür (nicht beschriftet), in Garderobe",defibrillator,144,,node/12400065101,yes,,2,,,,Mo-Fr 8:00-17:00,Kiefer & Studer AG,+41617169300,,,,,
12407276401,node,47.533768,7.6396538,permissive,,,,,,,Turnhalle Kriegacker,,Vom Eingang geradeaus und dann an der Wand links,defibrillator,144,,node/12407276401,yes,,0,,,,Mo-Fr 08:00-18:00,BBZ BL,,,,,,
12409251001,node,47.5341907,7.6374519,,,,,,,,Vom Eingang gerade aus an der Wand.,,Wärend den Öffnungszeiten erreichbar,defibrillator,144,,node/12409251001,yes,,0,,,,Mo-Fr 06:45-18:00,Berufsbildungszentrum Basel Landschaft,,,,,,
12415950603,node,47.5743049,7.5780084,yes,,,,,,,Neben den Bankomaten.,,Immer verfügbar.,defibrillator,144,,node/12415950603,no,,0,,,,24/7,,,,,,,
12415961904,node,47.5743057,7.5779985,yes,,,,,,,Neben den Bankomaten,,Immer verfügbar,defibrillator,144,,node/12415961904,no,,0,,,,24/7,,,,,,,
12430308006,node,47.54795,7.5885548,yes,,,,,,,Durchgang Basel SNCF,,,defibrillator,144,,node/12430308006,yes,,0,,,,24/7,,,,,,,yes
12535973902,node,47.5422221,7.5917834,yes,,,,,,,"Coop Pensionskasse, Lift rechts",,Durch klingeln bei Pensionskasse oder Mietern,defibrillator,144,,node/12535973902,yes,,1,,,,,Coop Pensionskasse,,,,"local_knowledge, defikarte.ch",,
12539342401,node,47.56127,7.5753415,permissive,,,,,,,"Haupteingang, Hochparterre, Missionsstrasse 62, 4055 Basel",,während der Öffnungszeiten verfügbar,defibrillator,144,,node/12539342401,yes,,0,,,,Mo-Fr 08:00-19:30,Fakultät für Psychologie,+41 61 207 6363,,,"local_knowledge, defikarte.ch",,
12549380901,node,47.4261342,7.8420777,yes,,,,,,,Eingang Turnhalle,,immer zugänglich,defibrillator,144,,node/12549380901,no,,,,,,24/7,Gemeindeverwaltung,+41622991172,,,,,
12555935614,node,47.5012862,7.7177346,yes,,,,,,,"Sekundarschule Frenkendorf, Gebäude C Eingang",,Öffentlich zugänglich,defibrillator,144,,node/12555935614,no,,,,,,24/7,Kanton Baselland,,,,"local_knowledge, defikarte.ch",,
12558950601,node,47.468743,7.7297992,private,,,,,,,"Kinderheim, Aufberg AG",,Zugang während Sekretariat-Anwesenheit. Ansonsten nicht garantiert.,defibrillator,144,,node/12558950601,yes,,0,,,,Mo-Fr 08:00-12:00,Aufberg AG,+41 61 915 95 15,,,"local_knowledge, defikarte.ch",,
12573589401,node,47.4880314,7.7282327,yes,,,,,,,Verwaltungsgebäude an der Aussenfassade,,Parkplatz in der Nähe,defibrillator,144,,node/12573589401,no,,,,,,24/7,Amt für Raumplanung,+41 61 552 59 33,,,"local_knowledge, defikarte.ch",,
12598227201,node,47.5304389,7.6517484,,,,,,,,Gemeinde Wekhof Muttenz,,,defibrillator,144,,node/12598227201,yes,,,,,,Mo - Fr 07:00 - 16:00,Gemeind Muttenz,,,,,,
12620205101,node,47.5923176,7.6558293,yes,,,,,,,Werkhof Empfang,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/12620205101,yes,,,,,,Mo - Fr 8:00 - 16:30,Gemeinde,+41 61 645 60 60,,,"local_knowledge, defikarte.ch",,
12632635401,node,47.5306675,7.6324231,permissive,,,,,,,Sportplatz Markelacker,,Wätend der Anwesenheit des Abwarts,defibrillator,144,,node/12632635401,yes,,,,,,,Grmeinde Muttenz,,,,,,
12633123501,node,47.5609515,7.5920649,permissive,,,,,,,Greifengasse 18,,Seiteneingang neben Saner Apotheke,defibrillator,144,,node/12633123501,yes,,5,,,,Mo - Fr 8:00 - 18:00,Laborgemeinschaft 1,+41612616613,,,,,
12633324503,node,47.4967846,7.7162013,permissive,,,,,,,"Immark AG Liestal, Büro EG",,während der Öffnungszeiten verfügbar.,defibrillator,144,,node/12633324503,yes,,0,,,,Mo-Fr 08:00-17:00,"Geschäft, Immark AG",+41 79 503 24 44,,,"local_knowledge, defikarte.ch",,
12638301401,node,47.5100123,7.6172537,,,,,,,,Kantine Werkhalle / 2. OG,,Während den Öffnungszeiten,defibrillator,144,,node/12638301401,yes,,2,,,,Mo-Fr 08:30-16:30,,,,,"local_knowledge, defikarte.ch",,
12640937901,node,47.4304461,7.7001929,yes,,,,,,,Burenmatt 15,,Am Gebäude Nr. 15,defibrillator,144,,node/12640937901,no,,,,,,24/7,Einwohnergemeinde Ziefen,+41 61 935 95 95,,,"local_knowledge, defikarte.ch",,
12643917233,node,47.5093342,7.5620171,no,,,,,,,"Privatwohnung 1.OG, Klingeln bei Thürkauf",,privater Defi bei Anwesenheit Bewohner,defibrillator,144,,node/12643917233,yes,,1,,,,,Steve Thürkauf,,,,,,
12650538301,node,47.5629894,7.5994116,permissive,,,,,,,Kongresscenter 2.OG,,Während den Öffnungszeiten verfügbar,defibrillator,144,,node/12650538301,yes,,2,,,,Mo-Fr 08:00-17:00,,,,,,,
12673739102,node,47.5046242,7.729626,,,,,,,,Turnhalle Dorf,,Eingang Turnhalle,defibrillator,144,,node/12673739102,yes,,,,,,,Gemeinde Füllinsdorf,,,,,,
12701740501,node,47.4854975,7.596252,permissive,,,,,,,Duggingerstrasse 23,,während Öffnungszeiten eingeschränkt zugänglich,defibrillator,144,,node/12701740501,yes,,1,,,,Mo - Fr 07:30 - 16:30,Siemens Schweiz AG,+41 585 567 111,,,"local_knowledge, defikarte.ch",,
12735792801,node,47.5644515,7.6210186,yes,,,,,,,Hauseingang Wittlingerstrasse 184,,immer zugänlich,defibrillator,144,,node/12735792801,no,,0,,,,24/7,Wohmgenossenschaft Wiesengrund,+41765644080,,,"local_knowledge, defikarte.ch",,
12735795501,node,47.5646254,7.6213777,yes,,,,,,,Hauseingang Wittlingerstrasse 184 Basel,,,defibrillator,144,,node/12735795501,no,,,,,,24/7,Wohmgenossenschaft Wiesengrund,+41765644080,,,"local_knowledge, defikarte.ch",,
12735796301,node,47.5647989,7.6217325,yes,,,,,,,Hauseingang Wittlingerstrasse 196 Basel,,,defibrillator,144,,node/12735796301,no,,,,,,24/7,Wohmgenossenschaft Wiesengrund,+41765644080,,,"local_knowledge, defikarte.ch",,
12735796302,node,47.5649589,7.6221344,yes,,,,,,,Hauseingang Wittlingerstrasse 202 Basel,,,defibrillator,144,,node/12735796302,no,,,,,,24/7,Wohmgenossenschaft Wiesengrund,+41765644080,,,"local_knowledge, defikarte.ch",,
12747309601,node,47.5141646,7.616744,permissive,,,,,,,"Weidenstrasse 27, Empfang Primeo Energie",,Nur während den Öffnungszeiten verfügbar,defibrillator,144,,node/12747309601,yes,,,,,,Mo-Fr 08:00 - 18:00,Primeo Energie,+41 61 415 41 41,,,"local_knowledge, defikarte.ch",,
12747311601,node,47.516342,7.6179993,permissive,,,,,,,"Weidenstrasse 6, Empfang Primeo Energie",,Nur während den Öffnungszeiten verfügbar,defibrillator,144,,node/12747311601,yes,,,,,,,Primeo Energie,+41 61 415 41 41,,,"local_knowledge, defikarte.ch",,
12762219701,node,47.5326612,7.8465396,yes,,,,,,,Sonnenberg Turm,,Beim Aufgang zum Turm,defibrillator,144,,node/12762219701,no,,0,,,,24/7,Naturfreunde Möhlin,+41793478426,,,"local_knowledge, defikarte.ch",,
12775608250,node,47.5216443,7.6077069,yes,,,4,,Kaspar Pfeiffer-Strasse,,8. Stock im Gang neben Lift,,Koffer orange,defibrillator,144,,node/12775608250,yes,,8,,,,,Lifetec AG,+41800122144,4142,1542LTM,,,
12793894101,node,47.5653784,7.5796652,,,,,,,,St. Johannsring 19 Organische Chemie Departement Chemie Universitat Basel,,On the North Wall,defibrillator,144,,node/12793894101,yes,,1,,,,Mo-Fr 8:00-17:00,Universität Basel,,,,"local_knowledge, defikarte.ch",,
12793945501,node,47.5642781,7.5791502,yes,,,,,,,"Klingelbergstrasse 80 Physikalische Chemie, Departement Chemie, Universität Basel",,Next to elevator,defibrillator,144,,node/12793945501,yes,,1,,,,Mo-Fr 8:00-17:00,,,,,"local_knowledge, defikarte.ch",,
12805809601,node,47.4950199,7.7850956,,,,,,,,FW-Magazin / Kombinau / Nähe Spielplatze,,,defibrillator,144,,node/12805809601,no,,0,,,,,Gemeinde,,,,"local_knowledge, defikarte.ch",,
12830506003,node,47.5142453,7.6832044,yes,,,,,,,"Rudolf Steiner Schule Mayenfels, Pausenhof",,immer verfügbar,defibrillator,144,,node/12830506003,no,,,,,,24/7,,,,,,,
12831746001,node,47.4993944,7.7250195,private,,,,,,,Physiotherapie an der Ergolz,,Während den Öffnungszeiten verfügbar,defibrillator,144,,node/12831746001,yes,,,,,,,Physiotherapie an der Ergolz,+41619014141,,,"local_knowledge, defikarte.ch",,
12836422401,node,47.5213612,7.6760053,permissive,,,,,,,Postlogistics Eingang,,Ab der Wand aussen vor Eingang,defibrillator,144,,node/12836422401,no,,0,,,,Mo-Sa 06:00 - 16:00,Post CH AG,,,,,,
12848377201,node,47.5315276,7.6029521,yes,,,,,,,"Birseckstrasse 59, 4059 Basel hinter dem Haus an Aussenfassade",,,defibrillator,144,,node/12848377201,no,,,,,,24/7,Wohngenossenschaft 1943 Jakobsberg,+41 79 352 64 87,,,"local_knowledge, defikarte.ch",,
12848579301,node,47.5283304,7.6393658,yes,,,,,,,Sekundarschule Hinterzweien 2,,Der Defibrillator befindet sich am Eingang des Schulhauses auf der Seite des Pausenhofs (Innenhofs).,defibrillator,144,,node/12848579301,no,,0,,,,24/7,Sekundarschule Muttenz,+41615520481,,,"local_knowledge, defikarte.ch",,
12853324901,node,47.5524041,7.5914347,permissive,,,,,,,"Gewerbeverband Basel GVBS, 1. Stock rechts an der Wand vor Eingangstür zum Empfang GVBS",,während Öffnungszeiten verfügbar,defibrillator,144,,node/12853324901,yes,,1,,,,Mo-Th 08:00-16:00; Fr 08:00-15:00,Gewerbeverband Basel-Stadt,+41 61 227 50 50,,,"local_knowledge, defikarte.ch",,
12855286501,node,47.5524532,7.5963968,yes,,,,,,,Malzgasse 30,,aussen vor Haupteingang,defibrillator,144,,node/12855286501,no,,,,,,24/7,Gesundheitsdepartement Basel-Stadt,+41612679836,,,"local_knowledge, defikarte.ch",,
12883271301,node,47.4867285,7.5961021,permissive,,,,,,,Firma Haecky Import AG,,nur während Öffnungszeiten verfügbar,defibrillator,144,,node/12883271301,yes,,2,,,,"MO-FR 8:00 - 12:00, 13:30 - 17:00",Haecky Import AG,+41617168181,,,"local_knowledge, defikarte.ch",,
12920802301,node,47.5626492,7.5893748,permissive,,,,,,,kHaus - Kasernen Kopfbau,,Zugang gewährleistet von 08:00 – 23:00 Uhr über den Eingang mit der Rollstuhlrampe,defibrillator,144,,node/12920802301,yes,,0,,,,Mo-Su 08:00-23:00,kHaus AG,+41774837914,,,"local_knowledge, defikarte.ch",,
12921478301,node,47.4750576,7.9208851,yes,,,,,,,Waldhütte Im Eichligarten 4467 Rothenfluh,,AED plus mit EKG in Wandkasten; im Eingangsbereich aussen,defibrillator,144,,node/12921478301,no,,0,,,,24/7,Gemeinde Rothenfluh,+41 61 991 04 54,,,"local_knowledge, defikarte.ch",,
12922890801,node,47.5627324,7.5892943,permissive,,,,,,,kHaus - Kasernen Kopfbau (2 Stock),,Im 2. Obergeschoss beim Saal (Zugang gewährleistet von Mo-Fr 08:00 – 18:00 Uhr),defibrillator,144,,node/12922890801,yes,,2,,,,Mo-Fr 09:00-18:00,kHaus AG,+41774837914,,,"local_knowledge, defikarte.ch",,
12923050603,node,47.5105956,7.7161038,yes,,,,,,,Gemeinde Frenkendorf,,Öffentlich zugänglich,defibrillator,144,,node/12923050603,no,,,,,,24/7,Gemeinde Frenkendorf,+41795593551,,,"local_knowledge, defikarte.ch",,
12923051203,node,47.5069141,7.7154762,,,,,,,,Primarschulhaus Egg Frenkendorf,,,defibrillator,144,,node/12923051203,yes,,,,,,08:00-20:00,Gemeinde Frenkendorf,+41 79 559 35 51,,,,,
12923279201,node,47.5299665,7.6504004,yes,,,,,,,EG Haupteingang im Treppenhaus,,Während Öffnungszeiten verfügbar,defibrillator,144,,node/12923279201,yes,,,,,,Mo-Fr 07:00-16:00,Firma CAMAG,+41 61 467 34 34,,,"local_knowledge, defikarte.ch",,
12949232301,node,47.5463067,7.5939238,private,,,,,,,Peter Merian Strasse 80,,"Bürofläche, Zugang nur mit Badge. Es kann jedoch geklingelt werden",defibrillator,144,,node/12949232301,yes,,0,,,,Mo-Fr 08:00-17:00,Post CH AG,,,,"local_knowledge, defikarte.ch",,
12969413201,node,47.4886371,7.5703509,yes,,,,,,,Rechts neben Eingang Hauswirtschaft,,,defibrillator,144,,node/12969413201,no,,,,,,24/7,Erlenhof Zentrum,+41 61 716 45 45,,,"local_knowledge, defikarte.ch",,
12969418101,node,47.4905949,7.5718878,yes,,,,,,,Im Hauptgebäude bei Anmeldung,,Während Öffnungszeiten verfügbar,defibrillator,144,,node/12969418101,yes,,1,,,,"Mo-Th 08:00-17:00, Fr 08:00-16:00",Erlenhof Zentrum,+41 61 716 45 45,,,"local_knowledge, defikarte.ch",,
12969445702,node,47.5316132,7.7033948,permissive,,,,,,,DHL Express Serviceoint,,Montag - Freitag ohne Feiertage,defibrillator,144,,node/12969445702,yes,,0,,,,07:00 - 19:00,Firma DHL Express,,,,,,
12976893058,node,47.4878926,7.7328827,yes,Liestal,,6,4410,Mühlemattstrasse,,Geb. Elefantehuus rechts an der Fassade,,Grüner Kasten,defibrillator,144,,node/12976893058,no,,0,,EBL,,24/7,1577lts,+41800122144,,,,,
12989830403,node,47.4954729,7.7278519,yes,,,,,,,Im Eingang der Turnhalle,,während der Öffnungszeiten verfügbar,defibrillator,144,,node/12989830403,yes,,,,,,,Stadt Liestal,+41 61 927 52 18,,,"local_knowledge, defikarte.ch",,
12989832801,node,47.4844353,7.7379048,yes,,,,,,,Vor Eingang Schulhaus,,,defibrillator,144,,node/12989832801,no,,,,,,24/7,Stadt Liestal,+41 61 927 52 18,,,"local_knowledge, defikarte.ch",,
12999098901,node,47.5544381,7.5954157,yes,,,,,,,"Hof St. Alban-Vorstadt 12, rechts nach Durchgang",,Werktags,defibrillator,144,,node/12999098901,no,,,,,,07:00-21:00,Christoph Merian Stiftung,+41 61 226 33 33,,,"local_knowledge, defikarte.ch",,
13040018701,node,47.5554986,7.5434601,private,,,,,,,1.OG an der Wand zwischen den Warenliften,,Während Bürozeiten,defibrillator,144,,node/13040018701,yes,,1,,,,Mo-Fr 07:30 - 17:00,Coop Pronto AG,+41614854141,,,,,
13056161605,node,47.5574581,7.5483263,,,,,,,,Im Brühl,,available during opening hours,defibrillator,144,,node/13056161605,yes,,0,,,,,Gemeinde Allschwil,+41615520120,,,,,
13072433902,node,47.528322,7.6904243,yes,,,,,,,1.OG vor den Liften,,während Öffnungszeiten verfügbar,defibrillator,144,,node/13072433902,yes,,1,,,,10:00-20:00,Möbel Pfister AG,+41 61 826 62 62,,,"local_knowledge, defikarte.ch",,
13105684327,node,47.5479708,7.5880928,yes,,,,,,,Neben den Haupteingang,,,defibrillator,144,,node/13105684327,yes,,0,,,,24/7,,,,,,,yes
13112377901,node,47.4472952,7.8391624,yes,,,,,,,Sommerauweg 15,,"Hinter dem Gebäude, Strassenackerweg seitig, bei der Wertstoffsammelstelle !",defibrillator,144,,node/13112377901,no,,,,,,24/7,Gemeinde Diepflingen,+41 61 975 96 96,,,"local_knowledge, defikarte.ch",,
13130726701,node,47.5728811,7.5605226,permissive,,,,,,,Hauptgebäude bei Treppe,,,defibrillator,144,,node/13130726701,yes,,0,,,,,reavita AG,+41444668066,,,,,
13130876301,node,47.5702041,7.56408,,,,,,,,Gebäude S Abteilung S1,,,defibrillator,144,,node/13130876301,yes,,0,,,,24/7,UPK,,,,,,
13167630201,node,47.4954331,7.6071417,private,,,,,,,"Dychweg 14, 4144 Arlesheim",,während Öffnungszeiten verfügbar,defibrillator,144,,node/13167630201,yes,,,,,,Mo-Fr 07:30 - 16:00,Weleda AG,+41 61 705 21 21,,,"local_knowledge, defikarte.ch",,
13204730301,node,47.5569682,7.5908288,permissive,,,,,,,ethnologisches Seminar,,während Öffnungszeiten; Tür öffnet auf Klingeln automatisch,defibrillator,144,,node/13204730301,yes,,0,,,,Mo-Fr 08:00-18:00,,,,,,,
13249819202,node,47.5575545,7.5881146,,,,,,,,"Gerbergasse 1, Eingangsbereich rechts",,während Öffnungszeiten,defibrillator,144,,node/13249819202,yes,,0,,,,"Mo-Fr 7:00-19:00,Sa 7:00-17:00",Eigentümer Liegenschaft / Bächtiger Liwoba Immobilien AG,+41613788222,,,,,
13252995906,node,47.5506257,7.5778041,private,,,,,,,Sekretariat Architekturbüro,,Während Bürozeiten zugänglich,defibrillator,144,,node/13252995906,yes,,0,,,,,Privat,,,,,,
13256190901,node,47.5709759,7.563883,permissive,,,,,,,Nach der ersten Tür: im Vorraum von der Station P1,,Defibrillator (AED) im Vorraum des P-Gebäudes direkt vor den Stationstüren.Tagsüber meist offen; nachts/bei Ereignissen kann die Außentür verschlossen sein (Zutritt dann nur mit Schlüssel).,defibrillator,144,,node/13256190901,yes,,0,,,,,Universitäre Psychiatrische Kliniken (UPK),,,,,,
13306009501,node,47.4238052,7.7700296,permissive,,,,,,,"Therapie- und Trainingscenter Chraft Chäller, nach Eintreten im Center im -1 rechts neben Eingangstüre zu finden",,während den Öffnungszeiten verfügbar,defibrillator,144,,node/13306009501,yes,,-1,,,,"Mo-Fr 07:00-21:00, Sa-Su 08:00-18:00",Therapie- und Trainingscenter,+41797854139,,,,,
13318799501,node,47.5564254,7.5433105,yes,,,,,,,"Hagmattstrasse 11, 4123 Allschwil",,,defibrillator,144,,node/13318799501,yes,,1,,,,,K. Schweizer AG,+41 61 699 37 37,,,,,
13319254701,node,47.4896097,7.5941448,yes,,,,,,,Einfahrt rechts auf das Gelände der Feuerwache Birs,,Standort in der Notfallsäule direkt bei der Einfahrt rechts. Es ist auch ein Notfallknopf vorhanden,defibrillator,144,,node/13319254701,no,,0,,,,24/7,"Gemeinde Reinach, Hauptstrasse 10, 4153 Reinach BL",+41 61 511 60 00,,,,,
13348064301,node,47.4215768,7.7327334,yes,,,,,,,Turnhalle Massnahmenzentrum für junge Erwachsene Arxhof Arxhof 25 4435 Niederdorf,,,defibrillator,144,,node/13348064301,no,,0,,,,24/7,Massnahmenzentrum für junge Erwachsene,+41 61 552 23 10,,,,,
13368921601,node,47.5725174,7.5634433,yes,,,,,,,Befindet sich an der Aussenwand des Gebäude OK neben der gartentherapie,,Das Gebäude OK ist die MESA (Küche/ Kantine) von der UPK Basel,defibrillator,144,,node/13368921601,no,,0,,,,24/7,Universitäre Psychiatrische Kliniken (UPK) Basel,+41 61 325 51 11,,,,,
13369077701,node,47.5724931,7.5653824,permissive,,,,,,,im Eingangsbereich vom Gebäude F,,Der Zugang zum Gebäude F ist nur tagsüber möglich,defibrillator,144,,node/13369077701,yes,,0,,,,08:00 - 16:00,Universitäre Psychiatrische Kliniken (UPK) Basel,+41 61 325 51 11,,,,,
13372257202,node,47.5529008,7.5941375,yes,,,,,,,St.Alban-Graben 3,,Available during working hours,defibrillator,144,,node/13372257202,yes,,1,,,,Mo-Fr 08:00-17:00,wega Informatik AG,+41 61 270 87 87,,,,,
13378713659,node,47.5696771,7.6331496,,,,,,,,"Zweiter Stock, im ActivFitness neben dem Büro",,,defibrillator,,,node/13378713659,yes,,,,,,,,,,,,,
13475648201,node,47.5217772,7.6038198,permissive,,,,,,,Emil Frey,,Eingang Land Rover hinter dem Empfang im Treppenhaus,defibrillator,144,,node/13475648201,yes,,0,,,,"Mo-Fr 07:15-18:00, Sa 9:00-16:00",Autohaus Emil Frey,+41614164545,,,,,
13477121102,node,47.5263531,7.610319,yes,,,,,,,Spengler Eingang im Treppenhaus geradeaus,,,defibrillator,144,,node/13477121102,yes,,,,,,,Campus Bildung Gesundheit,,,,,,
13478293301,node,47.4991482,7.5569671,,,,,,,,Therwil Bahnhofstrasse,,Gerät steht offen,defibrillator,144,,node/13478293301,yes,,0,,,,,,,,,,,
13508561201,node,47.5456763,7.5674973,yes,,,,,,,Generationenhaus Neubad,,während der Öffnungszeiten,defibrillator,144,,node/13508561201,yes,,0,,,,Mo-Su 6:30 - 22:00,Generationenhaus Neubad,+41 61 565 44 44,,,,,
13514176503,node,47.5485114,7.6105791,private,,,,,,,Praxis im Gellert,,während Öffnungszeichen erreichbar,defibrillator,144,,node/13514176503,yes,,-1,,,,,Praxis im Gellert,+41 61 312 34 12,,,,,
13585739001,node,47.5589791,7.6121697,,,,,,,,Museum Tinguely,,zu Öffnungszeiten,defibrillator,144,,node/13585739001,yes,,0,,,,,Museum Tinguely AG,+41616819320,,,,,
13605369802,node,47.5411323,7.592833,yes,,,,,,,Querfeld Silo,,Nach Seiteneingang Silo,defibrillator,144,,node/13605369802,no,,0,,,,24/7,Kantensprung,,,,,,
13609360801,node,47.4509677,7.8037402,,,,,,,,MZH Zunzgen,,,defibrillator,144,,node/13609360801,no,,0,,,,,,,,,,,
13611180501,node,47.5663229,7.5908602,yes,,,,,,,"Feldbergstrasse 47, 4057 Basel",,,defibrillator,144,,node/13611180501,yes,,0,,,,Mo-Fr 07:00-21:00,PARAT Studio,+41 61 220 02 91,,,,,
13638090201,node,47.5124114,7.6209739,permissive,,,,,,,Bürgergemeinde Münchenstein,,Zu Bürozeiten,defibrillator,144,,node/13638090201,yes,,0,,,,Mo- Fr 09:00-15:00,Gemeinde,,,,,,
13641518501,node,47.5526593,7.5447938,,,,,,,,"Gemeindeverwaltung, Villa Guggenheim",,während Öffnungszeiten verfügbar,defibrillator,144,,node/13641518501,yes,,0,,,,"Mo 8:30-11:30, 13:30-17:00; Tu 8:30-11:30; We 8:30-11:30, 13:30-17:00; Th 8:30- 11:30; Fr 8:30-14:00 ; Sa, Su off",Gemeinde,,,,,,
13641972301,node,47.4835504,7.9046519,,,,,,,,Bushaltestelle,,,defibrillator,144,,node/13641972301,no,,,,,,,,,,,,,
13645173602,node,47.556122,7.5829475,yes,,,,,,,Kornhausgasse 18 an der Hauswand aussen,,jeder Zeit verfügbar,defibrillator,144,,node/13645173602,no,,0,,,,24/7,Einsatzunterstützung Rettung Basel-Stadt,+41 61 268 14 07,,,,,
13646368801,node,47.5307353,7.6065127,permissive,,,,,,,Werkstatt,,,defibrillator,144,,node/13646368801,yes,,1,,,,Mo - Fr 07:00 - 17:00,Firma Schwald Fenster AG,+41 61 331 10 70,,,,,
13656910201,node,47.5329636,7.5676211,yes,,,,,,,"Sekundarschule Binningen, Schulhof gegenüber Sporthalle",,Öffentlich verfügbar,defibrillator,144,,node/13656910201,no,,,,,,24/7,Sekundarschule Binningen,,,,,,
13658588401,node,47.5539994,7.5371632,permissive,,,,,,,Friedhof,,während Öffnungszeiten verfügbar,defibrillator,144,,node/13658588401,no,,0,,,,Mo-Su 08:00-19:00,Gemeinde,,,,,,
13658670502,node,47.5526859,7.5460504,permissive,,,,,,,Gemeindzentrum,,während Öffnungszeiten verfügbar,defibrillator,144,,node/13658670502,yes,,0,,,,"Mo 08:30-11:30, 13:30-18:00; Tu 08:30-11:30; We 08:30-11:30, 13:30-17:00; Th 08:30-11:30; Fr 08:30-14:00; Sa off; Su off",Gemeinde,,,,,,
13659500701,node,47.5097253,7.5555955,,,,,,,,Fit 4 Ever Oberwil,,24/7,defibrillator,144,,node/13659500701,no,,1,,,,,,,,,,,
13659940201,node,47.474013,7.5944126,,,,,,,,Steinackerhaus Eingang,,Tagsüber,defibrillator,144,,node/13659940201,yes,,0,,,,Mo-Fr 08:30-16:00,,,,,,,
13662494301,node,47.4390622,7.7651965,yes,,,,,,,"Bärenmattenstrasse 36, 4434 Hölstein",,während Öffnungszeiten verfügbar,defibrillator,144,,node/13662494301,yes,,0,,,,Mo-Fr 07:15-17:15,Gysin Tiefbau AG,+41 61 956 96 96,,,,,
13695350401,node,47.5738403,7.573804,yes,,,,,,,Haupteingang Kultur und Gewerbehaus ELYS,,24/7,defibrillator,144,,node/13695350401,yes,,0,,,,24/7,Immobilien Basel-Stadt,+41 79 902 30 21,,,,,
13695356801,node,47.5739068,7.574577,yes,,,,,,,Haupteingang 209,,Während Öffnungszeiten,defibrillator,144,,node/13695356801,yes,,0,,,,Mo-Fr 08:00 - 19:00,Immobilien Basel-Stadt,+41 79 902 30 22,,,,,
13697739302,node,47.5513539,7.593998,permissive,,,,,,,"Büro Kellerhals Carrard, 3. OG beim Empfang",,,defibrillator,144,,node/13697739302,yes,,3,,,,Mo-Fr 08:00-18:00,Procamed,+41 52 368 60 00,,,,,
13700487201,node,47.454737,7.8309323,,,,,,,,Lieferanteneingang in Nische bei Türe,,Immer verfügbar,defibrillator,144,,node/13700487201,no,,0,,,,24/7,APH Jakobushaus,+41 61 975 85 25,,,,,
13700639501,node,47.4951719,7.6185076,yes,,,,,,,Rückseite Briefkasten vor Haus,,Rückseite Briefkasten vor dem Eingang zum Haus,defibrillator,144,,node/13700639501,no,,0,,,,24/7,Privatperson,+41 61 416 05 50,,,,,
13700726601,node,47.4647471,7.8531578,yes,,,,,,,Aussen beim Haupteingang,,,defibrillator,144,,node/13700726601,no,,0,,,,24/7,Altersheim zum Eibach Gelterkinden,+41 61 985 99 00,,,,,
