osm_id,osm_type,lat,lon,access,access:conditional,access:note,activation,addr:city,addr:country,addr:floor,addr:housenumber,addr:postcode,addr:street,alarm,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:city,contact:country,contact:email,contact:housenumber,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,destination,email,emergency,emergency:phone,fitness,fixme,foot,healthcare,id,image,indoor,latitude,level,level:ref,longitude,motor_vehicle,name,note,office,opening_hours,operator,operator:type,phone,phone:CH,postal_code,recycling_type,ref,source,start_date,survey:date,temporary,website,wheelchair
7565155649,node,47.5513975,8.7935042,yes,,,,,,,,,,,,,,,,,,,,,,,,,Aussenbereich neben Kirchgemeindezentrum,,,,,,,defibrillator,144,,,,,node/7565155649,,,,,,,,,,,24/7,,,,,,,,,,,,,
7565155650,node,47.5380884,8.7888754,yes,,,,,,,,,,,,,,,,,,,,,,,,,Aussenbereich neben Bankeingang,,,,,,,defibrillator,144,,,,,node/7565155650,,yes,,,,,,,,,24/7,,,,,,,,,,,,,
7565178709,node,47.4457295,8.4055871,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Feuerwehr-Depot / Gemeindehaus,,,,,,,defibrillator,144,,,,,node/7565178709,,no,,,,,,,,,24/7,Gemeinde Dänikon,,,,,,,,,,,,
7565178710,node,47.4459435,8.3875164,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Gemeindehaus Hüttikon,,,,,,,defibrillator,144,,,,,node/7565178710,,no,,,,,,,,,24/7,,,,,,,,,,,,,
7568193787,node,47.2812242,8.404368,yes,,,,,,,,,,,,,,,,,,,,,,,,,Neben Eingang Volg,,,,,,,defibrillator,144,,,,,node/7568193787,,no,,0,,,,,,,24/7,Feuerwehr Ottenbach,,+41 79 319 10 56,,,,,,,,,,
7568236638,node,47.5572345,8.6054499,yes,,,,,,,,,,,,,,,,,,,,,,,,,"an der Postautohaltestelle, neben dem Postbriefkasten",,,,,,,defibrillator,144,,,,,node/7568236638,,,,,,,,,,,24/7,,,,,,,,,,,,,
7568236639,node,47.5267641,8.6674181,yes,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,,defibrillator,144,,,,,node/7568236639,,no,,,,,,,,,24/7,,,,,,,,,,,,,
7568236640,node,47.5092223,8.5127601,yes,,,,,,,,,,,,,,,,,,,,,,,,,bei Tankstelle,,,,,,,defibrillator,144,,,,,node/7568236640,,,,,,,,,,,24/7,,,,,,,,,,,,,
7568246371,node,47.2569096,8.7038675,private,,,,,,,,,,,,,,,,,,,,,,,,,in Arztpraxis,,,,,,,defibrillator,144,,,,,node/7568246371,,,,,,,,,,,Mo-Sa 08:00-18:00,,,,,,,,,,,,,
7568277753,node,47.4117338,8.6235273,private,,,,,,,,,,,,,,,,,,,,,,,,,Beim Empfang,,,,,,,defibrillator,144,,,,,node/7568277753,,,,,,,,,,,,,,,,,,,,,,,,
7569750796,node,47.2758452,8.9071259,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Direkt an Strasse, frei zugänglich",,,,"Unter Dach, beleuchtet",,,defibrillator,144,,,,,node/7569750796,,no,,,,,,,,,24/7,Diener,,+41 79 420 23 53,,,,,,,,,,
7569750797,node,47.2682588,8.9169556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,node/7569750797,,,,,,,,Sportplatz Wald,,,24/7,,,,,,,,,,,,,
7569750798,node,47.2783612,8.9119399,yes,,,,,,,,,,,,,,,,,,,,,,,,,Beim EW,,,,,,,defibrillator,144,,,,,node/7569750798,,no,,,,,,EW Wald,,,24/7,EW Wald,,,,,,,,,,,,
7569750799,node,47.2801407,8.9129725,,,,,,,,,,,,,,,,,,,,,,,,,,im Altersheim,,,,,,,defibrillator,144,,,,,node/7569750799,,,,,,,,ehemaliges Altersheim Drei Tannen,,,24/7,,,,,,,,,,,,,
7569750800,node,47.2693745,8.9149144,,,,,,,,,,,,,,,,,,,,,,,,,,bei Feuerwehr Depot,,,,,,,defibrillator,144,,,,,node/7569750800,,,,,,,,Feuerwehr Wald,,,24/7,,,,,,,,,,,,,
7569750801,node,47.2766869,8.9201125,,,,,,,,,,,,,,,,,,,,,,,,,,Hallenbad Wald,,,,,,,defibrillator,144,,,,,node/7569750801,,,,,,,,Hallenbad Wald,,,24/7,,,,,,,,,,,,,
7572064440,node,47.5478492,8.6190051,yes,,,,,,,,,,,,,,,,,,,,,,,,,Irchelhalle,,,,,,,defibrillator,144,,,,,node/7572064440,,,,,,,,,,,24/7,,,,,,,,,,,,,
7572064441,node,47.5471395,8.6233637,yes,,,,,,,,,,,,,,,,,,,,,,,,,Bei Autogarage,,,,,,,defibrillator,144,,,,,node/7572064441,,,,,,,,,,,24/7,,,,,,,,,,,,,
7572776737,node,47.4283292,8.3943406,yes,,,,,,,,,,,,,,,,,,,,,,,,,rechts vom Haupteingang beim Briefkasten.,,,,,,,defibrillator,144,,,,,node/7572776737,,no,,,,,,,,,24/7,Gemeindeverwaltung Oetwil,,+41 44 749 33 66,,,,,,,,,,
7572776738,node,47.4220124,8.4098819,yes,,,,,,,,,,,,,,,,,,,,,,,,,links unten beim Treppenaufgang zur Hostellerie.,,,,,,,defibrillator,144,,,,,node/7572776738,,no,,,,,,,,,24/7,Gemeinde Geroldswil,,,,,,,,,,,,
7574664756,node,47.3773878,8.5397029,yes,,,,,,,,,,,,,,,,,,,,,,,,,Sektor B Gleis 22,,,,,,,defibrillator,144,,,,,node/7574664756,,yes,,-1,,,,,,,24/7,,,,,,,,,,,,,
7592091603,node,47.2836356,8.7577035,no,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehr Grüningen,,,,nur über Tel.118,,,defibrillator,144,,,,,node/7592091603,,yes,,,,,,AED First Responder Grüningen,,,,,,,,,,,,,,,,
7592872950,node,47.3903346,8.5114539,yes,,,,,,,,,,,,,,,,,,,,,,,,,im Turm,,,,,,,defibrillator,144,,,,,node/7592872950,,yes,,8,,,,,,,,,,,,,,,,,,,,
7592872951,node,47.3913569,8.5121351,yes,,,,,,,,,,,,,,,,,,,,,,,,,Sektor G,,,,7. Stock: Immer öffentlich zugänglich,,,defibrillator,144,,,,,node/7592872951,,yes,,7,,,,,,,24/7,,,,,,,,,,,,,
7592872952,node,47.3903655,8.5115075,yes,,,,,,,,,,,,,,,,,,,,,,,,,Bei Sektor T (Gang),,,,7. Stock,,,defibrillator,144,,,,,node/7592872952,,yes,,7,,,,,,,07:00 - 21:00,ZHdK,,,,,,,,,,,,
7592872953,node,47.3913969,8.5121271,yes,,,,,,,,,,,,,,,,,,,,,,,,,Sektor G,,,,5. Stock: Immer öffentlich zugänglich,,,defibrillator,144,,,,,node/7592872953,,yes,,5,,,,,,,24/7,,,,,,,,,,,,,
7592872954,node,47.390282,8.5114646,yes,,,,,,,,,,,,,,,,,,,,,,,,,Treppenhaus,,,,,,,defibrillator,144,,,,,node/7592872954,,yes,,5,,,,,,,07:00 - 21:00,ZHdK,,,,,,,,,,,,
7592872955,node,47.3903237,8.5114995,yes,,,,,,,,,,,,,,,,,,,,,,,,,im Turm,,,,2. Stock,,,defibrillator,144,,,,,node/7592872955,,yes,,2,,,,,,,07:00 - 21:00,ZHdK,,,,,,,,,,,,
7592872956,node,47.3913333,8.5120895,yes,,,,,,,,,,,,,,,,,,,,,,,,,Bei Sektor G (Kino),,,,3. Stock: Immer öffentlich zugänglich,,,defibrillator,144,,,,,node/7592872956,,yes,,3,,,,,,,24/7,,,,,,,,,,,,,
7592872957,node,47.3908322,8.5116336,yes,,,,,,,,,,,,,,,,,,,,,,,,,Beim Empfang,,,,3. Stock,,,defibrillator,144,,,,,node/7592872957,,yes,,3,,,,,,,07:00 - 21:00,ZHdK,,,,,,,,,,,,
7592872958,node,47.3908848,8.5116631,private,,,,,,,,,,,,,,,,,,,,,,,,,Sektor D,,,,,,,defibrillator,144,,,,,node/7592872958,,yes,,2,,,,,,,,,,,,,,,,,,,,
7592872959,node,47.3906451,8.5118401,private,,,,,,,,,,,,,,,,,,,,,,,,,Bei Anlieferung Ost,,,,,,,defibrillator,144,,,,,node/7592872959,,yes,,1,,,,,,,,,,,,,,,,,,,,
7592895055,node,47.2740659,8.4456518,yes,,,,,,,,,,,,,,,,,,,,,,,,,Beim Coop,,,,,,,defibrillator,144,,,,,node/7592895055,,yes,,,,,,,,,Mo-Sa 08:00-20:00,,,,,,,,,,,,,
7593504898,node,47.3147078,8.8008468,yes,,,,,,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich direkt neben dem Eingang zur Herberge.,,,,Das Gerät ist rund um die Uhr öffentlich zugänglich.,,,defibrillator,144,,,,,node/7593504898,,yes,,,,,,Herberge Meierwiesen,,,24/7,,,,,,,,,,,,,
7593504899,node,47.3151191,8.7991905,private,,,,,,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich im Sanitätsraum.,,,,Zutritt nur während Betrieb der Kunsteisbahn und Eingang offen. Öffnungszeiten variieren saisonal und in Abhängigkeit von Anlässen.,,,defibrillator,144,,,,,node/7593504899,,yes,,,,,,Kunsteisbahn,,,,,,,,,,,,,,,,
7593504900,node,47.3200478,8.7975959,private,,,,,,,,,,,,,,,,,,,,,,,,,"Defibrillator befindet sich IM Alterswohnheim Am Wildbach, im 1. Stock.",,,,Das Gerät ist von 07.00 - 19.00 Uhr auch von Extern zugänglich.,,,defibrillator,144,,,,,node/7593504900,,yes,,1,,,,Alterswohnheim am Wildbach,,,Mo-Su 07:00-19:00,,,,,,,,,,,,,
7593504901,node,47.3252342,8.8005424,private,,,,,,,,,,,,,,,,,,,,,,,,,Er befindet sich im Korridor im Untergeschoss.,,,,Der Defibrillator ist während der Schultage zwischen ca. 07.15 und 16.00 Uhr oder während Veranstaltungen in der Mehrzweckhalle zugänglich.,,,defibrillator,144,,,,,node/7593504901,,yes,,,,,,Mehrzweckhalle Schule Zentrum,,,Mo-Fr 07:15-16:00,,,,,,,,,,,,,
7593504902,node,47.3257814,8.8007811,yes,,,,,,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich an der Wand des Altbauschulhauses bei der gedeckten Pausenhalle.,,,,Das Gerät ist rund um die Uhr öffentlich zugänglich.,,,defibrillator,144,,,,,node/7593504902,,no,,0,,,,Schulhaus Lendenbach West,,,24/7,Stadt Wetzikon,,+41 79 456 03 58,,,,,,,,,,
7593504903,node,47.3275803,8.8012628,private,,,,,,,,,,,,,,,,,,,,,,,,,"Das Gerät befindet sich im 1. Stockwerk, nach Treppenaufgang links.",,,,Nur während der Öffnungszeiten der Stadtverwaltung zugänglich,,,defibrillator,144,,,,,node/7593504903,,yes,,1,,,,Stadthaus Wetzikon,,,"Mo-We 08:00-11:30,13:30-16:30; Th 08:00-11:30,13:30-15:00; Fr 08:00-15:00",,,,,,,,,,,,,
7593504904,node,47.3277123,8.8022794,private,,,,,,,,,,,,,,,,,,,,,,,,,"Das Gerät befindet sich im 2. Stockwerk, nach Treppenaufgang links.",,,,Nur während der Öffnungszeiten des Sozialdienstes zugänglich,,,defibrillator,144,,,,,node/7593504904,,yes,,2,,,,Sozialdienst,,,"Mo-We 08:00-11:30,13:30-16:30; Th 08:00-11:30,13:30-15:00; Fr 08:00-15:00",,,,,,,,,,,,,
7593504905,node,47.3325588,8.8146166,private,,,,,,,,,,,,,,,,,,,,,,,,,Der Defibrillator befindet sich beim Haupteingang im Schlhaus ROT auf der rechten Seite innerhalb des Gebäudes.,,,,Er ist zugänglich während Schultagen von 07.00 - 17.00 Uhr.,,,defibrillator,144,,,,,node/7593504905,,yes,,,,,,BWS Zürcher Oberland,,,Mo-Fr 07:00-17:00,,,,,,,,,,,,,
7593504906,node,47.3304665,8.7851285,private,,,,,,,,,,,,,,,,,,,,,,,,,"Der Defibrillator befindet sich im Lehrerzimmer (im entsprechend bezeichneten Schrank, bei den Schulapotheken).",,,,"Zugänglich ist er für alle Mitarbeitenden der Schule Robenhausen, die einen Schlüssel zum Schulhaus haben.",,,defibrillator,144,,,,,node/7593504906,,,,,,,,Kinder-Defi Schulhaus Robenhausen,,,,,,,,,,,,,,,,
7593504907,node,47.3431376,8.7913075,yes,,,,,,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich rund 2 Meter neben der Eingangskasse.,,,,Das Gerät ist ganzjährig und rund um die Uhr öffentlich zugänglich.,,,defibrillator,144,,,,,node/7593504907,,no,,,,,,Strandbad Auslikon,,,24/7,Strandbad Auslikon resp. Gemeinde Wetzikon,,,,,,,,,,,,
7611129535,node,47.4020109,8.6098455,private,,,,,,,,,,,,,,,,,,,,,,,,,Beim Empfang,,,,"3 Defis im ganzen Komplex vorhanden. Personaleingang, Empfang, Werkstatt",,,defibrillator,144,,,,,node/7611129535,,yes,,,,,,,,,Mo-Fr 07:00-18:30,,,,,,,,,,,,,
7619850763,node,47.1911885,8.6865531,yes,,,,,,,,,,,,,,,,,,,,,,,http://aed.ch,,Perron Gleis 2 / 3 am Ende der Rampe,,,,Öffentlich zugänglich,,,defibrillator,144,,,,,node/7619850763,,no,,,,,,,,,24/7,SOB,,+41 58 580 70 70,,,,,,,,,,
7620298570,node,47.2626026,8.8534776,yes,,,,,,,,,,,,,,,,,,,,,,,,,Durchgang Joweid Areal Aktiv Fitness,,,,,,,defibrillator,144,,,,,node/7620298570,,no,,0,,,,Joweid Areal,,,24/7,Joweid Betriebs AG,,+41552502014,,,,,,,,,,
7622149323,node,47.3675623,8.8815838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,node/7622149323,,,,,,,,,,,,,,,,,,,,,,,,
7622149324,node,47.3673605,8.8790013,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Grüne Säule neben Anschlagwand, Nebenstrassenrand.",,,,,,,defibrillator,144,,,,,node/7622149324,,no,,,,,,,,,24/7,,,,,,,,survey;local knowledge,,,,,
7633484399,node,47.4338462,8.469479,,,,,,,,,,,,,,,,,,,,,,,,,,an der Wand,,,,Öffentlich zugänglich,,,defibrillator,144,,,,,node/7633484399,,no,,,,,,,,,24/7,Gemeinde Regensdorf,,,,,,,,,,,,
7636233553,node,47.4909163,8.6589519,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Gebäude Durchgangszentrum,,,,"Im Gebäude, beschränkt zugänglich",,,defibrillator,144,,,,,node/7636233553,,,,,,,,,,,,,,,,,,,,,,,,
7636233554,node,47.4946021,8.6281729,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Liegenschaft 3, Hausfassade",,,,"An der Hausfassade, immer zugänglich",,,defibrillator,144,,,,,node/7636233554,,no,,,,,,,,,24/7,Gemeinde Oberembrach,,+41 44 866 26 00,,,,,,,,,,
7636233555,node,47.4775224,8.6505049,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Liegenschaft 1b, Hausfassade",,,,"An der Hausfassade, immer zugänglich",,,defibrillator,144,,,,,node/7636233555,,no,,,,,,,,,24/7,Gemeinde Oberembrach,,+41 44 866 26 00,,,,,,,,,,
7636233556,node,47.4864327,8.6392491,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Liegenschaft 5b, Hausfassade",,,,"An der Hausfassade, immer zugänglich",,,defibrillator,144,,,,,node/7636233556,,no,,,,,,,,,24/7,Gemeinde Oberembrach,,+41 44 866 26 00,,,,,,,,,,
7636233557,node,47.4947498,8.6435493,yes,,,,,,,,,,,,,,,,,,,,,,,,,EKZ Kandelaber Nr.44,,,,"Beim Ortseingang an der Waldhüttenstrasse, immer zugänglich",,,defibrillator,144,,,,,node/7636233557,,,,,,,,,,,24/7,,,,,,,,,,,,,
7636233558,node,47.4878243,8.6194235,yes,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus beim Eingang,,,,"beim Eingang draussen, immer zugänglich",,,defibrillator,144,,,,,node/7636233558,,,,,,,,,,,24/7,,,,,,,,,,,,,
7636246237,node,47.4207632,8.8431466,yes,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang Schulhaus Eichhalde,,,,"Beim Haupteingang, immer zugänglich",,,defibrillator,144,,,,,node/7636246237,,,,,,,,,,,24/7,,,,,,,,,,,,,
7636246238,node,47.4178411,8.8470922,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Gemeindehaus,,,,"Beim Gemeindehaus, immer zugänglich",,,defibrillator,144,,,,,node/7636246238,,no,,0,,,,,,,24/7,Gemeinde Wila,,+41 52 397 27 27,,,,,,,,,,
7636269858,node,47.3271931,8.4900711,yes,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindeverwaltung,,,,,,,defibrillator,144,,,,,node/7636269858,,no,,0,,,,,,,24/7,Gemeindeverwaltung Stallikon,,,,,,,,,,,,
7637800661,node,47.5816679,8.7453398,yes,,,,,,,,,,,,,,,,,,,,,,,,,Turnhalle Eingang,,,,,,,defibrillator,144,,,,,node/7637800661,,no,,,,,,,,,24/7,,,,,,,,,,,,,
7643903918,node,47.3647466,8.6756895,yes,,,,,,,,,,,,,,,,,,,,,,,,,Defi befindet sich im Foyer,,,,"beschränkter Zugang während Öffnungszeiten, i.d.R. Di.-So. 10.00 – 18.00 Uhr",,,defibrillator,144,,,,,node/7643903918,,,,,,,,,,,Tu-Su 10:00-18:00,,,,,,,,,,,,,
7643903919,node,47.3668994,8.6772908,yes,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Nord zum Lehrschwimmbecken,,,,"Lehrschwimmbecken, 24h Zugänglich",,,defibrillator,144,,,,,node/7643903919,,,,,,,,,,,24/7,,,,,,,,,,,,,
7644275284,node,47.3830488,8.4945281,,,,,,,,,,,,,,,,,,,,,,,,,,Im Foyer des UBS-Gebäudes. Zugriff über Loge/Anmeldung möglich.,,,,,,,defibrillator,144,,,,,node/7644275284,,yes,,,,,,,,,,UBS AG,,,,,,,,,,,,
7644303970,node,47.3348549,8.4675772,yes,,,,,,,,,,,,,,,,,,,,,,,,,Vor dem Eingang,,,,,,,defibrillator,144,,,,,node/7644303970,,no,,,,,,,,,24/7,Franz AG,,,,,,,,,,,,
7650168993,node,47.3834798,8.8591272,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Haselhalden beim Haupteingang neben der Turnhalle,,,,,,,defibrillator,144,,,,,node/7650168993,,no,,0,,,,,,,24/7,Gemeinde Bauma,,+41 79 409 41 54,,,,,,,,,,
7656488588,node,47.4015091,8.426655,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Hans Kohler AG, beim Infopoint",,,,während Betriebszeiten verfügbar,,,defibrillator,144,,,,,node/7656488588,,yes,,,,,,,,,"Mo-Fr 07:15-12:00, 13:15-16:45",Hans Kohler AG,,+41 44 741 80 00,,,,,,,,,,
7656488589,node,47.4013717,8.4244979,private,,,,,,,,,,,,,,,,,,,,,,,,,"Hans Kohler AG, im Lagerbüro",,,,während Betriebszeiten verfügbar,,,defibrillator,144,,,,,node/7656488589,,yes,,,,,,,,,,,,,,,,,,,,,,
7656494319,node,47.3189768,8.7392673,yes,,,,,,,,,,,,,,,,,,,,,,,,,Aussenwand Lindhof 14/16,,,,"Uneingeschränkt verfügbar, iim Sommer gekühlt und im Winter beheizt. Beim Öffnen der Box wird ein Schallsignal erzeugt.",,,defibrillator,144,,,,,node/7656494319,,,,,,,,,,,24/7,,,,,,,,,,,,,
7656504597,node,47.3315174,8.9200492,yes,,,,,,,,,,,,,,,,,,,,,,,,,Nebeneingang Gasthaus Blume,,,,öffentlich zugänglich beim Nebeneingang,,,defibrillator,144,,,,,node/7656504597,,,,,,,,,,,24/7,,,,,,,,,,,,,
7656532714,node,47.3672382,8.6867622,yes,,,,,,,,,,,,,,,,,,,,,,,,,Mettler- Toledo Haupteingang,,,,Alarmgesichert - Aufgebot Betriebssanität erfolgt automatisch,,,defibrillator,144,,,,,node/7656532714,,yes,,,,,,,,,,Betriebssanität Mettler Toledo,,+41 44 944 21 44,,,,,,,,,,
7656536185,node,47.3508937,8.7206656,,,,,,,,,,,,,,,,,,,,,,,,,,Apotheke Dropa,,,,Während Öffnungszeiten beim Personal melden,,,defibrillator,144,,,,,node/7656536185,,yes,,,,,,,,,"Mo-Fr 08:00-12:00, 13:30-18:30; Sa 09:00-16:00",,,,,,,,,,,,,
7656536186,node,47.3491851,8.7197312,,,,,,,,,,,,,,,,,,,,,,,,,,Steueramt,,,,Beim Schalter links die Treppe hinunter. ,,,defibrillator,144,,,,,node/7656536186,,yes,,,,,,,,,"Mo,Tu,Th 08:00-11:30, 13:30-16:30; We 08:00-11:30, 13:30-18:30; Fr 08:00-14:00; PH off",,,,,,,,,,,,,
7656536187,node,47.3462812,8.7055112,private,,,,,,,,,,,,,,,,,,,,,,,,,Kantonspolizei Zürich,,,,auf dem Polizeiposten während Öffnungszeiten,,,defibrillator,144,,,,,node/7656536187,,,,,,,,,,,,,,,,,,,,,,,,
7656550617,node,47.336936,8.8386378,yes,,,,,,,,,,,,,,,,,,,,,,,,,An der Wand,,,,Beim Sportplatz an der Wand,,,defibrillator,144,,,,,node/7656550617,,no,,,,,,,,,24/7,,,,,,,,,,,,,
7658079650,node,47.3716589,8.6407873,yes,,,,,,,,,,,,,,,,,,,,,,,,,Aussen am Gemeindehaus,,,,,,,defibrillator,144,,,,,node/7658079650,,,,,,,,,,,24/7,,,,,,,,,,,,,
7667107713,node,47.3095489,8.8344173,,,,,,,,,,,,,,,,,,,,,,,,,,Tennisclub Hinwil,,,,während Betriebszeiten,,,defibrillator,144,,,,,node/7667107713,,yes,,,,,,,,,,,,,,,,,,,,,,
7667107714,node,47.3066063,8.8180867,,,,,,,,,,,,,,,,,,,,,,,,,,Coop Megastore beim Infopoint,,,,während Öffnungszeiten,,,defibrillator,144,,,,,node/7667107714,,,,,,,,,,,,,,,,,,,,,,,,
7667107715,node,47.3044983,8.8199991,,,,,,,,,,,,,,,,,,,,,,,,,,Genossenschaft für leistungsorientiertes Bauen,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107715,,,,,,,,,,,,,,,,,,,,,,,,
7667107716,node,47.3063671,8.8371652,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmbad Hinwil,,,,während Betriebszeiten,,,defibrillator,144,,,,,node/7667107716,,,,,,,,,,,,,,,,,,,,,,,,
7667107717,node,47.2860483,8.8893949,yes,,,,,,,,,,,,,,,,,,,,,,,,,Am Schulhaus,,,,,,,defibrillator,144,,,,,node/7667107717,,no,,0,,,,,,,24/7,Schule Hinwil / Peter Gantenbein,,+41798838691,,,,,,,,,,
7667107718,node,47.3096936,8.8722307,,,,,,,,,,,,,,,,,,,defi@samariterhinwil.ch,,,,,,,Schule Girenbad,,,,,,,defibrillator,144,,,,,node/7667107718,,no,,0,,,,,,,24/7,Schule Hinwil,,+41 79 883 86 91,,,,,,,,,,
7667107719,node,47.3145587,8.855051,yes,,,,Hinwil,,,39,8340,Ringwilerstrasse,,,,,,,,,defi@samariterhinwil.ch,,+41 79 883 86 91,,,,,Schule Ringwil,,,,Öffentlich 24h zugänglich,,,defibrillator,144,,,,,node/7667107719,,no,,0,,,,,,,24/7,Schule Hinwil,,,,,,,,,,,,
7667107720,node,47.2981157,8.8657764,yes,,,,Wernetshausen,,,2,8342,Schulweg,,,,,,,,,defi@samariterhinwil.ch,,,,,,,Schule Wernetshausen,,,,,,,defibrillator,144,,,,,node/7667107720,,no,,,,,,,,,24/7,Schule Hinwil,,+41 79 883 86 91,,,,,,,,,,
7667107723,node,47.3012834,8.8475287,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Felsenhof/Garageneinfahr,,,,Öffentlich 24h zugänglich,,,defibrillator,144,,,,,node/7667107723,,no,,0,,,,,,,24/7,,,,,,,,,,,,,
7667107724,node,47.3015672,8.8427563,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus beim Eingang,,,,Öffentlich 24h zugänglich,,,defibrillator,144,,,,,node/7667107724,,no,,,,,,,,,24/7,Gemeinde Hinwil,,,,,,,,,,,,
7667107725,node,47.3088597,8.8178292,,,,,,,,,,,,,,,,,,,,,,,,,,Zentralschlachthof Hinwil AG,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107725,,,,,,,,,,,,,,,,,,,,,,,,
7667107726,node,47.3009988,8.8415024,,,,,,,,,,,,,,,,,,,,,,,,,,im Alters und Pflegeheim,,,,öffentlich 24h zugänglich,,,defibrillator,144,,,,,node/7667107726,,,,,,,,,,,24/7,,,,,,,,,,,,,
7667107727,node,47.2992792,8.8375759,yes,,,,,,,,,,,,,,,,,,,,,,,,,im Hiwi Märt,,,,während Öffnungszeiten im 1. OG zugänglich.,,,defibrillator,144,,,,,node/7667107727,,,,,,,,,,,,Hiwi-Märt AG,,,,,,,,,,,,
7667107728,node,47.3035725,8.8202941,,,,,,,,,,,,,,,,,,,,,,,,,,SWAN Analytische Geräte AG,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107728,,,,,,,,,,,,,,,,,,,,,,,,
7667107729,node,47.3005491,8.8370318,,,,,,,,,,,,,,,,,,,,,,,,,,Praxis Dr. Herren,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107729,,,,,,,,,,,,,,,,,,,,,,,,
7667107730,node,47.3062244,8.8207421,,,,,,,,,,,,,,,,,,,,,,,,,,Belimo Automation,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107730,,,,,,,,,,,,,,,,,,,,,,,,
7667107731,node,47.3063371,8.820329,,,,,,,,,,,,,,,,,,,,,,,,,,Belimo Automation,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107731,,,,,,,,,,,,,,,,,,,,,,,,
7667107732,node,47.305817,8.8200447,,,,,,,,,,,,,,,,,,,,,,,,,,Belimo Automation,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107732,,,,,,,,,,,,,,,,,,,,,,,,
7667107733,node,47.3054405,8.8218874,,,,,,,,,,,,,,,,,,,,,,,,,,Belimo Automation,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107733,,,,,,,,,,,,,,,,,,,,,,,,
7667107734,node,47.3211207,8.7941463,,,,,,,,,,,,,,,,,,,,,,,,,,bei Dr.med. Herter,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107734,,,,,,,,,,,,,,,,,,,,,,,,
7667107735,node,47.3326279,8.796004,,,,,,,,,,,,,,,,,,,,,,,,,,Mercedes Garage,,,,während Arbeitszeiten,,,defibrillator,144,,,,,node/7667107735,,,,,,,,,,,,,,,,,,,,,,,,
7667107736,node,47.3068716,8.8343697,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Treppenhaus des Feuerwehrmagazin,,,,Tel 118,,,defibrillator,144,,,,,node/7667107736,,yes,,0,,,,,,,Mo-Su 08:00-21:00,Feuerwehr Hinwil,,+41 44 938 56 60,,,,,,,,,,
7672703045,node,47.3869972,8.7528121,yes,,,,,,,,,,,,,,,,,,,,,,,,,"beim Eingang zum Polizeiposten, grüner Kasten an der Wand",,,,Videoüberwacht und unter Alarm,,,defibrillator,144,,,,,node/7672703045,,no,,,,,,,,,24/7,,,,,,,,,,,,,
7677824737,node,47.2288526,8.5247988,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,,defibrillator,144,,,,,node/7677824737,,,,,,,,,,,24/7,,,,,,,,,,,,,
7691645744,node,47.3089411,8.7188641,,,,,,,,,,,,,,,,,,,,,,,,,,im Zwischengang beim Schulhaus,,,,Öffentlich zugänglich,,,defibrillator,144,,,,,node/7691645744,,no,,,,,,,,,24/7,,,,,,,,,,,,,
