osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,air_conditioning,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_date:opening_hours,check_in,colour,contact:addr,contact:addr:full,contact:email,contact:emergency,contact:mobile,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,elevator,email,emergency,emergency:phone,emergency_telephone_code,entrance,fixme,floor,foot,id,image_1,image_2,indoor,internet_access,latitude,level,location,longitude,motor_vehicle,name,note,opening_hours,operator,outdoor,outdoor_seating,phone,phone:CH,planned:tourism,postal_code,ref,seasonal,source,support,survey:date,tourism,website,wheelchair,wikimedia_commons
5321981037,node,46.9479568,7.4362902,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deck 2, hinter Liftschacht gleisseitig",,,,,,defibrillator,144,,,,,,node/5321981037,,,yes,,,2,,,,,,"Mo-Fr 06:00-22:30; Sa 06:00-22:00; Su,PH closed","Genossenschaft Migros, Aare Welle7",,,+41 58 567 77 77,,,,,,,,,,,yes,
5490281070,node,46.7365172,7.9588765,yes,,,Oberried am Brienzersee,,,,,,,19,,3854,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,Bahnhof Oberried;Vis a Vis Billett Automat,,,,,,defibrillator,144,,,,,,node/5490281070,,,,,,0,,,,,,24/7,Genossenschaft Dorfladen Oberried,,,+41 33 849 15 50,,,,,,,,,,,,
5490286055,node,46.7186559,8.0372211,permissive,,,Axalp,,,,,,,201,,3855,Axalpstrasse,,,,,,,,,,,,,,,,,,,,,,"SOS-Raum - Haupteingang mit Schlüsseltresor (Code erhältlich via Telefon Brienzer Hausärzte) auf Südseite des Gebäudes, dann in Garage 1. Türe rechts, angeschrieben mit SOS und grünes Defi-Zeichen).Zugang mit Schlüsseltresor",,,,,,defibrillator,144,,,,,,node/5490286055,,,,,,0,,,,,,24/7,Sportbahnen Axalp Windegg AG,,,+41 33 951 26 32,,,,,,,,,,,,
5490286056,node,46.7588859,8.0555039,yes,,,Schwanden b. Brienz,,,,,,,82,,3855,Schwanderstrasse,,,,,,,,,,,,,,,,,,,,,,Nordfassade Gemeindehaus Schwanden,,,,,,defibrillator,144,,,,,,node/5490286056,,,,,,0,,,,,,24/7,Gemeindeverwaltung Schwanden,,,+41 33 951 14 81,,,,,,,,,,,,
5490286057,node,46.7482954,8.0616684,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/5490286057,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
5490286058,node,46.7482097,8.048412,permissive,,,Brienz,,,,,,,22,,3855,Seestrasse,,,,,,,,,,,,,,,,,,,,,,Das Gerät befindet sich im Vorraum der Sanitäranlage (Mitte des Camping Platzes) in einem kleinen grünen Schrank. Ist ausgeschildert.,,,,,,defibrillator,144,,,,,,node/5490286058,,,,,,0,,,,,,24/7,Camping Aaregg,,,+41 33 951 18 43,,,,,,,,,,,,
5490286059,node,46.7549595,8.0408254,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/5490286059,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
5490286060,node,46.75484,8.0384915,yes,,,Brienz,,,,,,,148,,3855,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,Gerät befindet sich rechts neben dem Bankomat,,,,,,defibrillator,144,,,,,,node/5490286060,,,no,,,0,,,,,,24/7,Bahnhof Brienz,,,+41 33 952 22 40,,,,,,,,,,,,
5490286061,node,46.7551204,8.0328917,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/5490286061,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
5490286062,node,46.7565069,8.0246484,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/5490286062,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
5490291907,node,46.7875707,8.0415779,yes,,,Brienz,,,,,,,494,,3855,Brienzer Rothorn,,,,,,,,,,,,,,,,,,,,,,"Reception Berghaus, Von Juni bis Oktober",,,,,,defibrillator,144,,,,,,node/5490291907,,,,,,0,,,,,,24/7,Berghaus Rothorn Kulm,,,+41 33 952 22 22,,,,,,,,,,,,
5496334017,node,46.7423218,7.6187061,yes,,,Thun,,,,,,,28,,3604,Hallerstrasse,,,,,,,,,,,,,,,,,,,,,,Haupteingang EG,,,,,,defibrillator,144,,,,,,node/5496334017,,,no,,,,,,,,,24/7,Schulanlage Strättligen,,,+41 33 225 84 15,,,,,,,,,,,yes,
5581935636,node,46.9448006,7.4385193,,,,,,,,,"Sulgeneckstrasse 13, 3007 Bern",,,,,,,,,,,,,,,,,,,,,,144,,,,,AED rechts nach Tor zu Haus Sulgenekstrasse 13 an der Gebäudewand aussen. Bitte Öffnungszeiten beachten.,,,,,,defibrillator,144,,,,,,node/5581935636,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/AED_Sulgeneckstrasse_13_01.jpg/800px-AED_Sulgeneckstrasse_13_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/AED_Sulgeneckstrasse_13_02.jpg/800px-AED_Sulgeneckstrasse_13_02.jpg,,,,,,,,,,,,,,,,,,,,survey,,,,,,Category:Dreifaltigkeitskirche (Bern)
5582178121,node,46.9561455,7.4467078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Kassenbereich der Migros,,,,,,defibrillator,144,,,,,,node/5582178121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598721260,node,46.6394137,7.690318,yes,,,Mülenen,,,,,,,12,,3711,Heustrichstrasse,,,,,,,,,,2025-07-16,,,,,,,,,,,,Talstation / Zugänglich zu Öffnungszeiten - Bitte beim Bahnpersonal melden,,,,,,defibrillator,144,,,,,,node/5598721260,,,yes,,,0,,,,,,Mo-Su 08:00-17:00,Niesenbahn AG - Talstation,,,+41 33 676 77 11,,,,,,,,,,,,
5694895989,node,46.5021346,7.6971478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unter dem Dach, aber von außen zugänglich am Ausgang von der Seilbahn-Bergstation",,,,,,defibrillator,144,,,,,,node/5694895989,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
5704149038,node,46.5638822,7.8891126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the stairway from railway platform to restaurant.,,,,,,defibrillator,144,,,,,,node/5704149038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725889985,node,46.9471553,7.4057904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In Kasten beim Schwimmbecken, nur während der Badesaison.",,,,,,defibrillator,144,,,,,,node/5725889985,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
5729029262,node,46.9404591,7.4423139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Verbindungsgang neben dem Lichtspiel.,,,,,,defibrillator,144,,,,,,node/5729029262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761310807,node,46.9340704,7.448011,yes,,,Bern,,,,,,,1,,3005,Tierparkweg,,,,,,,,,,,,,,,,,,,,,,rechts neben Zoo-Shop an der Aussenwand,,,vis-a-vis Spielplatz,,,defibrillator,144,,,,,,node/5761310807,,,no,,,0,,,,,,24/7,Vivarium Tierpark,,,+41 79 250 79 85,,,,,,,,,,,,
5795999240,node,46.6615371,7.8067826,yes,,,Därligen,,,,,,,4,,3707,Matteweg,,,,,,,,,,,,,,,,,,,,,,Feuerwehrmagazin,,,,,,defibrillator,144,,,,,,node/5795999240,,,,,,,,,,,,24/7,Därligen,,,+41 33 847 13 13,,,,,,,,,,,,
5796686039,node,47.0767798,7.3059903,,,,Lyss,,,,,,,16b,,3250,Bahnhofstrasse,,,,,,,,,,,,,green,,,,,,,,,Aussenwand Veloparking,,,,,,defibrillator,144,,,,,,node/5796686039,,,no,,,,,,,,,24/7,Gemeinde Lyss,,,+41 32 387 03 07,,,,,,,,,,,yes,
5855899619,node,47.141886,7.2783876,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Near to the bath entrance. When you enter the building it is right to your right handside.,,,,,,defibrillator,144,,,,,,node/5855899619,,,yes,,,,,,,,,"Mo-Th 08:00-16:00; Fr-Sa 08:00-23:00; Su ""Auf Vereinbarung/sur demande""",,,,,,,,,,,,,,,yes,
5859596670,node,47.2356846,7.6881575,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alterszentrum Jurablick,,,,,,defibrillator,144,,,,,,node/5859596670,,,,,,,,,,,,24/7,Gemeinde Wangen an der Aare,,,+41 32 631 50 70,,,,,,,,,,,,
5862265757,node,47.2329375,7.6526662,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/5862265757,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
5912476336,node,46.7180382,7.9297418,yes,,,Niederried,,,,,,,19,,3853,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,"Seite Hauptstrasse neben Feuerwehrmagazin, 24h zugänglich -",,,,,,defibrillator,144,,,,,,node/5912476336,,,no,,,,,,,,,24/7,Gemeinde Niederried,,,+41 79 600 84 70,,,,,,,,,,,yes,
6066626858,node,47.136491,7.2462724,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussen an Eingang Apotheke Regio Pharm Zentralplatz (Apotheke / Pharmacie 55 ),,,,,,defibrillator,144,,,,,,node/6066626858,,,no,,,0,,,,,,24/7,Regio Pharm,,,+41 32 344 10 34,,,,,,,,,,,no,
6082068638,node,46.9344327,7.4496007,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Between femal and male toilets, at the wall",,,,,,defibrillator,144,,,,,,node/6082068638,,,yes,,,0,,,,,,,,,,,,,,,,,,,,,,
6088233883,node,46.9420896,7.434127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der Wand gegen das Musig-Bistro,,,,,,defibrillator,144,,,,,,node/6088233883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126286498,node,46.9285044,7.5594315,yes,,,Worb,,,,,,,16,,3076,Bernstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6126286498,,,no,,,,,,,,,24/7,Katholische Kirche St. Martin,,,+41 31 839 55 75,,,,,,,,,,,,
6143276084,node,46.9532776,7.4737994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6143276084,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
6215955524,node,46.9225107,7.4159653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2. Stock,,,,,,defibrillator,144,,,,,,node/6215955524,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
6418367285,node,47.241647,7.7385439,yes,,,Bannwil,,,,,,,2,,4913,Bipperstrasse,,,,,,,,,,,,,,,,,,,,,,Fassade beim ehem. Feuerwehrmagazin,,,,,,defibrillator,144,,,,,,node/6418367285,,,,,,,,,,,,24/7,Gemeinde Bannwil,,,+41 629632250,,,,,,,,,,,,
6418976583,node,47.1445909,7.8731499,yes,,,Gondiswil,,,,,,,50,,4955,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Haupteingang aussen,,,,,,defibrillator,144,,,,,,node/6418976583,,,,,,,,,,,,24/7,Mehrzweckhalle Gondiswil,,,+41 79 759 24 15,,,,,,,,,,,yes,
6447441511,node,46.9478656,7.4594051,yes,,,,,,,,,,,,,,,,,,,,,,,,,,green,,,,,,,,,"The defibrillator is located by the stairs leading down into the pit of the old bear pit. Der Defibrillator befindet sich bei der Treppe, welche runter in die Grube des alten Bärengrabens führt",,,,,,defibrillator,144,,,,,,node/6447441511,,,no,,,,,,,,,24/7,Bärenpark,,,,,,,,,,,,,,yes,
6447514827,node,46.9471702,7.45115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Auf erster Turmplattform, nach 254 Treppenstufen",,,,,,defibrillator,144,,,,,,node/6447514827,,,yes,,,1,,,,,,,,,,,,,,,,,,,,,,
6459464497,node,46.9798192,7.7394552,yes,,,Zollbrück,,,,,,,47,,3436,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,"Vor Ladentüre rechts, hinter Gestell mit Gasflaschen",,,,,,defibrillator,144,,,,,,node/6459464497,,,,,,,,,,,,24/7,Landi Zollbrück; TopShop,,,+41 58 434 30 00,,,,,,,,,,,,
6515206470,node,46.8845416,7.3545841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/6515206470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515659020,node,46.8141078,7.5129334,yes,,,Mühlethurnen,,,,,,,50,,3127,Bahnhofstrasse,,,,,,,,,,2024-11-10,,,,,,,,,,,,Hinter Wand Eingang Gemeindeverwaltung,,,,,,defibrillator,144,,,,,,node/6515659020,,,no,,,,,,,,,24/7,Gemeindeverwaltung,,,+41 31 809 07 31,,,,,,,,,,,,
6516195068,node,47.1339519,7.8197931,permissive,,,Rohrbach,,,,,,,8,,4938,Industrie Allmend,,,,,,,,,,,,,,,,,,,,,,Rüfenacht AG,,,,,,defibrillator,144,,,,,,node/6516195068,,,yes,,,,,,,,,Mo-Fr 07:00-17:00,Firma Rüfenacht AG,,,+41 62 957 50 15,,,,,,,,,,,,
6516227284,node,47.1106372,7.830368,yes,,,Schwarzenbach / Huttwil,,,,,,,15,,4953,Neuhausstrasse,,,,,,,,,,,,,,,,,,,,,,Haupteingang. Ev bei Hauswart klingeln,,,,,,defibrillator,144,,,,,,node/6516227284,,,,,,,,,,,,24/7,Schulhaus Schwarzenbach / hps Oberaargau,,,+41 78 730 34 17,,,,,,,,,,,,
6516267186,node,47.1053267,7.8294453,permissive,,,Schwarzenbach / Huttwil,,,,,,,6,Dörfli,4953,,,,,,,,,,,,,,,,,,,,,,,"Haupteingang 3-fach Sporthalle , Eingangsbereich",,,,,,defibrillator,144,,,,,,node/6516267186,,,,,,,,,,,,08:00 - 22:00,Campus Perspektiven,,,+41 75 413 57 10,,,,,,,,,,,,
6516275936,node,47.1120428,7.8307998,yes,,,Huttwil,,,,,,,12,,4950,Silostrasse,,,,,,,,,,,,,,,,,,,,,,Wollspinnerei Huttwil,,,,,,defibrillator,144,,,,,,node/6516275936,,,,,,,,,,,,24/7,Wollspinnerei Huttwil,,,+41 62 959 90 30,,,,,,,,,,,,
6516275937,node,47.1164985,7.8392809,permissive,,,Huttwil,,,,,,,51,,4950,Spitalstrasse,,,,,,,,,,,,,,,,,,,,,,"Beim Haupteingang, innen links",,,,,,defibrillator,144,,,,,,node/6516275937,,,yes,,,,,,,,,07:00-20:00,SRO AG Gesundheitszentrum Huttwil,,,+41 62 959 61 61,,,,,,,,,,,yes,
6516286740,node,47.112877,7.8559053,permissive,,,Huttwil,,,,,,,26a,,4950,Luzernstrasse,,,,,,,,,,,,,,,,,,,,,,Eingang Kasse: 09.00 Uhr - 19.00 Uhr während den Sommermonaten,,,,,,defibrillator,144,,,,,,node/6516286740,,,,,,,,,,,,,Schwimmbad,,,+41 62 962 14 55,,,,,,,,,,,,
6516286741,node,47.112281,7.8469145,yes,,,Huttwil,,,,,,,5,,4950,Südstrasse,,,,,,,,,,,,,,,,,,,,,,Röm.-kath. Pfarrei,,,,,,defibrillator,144,,,,,,node/6516286741,,,,,,,,,,,,24/7,Röm.-kath. Pfarrei,,,+41 62 962 14 36,,,,,,,,,,,,
6516286742,node,47.1115125,7.8500701,yes,,,Huttwil,,,,,,,2,,4950,Dornackerweg,,,,,,,,,,,,,,,,,,,,,,Turnhalle Dornacker,,,,,,defibrillator,144,,,,,,node/6516286742,,,,,,,,,,,,24/7,Turnhalle Dornacker,,,+41 62 959 88 81,,,,,,,,,,,,
6516286743,node,47.112813,7.8480519,permissive,,,Huttwil,,,,,,,5,,4950,Hofmattstrasse,,,,,,,,,,,,,,,,,,,,,,Schulhaus Hofmatt,,,,,,defibrillator,144,,,,,,node/6516286743,,,,,,,,,,,,,Volksschule Huttwil Schulhaus Hofmatt,,,+41 62 959 88 64,,,,,,,,,,,,
6516286744,node,47.1137276,7.8489556,permissive,,,Huttwil,,,,,,,2,,4950,Marktgasse,,,,,,,,,,,,,,,,,,,,,,Eingangsbereich (auf Parkplatzseite),,,,,,defibrillator,144,,,,,,node/6516286744,,,yes,,,0,,,,,,Mo-Su 07:30-21:00,Stadthaus/Gemeindeverwaltung Huttwil,,,+41 62 959 88 88,,,,,,,,,,,,
6516286745,node,47.1138591,7.8478399,private,,,Huttwil,,,,,,,5,,4950,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,,,Zahnarztpraxis Dr Bulic,,,,,,defibrillator,144,,,,,,node/6516286745,,,,,,,,,,,,Mo - Fr 08:00-16:30,,,,+41 62 962 13 25,,,,,,,,,,,,
6516286746,node,47.1161504,7.8672023,permissive,,,Huttwil,,,,,,,1,,4950,Schwende,,,,,,,,,,,,,,,,,,,,,,"Biketec AG, Personaleingang Parterre",,,,,,defibrillator,144,,,,,,node/6516286746,,,yes,,,,,,,,,Mo-Fr 08:00-17:00,Biketec AG,,,+41 79 372 00 27,,,,,,,,,,,,
6516338681,node,47.0791221,7.8283724,yes,,,Wyssachen,,,,,,,118,Gemeindehaus,4954,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,defibrillator,144,,,,,,node/6516338681,,,,,,,,,,,,24/7,Gemeindeverwaltung Wyssachen,,,+41 62 966 20 60,,,,,,,,,,,,
6516338866,node,47.1153663,7.7524573,yes,,,Oeschenbach,,,,,,,18b,Bleuen,4943,,,,,,,,,,,,,,,,,,,,,,,"Gang zwischen Schulhaus und Mehrzweckhalle, signalisiert",,,,,,defibrillator,144,,,,,,node/6516338866,,,,,,,,,,,,24/7,Einwohnergemeinde,,,+41 62 965 24 34,,,,,,,,,,,,
6516338867,node,47.1136409,7.7784442,yes,,,Walterswil BE,,,,,,,74l,,4942,Dorf,,,,,,,,,,,,,,,,,,,,,,Geindeverwaltung,,,,,,defibrillator,144,,,,,,node/6516338867,,,no,,,,,,,,,24/7,Gemeinde Walterswil,,,+41 62 964 12 12,,,,,,,,,,,yes,
6516342485,node,47.0855652,7.8262732,permissive,,,Wyssachen,,,,,,,,,4954,Gewerbestrasse,,,,,,,,,,,,,,,,,,,,,,Loosli Küchen AG,,,,,,defibrillator,144,,,,,,node/6516342485,,,,,,,,,,,,Mo-Fr 07:00 - 17:30,Loosli Küchen AG,,,+41 62 957 10 40,,,,,,,,,,,,
6516389310,node,47.1650219,7.7978295,yes,,,Madiswil,,,,,,,2,,4934,Obergasse,,,,,,,,,,,,,,,,,,,,,,"Links von Eingang Linksmäderhalle, hinter Gemeindeverwaltung",,,,,,defibrillator,144,,,,,,node/6516389310,,,no,,,,,,,,,24/7,Gemeindeverwaltung Madiswil,,,+41 62 957 70 70,,,,,,,,,,,,
6516389311,node,47.1366812,7.7726815,yes,,,Ursenbach,,,,,,,,,,Dorf,,,,,,,,,,,,,,,,,,,,,,"im Gebäudedurchgang, Alte Telefonzelle",,,,,,defibrillator,144,,,,,,node/6516389311,,,,,,,,,,,,24/7,Samariterverein Ursenbach,,,,,,,,,,,,,,yes,
6516389312,node,47.1665368,7.7961659,yes,,,Madiswil,,,,,,,9,,4934,Unterdorfstrasse,,,,,,,,,,,,,,,,,,,,,,BernerlandBank,,,,,,defibrillator,144,,,,,,node/6516389312,,,,,,,,,,,,24/7,Bernerlandbank,,,,,,,,,,,,,,,
6516402309,node,47.1723811,7.7733635,,,,Rütschelen,,,,,,,41,,4933,Dorf,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus,,,,,,defibrillator,144,,,,,,node/6516402309,,,,,,,,,,,,24/7,Einwohnergemeinde Rütschelen,,,+41 62 922 79 21,,,,,,,,,,,,
6516402311,node,47.2037587,7.7862682,permissive,,,Langenthal,,,,,,,63,,4900,Rumiweg,,,,,,,,,,,,,,,,,,,,,,Gerät im Kaffeeraum,,,,,,defibrillator,144,,,,,,node/6516402311,,,,,,,,,,,,May-Sep 08:00-21:00,Schwimmbad (Stadt Langenthal),,,+41 79 226 38 34,,,,,,,,,,,,
6516402313,node,47.1844022,7.7543949,yes,,,Bleienbach,,,,,,,3,,3368,Neustrasse,,,,,,,,,,,,,,,,,,,,,,Mehrzweckhalle Eingangsbereich,,,,,,defibrillator,144,,,,,,node/6516402313,,,,,,,,,,,,24/7,Mehrzweckhalle,,,+41 62 922 57 20,,,,,,,,,,,,
6516402314,node,47.1914325,7.787871,permissive,,,Lotzwil,,,,,,,12,,4932,Kirchgasse,,,,,,,,,,,,,,,,,,,,,,Produktionshalle,,,,,,defibrillator,144,,,,,,node/6516402314,,,,,,,,,,,,"Mo-Fr 06:45-12:00,13:00-17:00",Jorns AG,,,+41 79 415 06 86,,,,,,,,,,,,
6516402315,node,47.158903,7.7502751,yes,,,Ochlenberg,,,,,,,38a,Dornegg,3367,,,,,,,,,,,,,,,,,,,,,,,24h verfügbar bei Fam. Loosli,,,,,,defibrillator,144,,,,,,node/6516402315,,,,,,,,,,,,24/7,Samariterverein Buchsibärge,,,+41 62 961 11 53,,,,,,,,,,,,
6516448968,node,47.2116216,7.7824487,private,,,Langenthal,,,,,,,19,,4900,Schorenstrasse,,,,,,,,,,,,,,,,,,,,,,Hilpädagogische Schule Oberaargau,,,,,,defibrillator,144,,,,,,node/6516448968,,,,,,,,,,,,"Mo,Tu,Th 08:00-16:00; We 08:00-12:00",,,,,,,,,,,,,,,,
6516448969,node,47.215182,7.7998187,permissive,,,Langenthal,,,,,,,10,,4900,Bettenhölziweg,,,,,,,,,,,,,,,,,,,,,,Schulzentrum Elzmatte,,,,,,defibrillator,144,,,,,,node/6516448969,,,,,,,,,,,,"Mo-Fr 07:30-12:00,13:15-17:00",Schulzentrum Elzmatte,,,+41 62 923 91 13,,,,,,,,,,,,
6516448970,node,47.2120949,7.7911712,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McDonald Eingangsbereich,,,,,,defibrillator,144,,,,,,node/6516448970,,,,,,,,,,,,Su-Th 09:00-23:30; Fr-Sa 09:00-00:30,Mc Donald Langenthal,,,+41 62 922 98 88,,,,,,,,,,,,
6516448971,node,47.21269,7.7895706,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BernerlandBank,,,,,,defibrillator,144,,,,,,node/6516448971,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,
6516448972,node,47.2146271,7.7888173,permissive,,,Langenthal,,,,,,,22,,4900,Jurastrasse,,,,,,,,,,,,,,,,,,,,,,im Erdgeschoss,,,,,,defibrillator,144,,,,,,node/6516448972,,,no,,,,,,,,,Mo-Fr 08:00-17:00,Verwaltungszentrum (Stadt Langenthal),,,+41 79 632 65 55,,,,,,,,,,,,
6516448973,node,47.2142539,7.7843498,permissive,,,Langenthal,,,,,,,28,,4900,Wiesenstrasse,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,defibrillator,144,,,,,,node/6516448973,,,yes,,,,,,,,,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00",Genossenschaft Migros Aare,,,+41 58 567 32 25,,,,,,,,,,,,
6516448974,node,47.2138954,7.7885727,permissive,,,Langenthal,,,,,,,8,,4900,Aarwangenstrasse,,,,,,,,,,,,,,,,,,,,,,"Stadttheater, Zuschauergarderobe",,,,,,defibrillator,144,,,,,,node/6516448974,,,,,,,,,,,,,,,,+41 79 890 36 43,,,,,,,,,,,,
6518669538,node,47.2583568,7.8131019,yes,,,Wynau,,,,,,,22,,4923,Schulhausstrasse,,,,,,,,,,,,,,,,,,,,,,links von der Eingangstüre,,,,,,defibrillator,144,,,,,,node/6518669538,,,,,,,,,,,,24/7,Einwohnergemeinde Wynau,,,+41 62 918 80 60,,,,,,,,,,,,
6518669540,node,47.2478028,7.8077364,permissive,,,Roggwil,,,,,,,50,Brunnmatt,4914,,,,,,,,,,,,,,,,,,,,,,,Race-Inn,,,,,,defibrillator,144,,,,,,node/6518669540,,,,,,,,,,,,"Tu-Sa 09:00-12:00,13:30-19:00, Su 09:00-18:00","Race-Inn, Lorze Logistik AG",,,+41 62 918 80 00,,,,,,,,,,,,
6518669541,node,47.2413843,7.7701905,permissive,,,Aarwangen,,,,,,,18,,4912,Riedgasse,,,,,,,,,,,,,,,,,,,,,,"Aarsana Gruppenpraxis, während Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/6518669541,,,yes,,,,,,,,,,Aarsana Gruppenpraxis,,,+41 62 919 80 00,,,,,,,,,,,,
6518669542,node,47.2397838,7.7696565,yes,,,Aarwangen,,,,,,,4,,4912,Langenthalstrasse,,,,,,,,,,2025-05-13,,,,,,,,,,,,Eingang Gemeindeverwaltung,,,,,,defibrillator,144,,,,,,node/6518669542,,,no,,,,,,,,,24/7,Gemeinde Aarwangen,,,+41 62 926 63 00,,,,,,,,,,,no,
6518669543,node,47.2360868,7.7687475,permissive,,,Aarwangen,,,,,,,18,,4912,Turnhallenstrasse,,,,,,,,,,,,,,,,,,,,,,Schwimmbad,,,,,,defibrillator,144,,,,,,node/6518669543,,,,,,,,,,,,,Gemeinde Aarwangen,,,+41 79 214 99 89,,,,,,,,,,,,
6518669544,node,47.2346627,7.7684364,permissive,,,Aarwangen,,,,,,,10,,4912,Sonnhaldestrasse,,,,,,,,,,,,,,,,,,,,,,Turnhalle,,,,,,defibrillator,144,,,,,,node/6518669544,,,,,,,,,,,,,Gemeindeverwaltung Aarwangen,,,+41 79 214 99 89,,,,,,,,,,,,
6518669545,node,47.2140626,7.7496475,yes,,,Bützberg,,,,,,,2,,4922,Flurstrasse,,,,,,,,,,,,,,,,,,,,,,Gemeindeverwaltung,,,,,,defibrillator,144,,,,,,node/6518669545,,,,,,,,,,,,24/7,GemeindeThunstetten,,,+41 62 958 60 30,,,,,,,,,,,,
6518669546,node,47.2188385,7.7728473,permissive,,,Langenthal,,,,,,,15,,4900,Weissensteinstrasse,,,,,,,,,,,,,,,,,,,,,,Bürogebäude Disposition,,,,,,defibrillator,144,,,,,,node/6518669546,,,,,,,,,,,,Mo-Fr 08:00-17:00,KIBAG,,,,,,,,,,,,,,,
6518669550,node,47.2268779,7.78784,permissive,,,Langenthal,,,,,,,18,,4901,Steinackerweg,,,,,,,,,,,,,,,,,,,,,,Hector Egger Holzbau AG,,,,,,defibrillator,144,,,,,,node/6518669550,,,,,,,,,,,,"Mo-Fr 07:00-11:45,13:00-17:15",Hector Egger Holzbau AG,,,+41 62 919 07 07,,,,,,,,,,,,
6518669551,node,47.221259,7.7774494,yes,,,Langenthal,,,,,,,17,,4900,Weststrasse,,,,,,,,,,,,,,,,,,,,,,beim Postlokal,,,,,,defibrillator,144,,,,,,node/6518669551,,,,,,,,,,,,Mo-Fr 07:00-17:00,GymO,,,,,,,,,,,,,,,
6518669552,node,47.2202153,7.7790055,yes,,,Langenthal,,,,,,,20,,4900,Bäreggstrasse,,,,,,,,,,,,,,,,,,,,,,Bei der Turnhalle Hard,,,,,,defibrillator,144,,,,,,node/6518669552,,,,,,,,,,,,07:30-17:00,Schulzentrum Hard,,,,,,,,,,,,,,,
